t,ax,ay,az
0.0,-0.116,0.959,-0.118
0.01,-0.171,1.155,0.059
0.02,-0.112,0.674,0.129
0.03,-0.372,1.146,0.042
0.04,-0.229,0.889,-0.155
0.05,-0.239,1.003,-0.068
0.06,-0.081,0.945,0.081
0.07,-0.187,0.826,0.181
0.08,-0.271,1.143,-0.084
0.09,-0.336,0.768,-0.145
0.1,-0.213,1.187,-0.006
0.11,-0.088,0.831,0.168
0.12,-0.189,1.057,0.034
0.13,-0.326,0.812,-0.09
0.14,-0.253,1.073,-0.097
0.15,-0.135,1.025,0.019
0.16,-0.033,0.867,0.156
0.17,-0.279,1.007,0.009
0.18,-0.345,0.811,-0.116
0.19,-0.099,1.243,-0.091
0.2,-0.12,0.875,0.052
0.21,-0.18,0.932,0.125
0.22,-0.293,0.934,0.031
0.23,-0.292,1.075,-0.186
0.24,-0.203,0.98,-0.095
0.25,-0.094,0.821,0.129
0.26,-0.172,1.042,0.125
0.27,-0.33,0.878,-0.051
0.28,-0.349,1.124,-0.151
0.29,-0.153,0.831,-0.073
0.3,-0.115,1.047,0.193
0.31,-0.137,0.889,0.066
0.32,-0.327,0.937,-0.102
0.33,-0.217,1.034,-0.09
0.34,-0.153,0.943,0.03
0.35,-0.055,1.109,0.126
0.36,-0.146,0.784,0.003
0.37,-0.448,1.078,-0.107
0.38,-0.174,0.96,-0.058
0.39,-0.061,1.131,0.024
0.4,-0.149,0.867,0.152
0.41,-0.265,0.819,-0.005
0.42,-0.379,1.193,-0.117
0.43,-0.134,0.902,-0.117
0.44,-0.128,1.093,0.093
0.45,-0.082,0.702,0.124
0.46,-0.41,1.099,0.026
0.47,-0.257,0.97,-0.199
0.48,-0.259,0.908,-0.024
0.49,-0.111,1.002,0.108
0.5,-0.159,0.81,0.128
0.51,-0.368,1.114,-0.132
0.52,-0.257,0.775,-0.077
0.53,-0.209,1.191,-0.001
0.54,-0.129,0.903,0.168
0.55,-0.203,0.933,0.053
0.56,-0.314,1.015,-0.094
0.57,-0.19,0.932,-0.091
0.58,-0.119,1.253,0.003
0.59,-0.068,0.749,0.136
0.6,-0.209,1.088,0.056
0.61,-0.313,0.836,-0.143
0.62,-0.214,1.111,-0.05
0.63,-0.109,1.034,0.046
0.64,-0.11,0.84,0.149
0.65,-0.263,1.026,-0.036
0.66,-0.345,0.866,-0.109
0.67,-0.144,1.215,-0.087
0.68,-0.09,0.804,0.062
0.69,-0.152,0.982,0.152
0.7,-0.267,0.913,-0.045
0.71,-0.28,1.067,-0.144
0.72,-0.181,0.974,-0.073
0.73,-0.105,0.846,0.169
0.74,-0.196,1.095,0.087
0.75,-0.289,0.847,-0.136
0.76,-0.298,1.066,-0.081
0.77,-0.172,0.913,0.007
0.78,-0.084,1.051,0.166
0.79,-0.196,0.893,0.036
0.8,-0.375,0.872,-0.134
0.81,-0.21,1.111,-0.066
0.82,-0.113,0.992,0.045
