t,ax,ay,az
0.0,0.092,0.483,-0.004
0.01,-0.429,0.94,-0.193
0.02,-0.162,1.687,0.061
0.03,-0.23,1.178,0.144
0.04,0.117,0.594,0.015
0.05,-0.455,0.735,-0.185
0.06,-0.074,1.899,0.048
0.07,-0.106,0.869,0.069
0.08,0.022,0.958,-0.004
0.09,-0.003,0.948,0.247
0.1,-0.259,1.285,0.051
0.11,-0.239,0.554,-0.113
0.12,-0.365,0.667,-0.04
0.13,0.029,1.4,0.154
0.14,-0.242,0.595,0.014
0.15,-0.39,0.776,-0.129
0.16,-0.263,0.901,-0.094
0.17,-0.067,1.104,0.165
0.18,-0.193,0.74,0.033
0.19,-0.391,0.555,-0.183
0.2,-0.528,1.233,-0.044
0.21,-0.074,0.706,0.171
0.22,-0.291,1.143,0.032
0.23,-0.237,0.177,-0.117
0.24,-0.528,1.579,-0.005
0.25,-0.034,0.721,0.181
0.26,-0.306,0.848,0.078
0.27,-0.35,0.512,-0.151
0.28,-0.36,1.6,-0.019
0.29,-0.102,1.103,0.167
0.3,0.011,0.453,0.06
0.31,-0.489,0.83,-0.21
0.32,-0.242,1.542,0.028
0.33,-0.193,0.977,0.185
0.34,-0.087,0.674,0.081
0.35,-0.523,0.775,-0.173
0.36,-0.119,1.896,0.065
0.37,-0.185,0.861,0.084
0.38,0.075,0.837,-0.009
0.39,-0.341,0.38,-0.192
0.4,-0.197,2.0,0.071
0.41,0.004,0.733,0.084
0.42,0.021,0.975,-0.009
0.43,-0.447,0.478,-0.183
0.44,-0.077,1.923,0.116
0.45,-0.163,0.971,0.079
0.46,0.104,0.608,-0.03
0.47,-0.431,1.01,-0.232
0.48,-0.103,1.297,0.156
0.49,-0.184,1.27,0.136
0.5,-0.002,0.528,0.001
0.51,-0.467,0.907,-0.095
0.52,-0.097,1.422,0.12
0.53,-0.172,0.947,0.141
0.54,-0.059,1.012,-0.058
0.55,-0.387,0.384,-0.075
0.56,-0.105,1.798,0.218
0.57,-0.038,0.769,0.119
0.58,-0.159,1.007,-0.073
0.59,-0.302,0.501,-0.109
0.6,-0.111,1.489,0.115
0.61,-0.174,1.077,0.096
0.62,0.002,0.642,-0.11
0.63,-0.334,0.991,-0.145
0.64,-0.057,1.128,0.115
0.65,-0.222,1.338,0.083
0.66,-0.016,0.44,-0.134
0.67,-0.375,0.831,-0.133
0.68,-0.122,1.266,0.109
0.69,-0.274,0.997,0.055
0.7,-0.183,0.855,-0.099
0.71,-0.339,0.324,-0.088
0.72,-0.201,1.556,0.128
0.73,-0.015,0.819,0.021
0.74,-0.226,0.951,-0.156
0.75,-0.32,0.476,-0.063
0.76,-0.217,1.235,0.282
0.77,-0.257,1.153,0.059
0.78,-0.237,0.409,-0.117
0.79,-0.411,0.998,-0.121
0.8,0.011,0.94,0.184
0.81,-0.397,1.279,0.059
0.82,-0.273,0.282,-0.036
0.83,-0.502,0.864,-0.083
0.84,-0.123,0.959,0.268
0.85,-0.143,1.106,-0.003
0.86,-0.392,0.624,-0.136
0.87,-0.253,0.547,-0.127
0.88,-0.038,1.395,0.107
0.89,-0.173,0.624,0.007
0.9,-0.364,0.815,-0.126
0.91,-0.296,0.934,-0.141
0.92,0.002,1.023,0.133
0.93,-0.207,0.858,0.003
0.94,-0.323,0.452,-0.177
0.95,-0.519,1.389,-0.116
0.96,-0.018,0.633,0.147
0.97,-0.347,1.143,0.096
0.98,-0.299,0.185,-0.174
0.99,-0.337,1.779,-0.105
1.0,0.028,0.875,0.158
1.01,-0.084,0.682,0.034
1.02,-0.428,0.729,-0.181
1.03,-0.329,1.541,-0.073
1.04,-0.069,1.182,0.179
1.05,-0.05,0.369,0.111
1.06,-0.443,0.945,-0.153
1.07,-0.323,1.651,0.001
1.08,-0.103,0.918,0.189
1.09,-0.079,0.76,0.003
1.1,-0.346,0.463,-0.175
1.11,-0.442,2.0,0.015
1.12,0.004,0.603,0.14
1.13,-0.096,0.959,0.054
1.14,-0.297,0.352,-0.221
1.15,-0.486,2.0,0.002
1.16,-0.007,0.806,0.171
1.17,-0.101,0.859,0.028
1.18,-0.377,0.531,-0.17
1.19,-0.156,2.0,0.121
1.2,-0.192,1.082,0.129
1.21,0.073,0.534,-0.037
1.22,-0.503,0.995,-0.243
1.23,-0.01,1.766,0.078
1.24,-0.266,1.053,0.023
1.25,0.129,0.603,0.004
1.26,-0.423,0.738,-0.23
1.27,-0.118,1.779,0.05
1.28,-0.034,0.882,0.135
1.29,-0.022,0.992,0.021
1.3,-0.316,0.305,-0.18
1.31,-0.149,2.0,0.024
1.32,-0.071,0.77,0.127
1.33,-0.116,0.952,0.007
1.34,-0.417,0.608,-0.184
1.35,-0.088,1.955,0.171
1.36,-0.281,1.014,0.076
1.37,0.065,0.51,-0.036
1.38,-0.482,1.021,-0.208
1.39,-0.092,1.145,0.089
1.4,-0.192,1.196,0.091
1.41,0.076,0.675,-0.014
1.42,-0.491,0.775,-0.111
1.43,-0.015,1.469,0.07
1.44,-0.136,0.882,0.122
1.45,-0.102,1.093,-0.057
1.46,-0.379,0.388,-0.156
1.47,-0.05,1.959,0.146
1.48,-0.125,0.727,0.125
1.49,-0.084,0.912,-0.02
1.5,-0.479,0.639,-0.192
1.51,-0.1,1.345,0.045
1.52,-0.277,1.098,0.07
1.53,0.039,0.664,-0.055
1.54,-0.466,0.993,-0.131
1.55,-0.012,1.095,0.106
1.56,-0.181,1.279,0.113
1.57,-0.031,0.625,-0.054
1.58,-0.468,0.807,-0.119
1.59,-0.035,1.413,0.149
1.6,-0.13,0.917,0.107
1.61,-0.105,1.003,-0.048
1.62,-0.319,0.375,-0.117
1.63,-0.262,1.513,0.134
1.64,-0.143,0.702,0.098
1.65,-0.191,1.023,-0.06
1.66,-0.319,0.551,-0.136
1.67,-0.139,1.245,0.168
1.68,-0.162,1.111,0.076
1.69,-0.011,0.589,-0.079
1.7,-0.522,0.993,-0.166
1.71,0.029,1.056,0.167
1.72,-0.198,1.34,0.062
1.73,0.004,0.555,-0.11
1.74,-0.448,0.804,-0.161
1.75,-0.007,1.286,0.146
1.76,-0.261,0.74,0.03
1.77,-0.182,0.936,-0.058
1.78,-0.411,0.328,-0.146
1.79,-0.169,1.51,0.191
1.8,-0.156,0.701,0.069
1.81,-0.232,0.94,-0.096
1.82,-0.358,0.536,-0.155
1.83,-0.121,1.226,0.172
1.84,-0.107,1.274,0.081
1.85,-0.049,0.468,-0.104
1.86,-0.409,1.094,-0.155
1.87,0.053,1.001,0.184
1.88,-0.406,1.137,0.051
1.89,-0.122,0.572,-0.062
1.9,-0.576,0.718,-0.12
1.91,-0.042,1.292,0.187
1.92,-0.217,0.849,0.047
1.93,-0.177,0.977,-0.094
1.94,-0.446,0.295,-0.118
1.95,-0.117,1.491,0.228
1.96,-0.206,0.771,0.094
1.97,-0.372,0.884,-0.063
1.98,-0.357,0.695,-0.059
1.99,-0.028,1.342,0.142
2.0,-0.212,0.617,0.005
2.01,-0.323,0.677,-0.125
2.02,-0.589,0.92,-0.158
2.03,-0.036,0.872,0.174
2.04,-0.34,1.221,0.061
2.05,-0.23,0.321,-0.087
2.06,-0.538,0.974,-0.124
2.07,0.073,0.986,0.14
2.08,-0.35,1.016,0.06
2.09,-0.286,0.636,-0.077
2.1,-0.464,0.62,-0.104
2.11,-0.033,1.315,0.146
2.12,-0.13,0.61,0.026
2.13,-0.479,0.921,-0.063
2.14,-0.431,0.41,-0.09
2.15,-0.094,1.316,0.161
2.16,-0.226,0.822,0.034
2.17,-0.292,0.604,-0.081
2.18,-0.514,0.91,-0.122
2.19,-0.026,0.96,0.2
2.2,-0.387,1.195,0.065
2.21,-0.227,0.278,-0.084
2.22,-0.531,1.103,-0.092
2.23,0.031,0.972,0.14
2.24,-0.346,0.984,0.07
2.25,-0.331,0.608,-0.088
2.26,-0.542,0.543,-0.084
2.27,-0.089,1.294,0.173
2.28,-0.178,0.703,0.047
2.29,-0.389,0.896,-0.091
2.3,-0.399,0.42,-0.129
2.31,-0.122,1.327,0.114
2.32,-0.268,0.865,-0.033
2.33,-0.205,0.589,-0.056
2.34,-0.439,1.168,-0.128
2.35,0.065,0.852,0.175
2.36,-0.267,1.069,0.027
2.37,-0.26,0.391,-0.126
2.38,-0.558,1.097,-0.125
2.39,-0.018,0.858,0.173
2.4,-0.288,0.937,0.023
2.41,-0.406,0.555,-0.103
2.42,-0.496,0.619,-0.069
2.43,-0.162,1.263,0.183
2.44,-0.192,0.625,0.016
2.45,-0.431,0.815,-0.097
2.46,-0.257,1.012,-0.101
2.47,-0.01,1.243,0.167
2.48,-0.133,0.553,0.019
2.49,-0.372,0.692,-0.13
2.5,-0.49,1.213,-0.087
2.51,-0.004,0.74,0.171
2.52,-0.303,1.102,0.018
2.53,-0.288,0.308,-0.153
2.54,-0.593,1.116,-0.102
2.55,0.018,0.848,0.159
2.56,-0.343,1.032,0.02
2.57,-0.255,0.538,-0.08
2.58,-0.271,1.481,-0.06
2.59,-0.003,1.305,0.171
2.6,-0.024,0.292,0.033
2.61,-0.437,0.999,-0.174
2.62,-0.255,1.096,-0.097
2.63,-0.188,0.996,0.163
2.64,-0.157,0.635,0.082
2.65,-0.414,0.65,-0.148
2.66,-0.54,1.158,-0.049
2.67,-0.069,0.703,0.15
2.68,-0.285,1.073,0.058
2.69,-0.26,0.317,-0.147
2.7,-0.411,1.964,-0.099
2.71,0.125,0.827,0.153
2.72,-0.098,0.735,0.038
2.73,-0.423,0.695,-0.207
2.74,-0.374,1.301,-0.06
2.75,-0.118,1.031,0.193
