t,ax,ay,az
0.0,-0.31,0.345,-0.223
0.01,-0.22,1.738,0.048
0.02,-0.193,0.775,0.107
0.03,-0.053,0.834,0.019
0.04,-0.472,0.769,-0.225
0.05,-0.133,1.547,0.062
0.06,-0.215,1.153,0.153
0.07,-0.024,0.415,0.055
0.08,-0.433,0.981,-0.16
0.09,-0.066,1.621,0.136
0.1,-0.225,1.003,0.133
0.11,0.02,0.635,-0.043
0.12,-0.489,0.489,-0.122
0.13,-0.077,1.942,0.182
0.14,-0.081,0.623,0.107
0.15,-0.144,0.875,-0.047
0.16,-0.303,0.237,-0.164
0.17,-0.16,1.886,0.172
0.18,-0.105,0.852,0.113
0.19,-0.1,0.649,-0.108
0.2,-0.402,0.662,-0.193
0.21,-0.096,1.351,0.242
0.22,-0.284,1.31,0.154
0.23,0.0,0.51,-0.061
0.24,-0.537,0.912,-0.136
0.25,-0.014,1.133,0.224
0.26,-0.282,1.23,0.055
0.27,-0.183,0.742,-0.098
0.28,-0.443,0.519,-0.086
0.29,-0.148,1.398,0.199
0.3,-0.207,0.868,0.033
0.31,-0.205,1.102,-0.103
0.32,-0.498,0.284,-0.034
0.33,-0.148,1.321,0.209
0.34,-0.301,0.879,0.02
0.35,-0.255,0.768,-0.12
0.36,-0.394,0.882,-0.061
0.37,0.061,0.971,0.151
0.38,-0.312,1.28,0.01
0.39,-0.184,0.321,-0.158
0.4,-0.378,1.264,-0.042
0.41,0.013,0.82,0.109
0.42,-0.232,1.229,-0.053
0.43,-0.325,0.335,-0.219
0.44,-0.239,1.682,-0.005
0.45,-0.105,0.855,0.144
0.46,-0.073,0.929,0.048
0.47,-0.507,0.757,-0.241
0.48,-0.122,1.323,0.027
0.49,-0.25,1.116,0.12
0.5,0.117,0.637,0.045
0.51,-0.483,0.977,-0.222
0.52,-0.08,1.437,0.045
0.53,-0.263,0.988,0.137
0.54,-0.025,0.828,-0.006
0.55,-0.435,0.573,-0.19
0.56,-0.189,1.931,0.088
0.57,-0.137,0.567,0.075
0.58,-0.035,1.027,0.009
0.59,-0.39,0.318,-0.215
0.6,-0.125,1.98,0.107
0.61,-0.082,0.784,0.102
0.62,-0.097,0.679,0.001
0.63,-0.378,0.682,-0.237
0.64,-0.049,1.664,0.123
0.65,-0.241,1.107,0.064
0.66,0.042,0.297,0.003
0.67,-0.48,1.022,-0.227
0.68,0.014,1.531,0.077
0.69,-0.157,1.123,0.042
0.7,-0.03,0.542,-0.021
0.71,-0.479,0.582,-0.089
0.72,-0.038,1.904,0.218
0.73,-0.175,0.787,0.125
0.74,-0.1,0.927,-0.076
0.75,-0.385,0.265,-0.17
0.76,-0.132,1.981,0.194
0.77,-0.201,0.839,0.141
0.78,-0.141,0.665,-0.005
0.79,-0.438,0.55,-0.147
0.8,-0.067,1.35,0.211
0.81,-0.309,1.233,0.086
0.82,0.003,0.543,-0.07
0.83,-0.497,0.872,-0.132
0.84,-0.018,1.148,0.204
0.85,-0.212,1.336,0.076
0.86,-0.122,0.644,-0.066
0.87,-0.462,0.608,-0.126
0.88,-0.13,1.388,0.188
0.89,-0.215,0.932,0.118
0.9,-0.145,1.015,-0.082
0.91,-0.457,0.302,-0.129
0.92,-0.168,1.404,0.162
0.93,-0.17,0.828,0.021
0.94,-0.342,0.796,-0.132
0.95,-0.447,0.642,-0.084
0.96,-0.118,1.131,0.203
0.97,-0.206,1.163,0.016
0.98,-0.188,0.464,-0.097
0.99,-0.529,1.073,-0.029
1.0,0.024,0.897,0.184
1.01,-0.255,1.264,0.002
1.02,-0.113,0.529,-0.134
1.03,-0.463,0.896,-0.04
1.04,0.015,1.092,0.091
1.05,-0.144,0.886,-0.007
1.06,-0.31,0.849,-0.144
1.07,-0.262,0.683,-0.085
1.08,-0.18,1.312,0.153
1.09,-0.079,0.745,0.045
1.1,-0.383,0.845,-0.179
1.11,-0.198,0.946,-0.079
1.12,-0.122,1.0,0.086
1.13,-0.155,1.183,0.001
1.14,-0.292,0.37,-0.17
1.15,-0.228,1.481,-0.102
1.16,-0.078,0.765,0.122
1.17,-0.219,1.283,0.027
1.18,-0.319,0.314,-0.168
1.19,-0.285,1.483,-0.104
1.2,-0.107,0.963,0.061
1.21,-0.154,0.862,-0.04
1.22,-0.316,0.872,-0.24
1.23,-0.281,1.156,0.021
1.24,-0.189,1.079,0.195
1.25,-0.049,0.542,0.122
1.26,-0.509,1.052,-0.126
1.27,-0.179,1.389,0.105
1.28,-0.202,1.103,0.128
1.29,0.01,0.652,0.011
1.3,-0.42,0.74,-0.182
1.31,-0.17,1.854,0.071
1.32,-0.133,0.702,0.113
1.33,-0.073,0.999,0.045
1.34,-0.347,0.3,-0.158
1.35,-0.177,2.0,0.154
1.36,-0.156,0.572,0.08
1.37,-0.037,0.897,0.012
1.38,-0.354,0.562,-0.232
1.39,-0.154,1.81,0.101
1.4,-0.177,0.888,0.073
1.41,0.049,0.484,-0.006
