t,ax,ay,az
0.0,-0.35,1.922,-0.021
0.01,0.054,0.552,0.142
0.02,-0.242,1.166,0.043
0.03,-0.267,0.327,-0.187
0.04,-0.425,1.978,0.012
0.05,0.017,0.752,0.1
0.06,-0.031,0.804,0.032
0.07,-0.468,0.704,-0.233
0.08,-0.097,1.966,0.137
0.09,-0.279,0.904,0.064
0.1,0.113,0.551,-0.005
0.11,-0.509,0.867,-0.207
0.12,0.048,1.607,0.053
0.13,-0.098,1.21,0.082
0.14,0.127,0.478,0.025
0.15,-0.514,0.85,-0.179
0.16,-0.026,1.721,0.064
0.17,-0.153,0.809,0.081
0.18,-0.008,0.966,-0.038
0.19,-0.438,0.309,-0.16
0.2,-0.073,2.0,0.163
0.21,-0.187,0.648,0.046
0.22,-0.04,0.932,-0.05
0.23,-0.41,0.422,-0.192
0.24,-0.164,1.541,0.109
0.25,-0.237,0.973,0.03
0.26,-0.048,0.552,-0.024
0.27,-0.405,0.925,-0.152
0.28,-0.031,1.202,0.145
0.29,-0.275,1.205,0.028
0.3,-0.015,0.568,-0.038
0.31,-0.486,0.82,-0.136
0.32,0.025,1.395,0.148
0.33,-0.265,0.99,0.08
0.34,-0.112,0.845,-0.05
0.35,-0.349,0.323,-0.161
0.36,-0.13,1.464,0.128
0.37,-0.213,0.733,0.06
0.38,-0.236,1.045,-0.109
0.39,-0.316,0.365,-0.152
0.4,-0.104,1.26,0.19
0.41,-0.188,1.0,0.051
0.42,-0.155,0.636,-0.186
0.43,-0.344,0.916,-0.131
0.44,0.005,0.877,0.163
0.45,-0.385,1.372,0.042
0.46,-0.084,0.487,-0.146
0.47,-0.477,0.855,-0.126
0.48,0.05,0.967,0.229
0.49,-0.259,1.001,0.05
0.5,-0.345,0.885,-0.143
0.51,-0.362,0.403,-0.162
0.52,-0.122,1.35,0.195
0.53,-0.131,0.712,0.094
0.54,-0.427,0.972,-0.165
0.55,-0.331,0.634,-0.068
0.56,-0.042,1.12,0.221
0.57,-0.064,0.982,0.136
0.58,0.017,0.751,0.029
0.59,-0.538,0.764,-0.199
0.6,-0.278,1.58,0.072
0.61,-0.243,0.935,0.126
0.62,0.099,0.558,0.072
0.63,-0.596,0.891,-0.181
0.64,-0.111,1.626,0.079
0.65,-0.206,0.977,0.139
0.66,0.079,0.685,0.037
0.67,-0.454,0.473,-0.184
0.68,-0.148,2.0,0.064
0.69,-0.112,0.609,0.099
0.7,-0.049,0.984,0.047
0.71,-0.504,0.267,-0.17
0.72,-0.131,2.0,0.066
0.73,-0.171,0.674,0.003
0.74,0.038,0.788,-0.016
0.75,-0.448,0.631,-0.209
0.76,-0.02,1.738,0.13
0.77,-0.227,1.187,0.057
0.78,0.035,0.565,-0.014
0.79,-0.518,0.919,-0.132
0.8,-0.009,1.345,0.201
0.81,-0.351,1.299,0.063
0.82,0.018,0.499,-0.027
0.83,-0.417,0.831,-0.222
0.84,-0.046,1.43,0.134
0.85,-0.241,0.931,0.069
0.86,-0.15,0.947,-0.052
0.87,-0.321,0.312,-0.122
0.88,-0.152,1.725,0.191
0.89,-0.214,0.784,0.123
0.9,-0.127,1.052,-0.083
0.91,-0.368,0.387,-0.143
0.92,-0.088,1.468,0.183
0.93,-0.279,1.176,0.059
0.94,-0.004,0.567,-0.103
0.95,-0.405,0.861,-0.174
0.96,0.014,0.896,0.153
0.97,-0.34,1.33,-0.035
0.98,-0.088,0.553,-0.117
0.99,-0.428,0.822,-0.106
1.0,-0.044,1.03,0.228
1.01,-0.242,1.064,0.012
1.02,-0.315,0.873,-0.175
1.03,-0.26,0.364,-0.105
1.04,-0.129,1.341,0.19
1.05,-0.215,0.758,0.043
1.06,-0.327,0.984,-0.113
1.07,-0.324,0.632,-0.081
1.08,0.035,1.167,0.222
1.09,-0.236,0.926,-0.017
1.1,-0.305,0.58,-0.129
1.11,-0.444,1.043,-0.066
1.12,0.13,0.814,0.175
1.13,-0.393,1.309,0.011
1.14,-0.235,0.356,-0.153
1.15,-0.436,1.019,-0.068
1.16,0.006,0.839,0.182
1.17,-0.299,1.088,0.03
1.18,-0.287,0.641,-0.151
1.19,-0.158,1.313,-0.084
1.2,0.023,1.287,0.135
1.21,-0.112,0.485,0.027
1.22,-0.435,1.036,-0.198
1.23,-0.236,1.213,-0.068
1.24,-0.047,0.934,0.167
1.25,-0.164,0.925,0.03
1.26,-0.436,0.513,-0.171
1.27,-0.322,1.598,0.003
1.28,-0.059,0.602,0.194
1.29,-0.218,1.246,0.007
1.3,-0.318,0.237,-0.179
1.31,-0.35,1.989,-0.005
1.32,0.03,0.787,0.126
1.33,-0.081,0.807,0.047
1.34,-0.455,0.782,-0.233
1.35,-0.303,1.538,0.012
1.36,-0.182,0.967,0.126
1.37,-0.001,0.583,0.071
1.38,-0.567,0.901,-0.203
1.39,-0.164,1.519,-0.0
1.4,-0.247,0.919,0.067
1.41,-0.015,0.729,0.052
1.42,-0.408,0.494,-0.248
1.43,-0.189,2.0,0.035
1.44,-0.067,0.643,0.143
1.45,-0.062,0.994,0.058
1.46,-0.467,0.268,-0.217
1.47,-0.238,2.0,0.102
1.48,-0.084,0.694,0.076
1.49,0.054,0.808,0.011
1.5,-0.46,0.676,-0.254
1.51,-0.106,1.79,0.132
1.52,-0.22,1.09,0.051
1.53,0.171,0.497,-0.045
1.54,-0.572,0.928,-0.216
1.55,0.044,1.511,0.103
1.56,-0.25,1.206,0.151
1.57,0.058,0.598,-0.03
1.58,-0.399,0.857,-0.168
1.59,-0.005,1.625,0.149
1.6,-0.245,0.879,0.101
1.61,0.007,0.998,-0.07
1.62,-0.427,0.334,-0.194
1.63,-0.107,1.719,0.178
1.64,-0.186,0.822,0.08
1.65,-0.185,0.912,-0.096
1.66,-0.379,0.372,-0.105
1.67,-0.107,1.37,0.143
1.68,-0.223,0.987,0.061
1.69,-0.037,0.629,-0.121
1.7,-0.48,0.833,-0.125
1.71,0.009,0.992,0.223
1.72,-0.377,1.28,0.059
1.73,-0.024,0.615,-0.119
1.74,-0.419,0.852,-0.117
1.75,-0.11,1.049,0.286
1.76,-0.247,1.212,0.006
1.77,-0.204,0.861,-0.17
1.78,-0.284,0.393,-0.101
1.79,-0.102,1.349,0.185
1.8,-0.204,0.729,0.022
1.81,-0.379,1.045,-0.12
1.82,-0.368,0.421,-0.065
1.83,-0.034,1.217,0.217
1.84,-0.326,0.988,0.02
1.85,-0.337,0.643,-0.095
1.86,-0.336,1.002,-0.049
1.87,0.029,0.754,0.218
1.88,-0.412,1.308,0.042
1.89,-0.295,0.304,-0.102
1.9,-0.291,1.501,-0.101
1.91,0.106,0.925,0.205
1.92,-0.203,0.926,-0.009
1.93,-0.403,0.77,-0.202
1.94,-0.321,1.088,-0.008
1.95,-0.082,1.136,0.209
1.96,-0.099,0.628,0.011
1.97,-0.45,0.893,-0.178
1.98,-0.209,1.363,-0.062
1.99,0.016,1.0,0.155
2.0,-0.211,0.839,0.024
2.01,-0.373,0.637,-0.17
2.02,-0.383,1.909,-0.038
2.03,0.091,0.631,0.188
2.04,-0.219,1.104,0.064
2.05,-0.337,0.394,-0.234
2.06,-0.416,2.0,0.02
2.07,-0.031,0.655,0.154
2.08,-0.09,0.875,0.096
2.09,-0.449,0.676,-0.214
2.1,-0.236,1.701,0.046
2.11,-0.115,1.119,0.145
2.12,0.046,0.429,0.087
2.13,-0.529,0.956,-0.195
2.14,-0.13,1.673,0.07
2.15,-0.145,1.044,0.112
2.16,0.016,0.612,0.015
2.17,-0.516,0.646,-0.192
2.18,-0.167,2.0,0.08
2.19,-0.098,0.598,0.131
2.2,-0.089,0.974,0.057
2.21,-0.486,0.313,-0.201
2.22,-0.187,2.0,0.092
2.23,-0.097,0.716,0.089
2.24,0.012,0.811,-0.018
2.25,-0.432,0.6,-0.198
2.26,-0.065,1.79,0.074
2.27,-0.182,1.153,0.105
2.28,0.11,0.474,-0.025
2.29,-0.546,1.004,-0.199
2.3,0.079,1.57,0.109
2.31,-0.208,1.126,0.012
2.32,0.104,0.621,-0.053
2.33,-0.468,0.661,-0.235
2.34,-0.028,1.851,0.084
2.35,-0.149,0.778,0.015
2.36,-0.059,1.006,-0.022
2.37,-0.332,0.306,-0.241
2.38,-0.193,1.856,0.149
2.39,-0.179,0.747,0.07
2.4,-0.114,1.013,-0.109
2.41,-0.324,0.36,-0.174
2.42,-0.049,1.497,0.139
2.43,-0.232,0.935,0.08
2.44,-0.017,0.734,-0.12
2.45,-0.425,0.82,-0.123
2.46,0.025,1.101,0.199
