t,ax,ay,az
0.0,0.202,0.604,0.004
0.01,-0.599,0.908,-0.248
0.02,0.04,1.769,0.169
0.03,-0.358,1.05,0.07
0.04,0.11,0.76,0.001
0.05,-0.36,0.486,-0.194
0.06,-0.109,1.78,0.062
0.07,-0.059,0.606,0.058
0.08,-0.05,1.189,-0.004
0.09,-0.379,0.304,-0.162
0.1,-0.037,2.0,0.214
0.11,-0.139,0.741,0.117
0.12,-0.103,0.995,-0.033
0.13,-0.498,0.606,-0.137
0.14,0.01,1.462,0.2
0.15,-0.27,1.208,0.035
0.16,0.104,0.535,-0.023
0.17,-0.318,0.917,0.082
0.18,0.128,0.621,0.026
0.19,-0.522,0.905,-0.288
0.2,0.033,1.58,0.069
0.21,-0.19,1.236,-0.022
0.22,0.173,0.544,-0.015
0.23,-0.449,0.771,-0.248
0.24,0.021,1.604,0.071
0.25,-0.104,0.83,0.067
0.26,-0.012,1.063,-0.031
0.27,-0.319,0.311,-0.174
0.28,-0.067,2.0,0.203
0.29,-0.235,0.527,0.01
0.3,0.003,1.044,-0.058
0.31,-0.45,0.529,-0.238
0.32,-0.012,1.866,0.125
0.33,-0.211,1.084,0.029
0.34,0.157,0.57,0.001
0.35,-0.523,0.983,-0.161
0.36,0.035,1.176,0.129
0.37,-0.293,1.135,0.109
0.38,0.095,0.774,-0.064
0.39,-0.414,0.765,-0.159
0.4,0.129,1.959,0.184
0.41,-0.3,0.955,0.149
0.42,-0.108,0.9,-0.067
0.43,-0.396,0.463,-0.158
0.44,-0.166,1.626,0.123
0.45,-0.138,0.673,0.09
0.46,-0.094,1.021,-0.073
0.47,-0.295,0.491,-0.144
0.48,-0.071,1.335,0.189
0.49,-0.281,0.947,0.091
0.5,-0.065,0.68,-0.149
0.51,-0.439,0.871,-0.149
0.52,0.053,1.144,0.236
0.53,-0.13,1.466,0.114
0.54,0.037,0.486,-0.164
0.55,-0.324,0.846,-0.122
0.56,-0.065,1.192,0.221
0.57,-0.222,1.029,-0.004
0.58,-0.209,0.832,-0.08
0.59,-0.272,0.314,-0.095
0.6,-0.156,1.532,0.22
0.61,-0.237,0.67,0.11
0.62,-0.447,1.04,-0.087
0.63,-0.34,0.387,-0.078
0.64,-0.209,1.337,0.205
0.65,-0.106,1.296,0.014
0.66,-0.157,0.457,-0.11
0.67,-0.387,1.106,-0.049
0.68,0.131,1.029,0.188
0.69,-0.417,1.116,0.073
0.7,-0.176,0.43,-0.085
0.71,-0.496,0.934,-0.107
0.72,0.13,1.092,0.155
0.73,-0.176,0.779,0.018
0.74,-0.442,0.798,-0.18
0.75,-0.358,0.343,-0.074
0.76,-0.192,1.309,0.171
0.77,-0.049,0.808,-0.05
0.78,-0.404,0.706,-0.14
0.79,-0.183,1.202,-0.087
0.8,-0.028,1.041,0.196
0.81,-0.13,0.823,0.058
0.82,-0.344,0.439,-0.208
0.83,-0.406,1.523,-0.055
0.84,-0.029,0.586,0.145
0.85,-0.156,1.056,0.116
0.86,-0.338,0.253,-0.225
0.87,-0.403,1.876,0.072
0.88,-0.071,0.5,0.132
0.89,-0.227,0.913,0.13
0.9,-0.325,0.47,-0.233
0.91,-0.347,1.842,-0.017
0.92,-0.134,0.964,0.071
0.93,0.113,0.521,0.039
0.94,-0.52,0.904,-0.189
0.95,-0.165,1.737,0.067
0.96,-0.327,0.896,0.065
0.97,0.036,0.694,0.109
0.98,-0.588,0.649,-0.181
0.99,-0.134,2.0,0.119
1.0,-0.184,0.61,0.039
1.01,0.059,0.964,0.048
1.02,-0.392,0.357,-0.199
1.03,-0.234,2.0,0.107
1.04,-0.09,0.642,0.105
1.05,0.03,1.029,0.013
1.06,-0.443,0.498,-0.21
1.07,0.014,1.986,0.083
1.08,-0.333,1.055,0.095
1.09,0.175,0.604,-0.028
1.1,-0.628,0.987,-0.199
1.11,0.194,1.66,0.12
1.12,-0.354,1.211,0.06
1.13,0.151,0.631,-0.0
1.14,-0.542,0.777,-0.206
1.15,0.058,1.726,0.134
1.16,-0.154,0.762,-0.026
1.17,0.05,1.153,-0.049
1.18,-0.407,0.323,-0.184
1.19,-0.048,1.979,0.236
1.2,-0.184,0.758,0.046
1.21,-0.091,0.949,-0.023
1.22,-0.347,0.61,-0.182
1.23,-0.138,1.38,0.126
1.24,-0.217,1.035,0.058
1.25,-0.008,0.622,-0.077
1.26,-0.342,0.981,-0.111
1.27,0.048,1.208,0.246
1.28,-0.278,1.311,0.183
1.29,-0.062,0.646,-0.087
1.3,-0.357,0.727,-0.107
1.31,-0.058,1.462,0.161
1.32,-0.122,0.886,0.025
1.33,-0.128,0.989,-0.11
1.34,-0.283,0.335,-0.096
1.35,-0.177,1.535,0.2
1.36,-0.234,0.811,0.027
1.37,-0.316,0.895,-0.128
1.38,-0.304,0.48,-0.101
1.39,-0.1,1.242,0.201
1.4,-0.197,1.179,-0.014
1.41,-0.176,0.526,-0.115
1.42,-0.398,0.901,-0.097
1.43,-0.016,0.996,0.242
1.44,-0.371,1.514,0.043
1.45,-0.161,0.392,-0.092
1.46,-0.349,0.771,-0.052
1.47,-0.001,1.292,0.201
1.48,-0.221,0.807,0.017
1.49,-0.438,0.884,-0.105
1.5,-0.352,0.343,-0.023
1.51,-0.089,1.353,0.159
1.52,-0.137,0.699,0.023
1.53,-0.497,0.736,-0.148
1.54,-0.323,0.948,-0.039
1.55,-0.021,0.913,0.183
1.56,-0.252,1.022,0.049
1.57,-0.317,0.314,-0.178
1.58,-0.413,1.796,-0.026
1.59,0.039,0.585,0.147
1.6,-0.207,1.022,0.03
1.61,-0.405,0.394,-0.202
1.62,-0.423,1.701,0.025
1.63,-0.092,0.806,0.208
1.64,-0.121,0.688,0.107
1.65,-0.438,0.802,-0.22
1.66,-0.233,1.76,0.053
1.67,-0.197,1.028,0.086
1.68,0.175,0.472,0.092
1.69,-0.522,0.916,-0.215
1.7,-0.07,1.644,0.11
1.71,-0.227,1.034,0.005
1.72,0.113,0.689,0.027
1.73,-0.487,0.615,-0.214
1.74,-0.009,2.0,0.124
1.75,-0.175,0.639,-0.008
1.76,-0.011,1.014,0.003
1.77,-0.363,0.344,-0.241
1.78,-0.065,2.0,0.069
1.79,-0.154,0.708,0.024
1.8,0.058,0.916,-0.052
1.81,-0.494,0.687,-0.239
1.82,0.084,1.559,0.136
1.83,-0.296,1.196,0.114
1.84,0.134,0.583,-0.023
1.85,-0.521,1.016,-0.155
1.86,0.101,1.48,0.171
1.87,-0.249,1.182,0.029
1.88,0.046,0.752,-0.044
1.89,-0.439,0.68,-0.177
1.9,0.018,1.71,0.142
1.91,-0.211,0.784,0.11
1.92,-0.09,1.108,-0.032
1.93,-0.308,0.326,-0.138
1.94,-0.149,1.613,0.092
1.95,-0.122,0.799,0.072
1.96,-0.12,0.906,-0.108
1.97,-0.297,0.678,-0.132
1.98,-0.059,1.32,0.087
1.99,-0.276,1.206,0.082
2.0,0.013,0.574,-0.116
2.01,-0.386,0.972,-0.107
2.02,-0.019,1.16,0.189
2.03,-0.233,1.332,0.044
2.04,-0.08,0.605,-0.133
2.05,-0.248,0.655,-0.089
