t,ax,ay,az
0.0,-0.064,1.703,0.059
0.01,-0.254,0.938,0.142
0.02,0.133,0.502,0.005
0.03,-0.63,0.857,-0.193
0.04,0.039,1.552,0.099
0.05,-0.246,1.004,0.067
0.06,0.062,0.579,-0.017
0.07,-0.43,0.487,-0.183
0.08,-0.046,1.713,0.145
0.09,-0.134,1.011,0.078
0.1,-0.079,0.859,-0.081
0.11,-0.34,0.22,-0.135
0.12,-0.208,1.957,0.193
0.13,-0.084,0.782,0.057
0.14,-0.194,1.044,-0.072
0.15,-0.26,0.251,-0.14
0.16,-0.149,1.711,0.17
0.17,-0.211,1.187,0.066
0.18,-0.048,0.598,-0.082
0.19,-0.444,0.757,-0.107
0.2,-0.031,1.126,0.196
0.21,-0.341,1.506,0.054
0.22,-0.042,0.414,-0.054
0.23,-0.51,0.809,-0.054
0.24,-0.109,1.073,0.222
0.25,-0.319,1.25,0.03
0.26,-0.126,0.718,-0.098
0.27,-0.348,0.431,-0.031
0.28,-0.101,1.395,0.18
0.29,-0.172,0.865,0.011
0.3,-0.173,1.012,-0.123
0.31,-0.341,0.484,-0.038
0.32,-0.004,1.223,0.162
0.33,-0.167,1.096,-0.022
0.34,-0.184,0.626,-0.164
0.35,-0.253,1.178,-0.122
0.36,-0.004,0.808,0.142
0.37,-0.262,1.435,0.003
0.38,-0.176,0.29,-0.119
0.39,-0.371,1.842,0.0
0.4,-0.082,0.54,0.159
0.41,-0.221,1.25,0.023
0.42,-0.358,0.34,-0.205
0.43,-0.286,1.688,0.025
0.44,-0.219,0.806,0.109
0.45,-0.063,0.73,0.001
0.46,-0.527,0.779,-0.208
0.47,-0.218,1.303,0.076
0.48,-0.327,0.999,0.143
0.49,-0.076,0.624,0.021
0.5,-0.521,0.752,-0.169
0.51,-0.098,1.573,0.04
0.52,-0.195,0.789,0.147
0.53,-0.115,0.82,0.011
0.54,-0.464,0.309,-0.178
0.55,-0.124,2.0,0.071
0.56,-0.094,0.507,0.132
0.57,-0.134,0.963,-0.014
0.58,-0.435,0.241,-0.167
0.59,-0.129,1.965,0.072
0.6,-0.086,0.831,0.049
0.61,-0.008,0.516,-0.087
0.62,-0.482,0.719,-0.205
0.63,-0.046,1.604,0.171
0.64,-0.2,1.184,0.079
0.65,0.074,0.441,-0.02
0.66,-0.532,0.807,-0.158
0.67,-0.025,1.697,0.194
0.68,-0.236,0.989,0.053
0.69,0.019,0.766,-0.037
0.7,-0.418,0.382,-0.106
0.71,-0.132,1.976,0.158
0.72,-0.084,0.703,0.057
0.73,-0.101,1.022,-0.051
0.74,-0.307,0.178,-0.18
0.75,-0.183,1.721,0.121
0.76,-0.209,0.982,0.068
0.77,-0.136,0.776,-0.052
0.78,-0.464,0.64,-0.089
0.79,-0.157,1.265,0.216
0.8,-0.326,1.439,0.129
0.81,-0.054,0.437,-0.045
0.82,-0.522,0.875,-0.038
0.83,-0.138,1.127,0.27
0.84,-0.321,1.364,0.037
0.85,-0.16,0.653,-0.086
0.86,-0.415,0.463,-0.045
0.87,-0.188,1.377,0.188
0.88,-0.118,0.888,0.02
0.89,-0.323,0.987,-0.123
0.9,-0.287,0.334,-0.039
0.91,-0.193,1.347,0.178
0.92,-0.167,0.958,0.048
0.93,-0.188,0.75,-0.142
0.94,-0.346,0.798,-0.104
0.95,0.012,0.916,0.136
0.96,-0.217,1.427,-0.027
0.97,-0.041,0.323,-0.133
0.98,-0.313,1.449,-0.052
0.99,0.023,0.807,0.139
1.0,-0.304,1.269,-0.003
1.01,-0.227,0.545,-0.178
1.02,-0.229,0.991,-0.048
1.03,-0.071,1.137,0.134
1.04,-0.165,0.77,-0.036
1.05,-0.24,0.933,-0.135
1.06,-0.225,0.887,-0.04
1.07,-0.146,1.176,0.143
1.08,-0.194,0.841,-0.069
1.09,-0.243,0.76,-0.15
1.1,-0.23,1.545,-0.028
1.11,-0.111,0.713,0.157
1.12,-0.235,1.134,0.017
1.13,-0.427,0.278,-0.188
1.14,-0.357,1.903,0.063
1.15,-0.13,0.521,0.061
1.16,-0.117,1.189,0.044
1.17,-0.484,0.274,-0.276
1.18,-0.209,1.606,0.057
1.19,-0.227,0.627,0.054
1.2,-0.039,0.753,-0.01
1.21,-0.253,0.892,-0.167
1.22,-0.285,1.338,0.022
1.23,-0.26,1.094,0.178
1.24,-0.127,0.681,0.014
1.25,-0.328,0.836,-0.12
1.26,-0.139,1.387,0.045
1.27,-0.077,1.05,0.187
1.28,-0.087,0.624,0.03
1.29,-0.51,0.563,-0.184
1.3,-0.302,1.649,0.088
1.31,-0.31,0.641,0.1
1.32,-0.256,1.265,-0.013
1.33,-0.255,0.149,-0.182
1.34,-0.32,1.885,0.122
1.35,-0.011,0.532,0.088
1.36,-0.251,1.01,-0.04
1.37,-0.276,0.353,-0.185
1.38,-0.06,1.762,0.006
1.39,-0.086,1.024,0.063
1.4,0.087,0.39,-0.072
1.41,-0.621,0.847,-0.197
1.42,0.022,1.529,0.152
1.43,-0.39,1.007,0.089
1.44,0.025,0.6,0.014
1.45,-0.511,0.62,-0.189
1.46,-0.06,1.839,0.162
1.47,-0.178,0.781,0.084
1.48,-0.091,0.762,-0.052
1.49,-0.32,0.131,-0.138
1.5,-0.199,1.906,0.071
1.51,-0.077,0.758,0.09
1.52,-0.073,0.971,-0.083
1.53,-0.433,0.385,-0.174
1.54,0.032,1.819,0.225
1.55,-0.28,1.192,0.029
1.56,0.049,0.552,-0.054
1.57,-0.453,0.856,-0.155
1.58,0.102,1.578,0.155
1.59,-0.278,1.356,-0.027
1.6,0.049,0.457,-0.049
1.61,-0.495,0.664,-0.124
1.62,-0.117,1.337,0.178
1.63,-0.181,1.052,0.028
1.64,-0.219,0.948,-0.112
1.65,-0.325,0.244,-0.053
1.66,-0.246,1.456,0.25
1.67,-0.095,0.821,0.07
1.68,-0.343,1.032,-0.079
1.69,-0.362,0.473,-0.072
1.7,-0.129,1.142,0.214
1.71,-0.201,1.255,-0.107
1.72,-0.113,0.473,-0.118
1.73,-0.299,1.186,-0.057
1.74,0.042,0.8,0.174
1.75,-0.318,1.421,0.004
1.76,-0.163,0.412,-0.154
1.77,-0.377,0.983,-0.077
1.78,0.031,0.99,0.144
1.79,-0.203,1.042,0.023
1.8,-0.254,0.82,-0.127
1.81,-0.296,1.003,0.0
1.82,-0.129,1.192,0.203
1.83,-0.26,0.804,-0.005
1.84,-0.284,0.86,-0.14
1.85,-0.297,1.294,-0.02
1.86,-0.086,0.958,0.128
1.87,-0.274,1.023,0.043
1.88,-0.351,0.462,-0.183
1.89,-0.402,1.508,0.073
1.9,-0.153,0.686,0.165
1.91,-0.348,1.317,-0.0
1.92,-0.203,0.208,-0.149
1.93,-0.204,2.0,0.045
1.94,-0.001,0.498,0.138
1.95,-0.118,0.972,-0.012
1.96,-0.479,0.281,-0.218
1.97,-0.06,1.856,0.051
1.98,-0.194,0.927,0.113
1.99,0.015,0.488,0.017
2.0,-0.617,0.851,-0.17
2.01,-0.027,1.537,0.166
2.02,-0.372,1.115,0.115
2.03,0.049,0.441,0.037
2.04,-0.588,0.708,-0.18
2.05,-0.049,1.755,0.159
2.06,-0.08,0.856,0.025
2.07,-0.004,0.872,-0.042
2.08,-0.448,0.204,-0.151
2.09,-0.131,2.0,0.207
2.1,-0.183,0.79,0.11
2.11,-0.139,0.993,-0.055
2.12,-0.282,0.352,-0.18
2.13,-0.095,1.918,0.212
2.14,-0.181,1.031,0.049
2.15,-0.002,0.556,-0.037
2.16,-0.441,0.774,-0.141
2.17,-0.042,1.455,0.207
2.18,-0.323,1.426,0.09
2.19,0.015,0.461,-0.047
2.2,-0.404,0.753,-0.12
2.21,-0.101,1.399,0.122
2.22,-0.16,1.174,0.009
2.23,-0.18,0.896,-0.131
2.24,-0.275,0.308,-0.081
2.25,-0.263,1.704,0.179
2.26,-0.169,0.917,0.052
2.27,-0.175,0.947,-0.134
2.28,-0.386,0.339,-0.085
2.29,-0.135,1.372,0.197
2.3,-0.224,1.08,-0.037
2.31,-0.144,0.649,-0.116
2.32,-0.324,1.036,-0.103
2.33,-0.047,0.915,0.207
2.34,-0.257,1.349,-0.032
2.35,-0.113,0.355,-0.147
2.36,-0.323,0.976,-0.084
2.37,0.025,0.94,0.152
2.38,-0.241,1.273,-0.007
2.39,-0.185,0.676,-0.065
2.4,-0.4,0.599,-0.074
2.41,-0.019,1.265,0.102
2.42,-0.106,0.944,-0.015
2.43,-0.317,0.887,-0.177
2.44,-0.173,1.049,-0.118
2.45,-0.054,1.124,0.105
2.46,-0.19,0.922,-0.009
2.47,-0.278,0.71,-0.169
2.48,-0.342,1.44,-0.055
2.49,-0.064,0.764,0.164
2.5,-0.292,1.343,-0.007
2.51,-0.176,0.283,-0.16
2.52,-0.321,1.729,-0.003
2.53,-0.156,0.666,0.164
2.54,-0.25,1.169,0.003
2.55,-0.282,0.583,-0.161
2.56,-0.278,1.494,0.007
2.57,-0.133,1.03,0.124
2.58,-0.08,0.572,0.039
2.59,-0.512,0.92,-0.23
2.6,-0.269,1.261,0.074
2.61,-0.269,0.948,0.11
2.62,-0.139,0.743,0.044
2.63,-0.406,0.544,-0.184
2.64,-0.238,1.744,0.086
2.65,-0.112,0.569,0.038
2.66,-0.146,1.101,0.005
2.67,-0.301,0.176,-0.234
2.68,-0.224,2.0,0.012
2.69,0.03,0.595,0.059
2.7,-0.07,0.866,0.002
2.71,-0.483,0.418,-0.203
2.72,-0.17,1.96,0.195
2.73,-0.142,0.963,0.07
2.74,-0.017,0.613,-0.018
2.75,-0.412,0.698,-0.204
2.76,-0.031,1.656,0.164
2.77,-0.233,1.122,0.028
2.78,0.097,0.403,-0.032
2.79,-0.513,0.841,-0.21
2.8,0.022,1.632,0.189
2.81,-0.236,1.058,0.06
2.82,0.048,0.756,-0.033
2.83,-0.387,0.326,-0.148
2.84,-0.145,1.965,0.142
2.85,-0.092,0.845,0.088
2.86,-0.198,1.062,-0.033
2.87,-0.333,0.19,-0.117
2.88,-0.17,1.997,0.179
2.89,-0.153,0.861,0.048
2.9,-0.086,0.713,-0.033
2.91,-0.364,0.642,-0.167
2.92,-0.055,1.446,0.141
2.93,-0.262,1.464,0.007
2.94,0.034,0.414,-0.11
2.95,-0.337,0.838,-0.144
2.96,-0.063,1.187,0.075
2.97,-0.227,1.249,0.029
2.98,-0.107,0.767,-0.097
2.99,-0.422,0.444,-0.075
3.0,-0.116,1.559,0.235
3.01,-0.164,0.977,0.057
3.02,-0.201,0.968,-0.14
3.03,-0.334,0.231,-0.119
3.04,-0.133,1.49,0.147
3.05,-0.213,1.017,-0.062
3.06,-0.08,0.741,-0.125
3.07,-0.351,0.808,-0.127
3.08,0.006,1.009,0.158
3.09,-0.315,1.341,0.006
3.1,-0.139,0.487,-0.111
3.11,-0.419,1.017,-0.039
3.12,-0.032,0.917,0.277
3.13,-0.267,1.463,0.012
3.14,-0.128,0.574,-0.102
3.15,-0.335,0.76,-0.093
3.16,-0.008,1.182,0.159
3.17,-0.171,0.947,0.008
3.18,-0.252,0.951,-0.146
3.19,-0.212,0.889,-0.053
3.2,-0.024,1.292,0.147
3.21,-0.18,0.764,0.01
3.22,-0.37,0.774,-0.159
3.23,-0.344,0.968,-0.098
3.24,-0.067,0.902,0.114
3.25,-0.287,1.331,-0.048
3.26,-0.088,0.341,-0.127
3.27,-0.303,1.798,-0.083
3.28,0.083,0.716,0.147
3.29,-0.281,1.288,-0.027
3.3,-0.255,0.512,-0.16
3.31,-0.318,1.539,-0.036
3.32,-0.102,0.959,0.127
3.33,-0.131,0.774,0.012
3.34,-0.432,0.866,-0.188
3.35,-0.307,1.059,0.072
3.36,-0.246,1.162,0.171
3.37,-0.216,0.826,0.062
3.38,-0.223,0.694,-0.146
3.39,-0.3,1.56,0.079
3.4,-0.041,0.788,0.235
3.41,-0.175,0.948,0.026
3.42,-0.388,0.245,-0.149
3.43,-0.414,2.0,0.09
3.44,-0.093,0.518,0.124
3.45,-0.196,1.134,0.021
3.46,-0.358,0.288,-0.259
3.47,-0.377,1.632,0.127
3.48,-0.179,0.83,0.048
3.49,-0.149,0.704,0.036
