t,ax,ay,az
0.0,0.009,0.858,0.091
0.01,-0.09,0.963,-0.074
0.02,-0.335,0.281,-0.145
0.03,-0.203,1.899,0.139
0.04,0.022,0.796,0.114
0.05,-0.193,0.984,-0.084
0.06,-0.363,0.348,-0.14
0.07,-0.161,1.608,0.221
0.08,-0.203,1.133,0.033
0.09,0.051,0.646,-0.094
0.1,-0.537,0.866,-0.163
0.11,-0.031,1.062,0.246
0.12,-0.352,1.357,0.105
0.13,-0.043,0.463,-0.11
0.14,-0.456,0.741,-0.13
0.15,-0.112,1.142,0.171
0.16,-0.3,1.003,-0.012
0.17,-0.241,0.877,-0.084
0.18,-0.418,0.236,-0.078
0.19,-0.172,1.283,0.158
0.2,-0.212,0.848,0.003
0.21,-0.318,0.898,-0.124
0.22,-0.353,0.564,-0.036
0.23,-0.074,1.05,0.1
0.24,-0.266,1.161,-0.047
0.25,-0.247,0.413,-0.196
0.26,-0.276,1.428,-0.007
0.27,-0.023,0.722,0.144
0.28,-0.337,1.28,-0.018
0.29,-0.265,0.39,-0.159
0.3,-0.158,1.785,-0.05
0.31,-0.166,0.828,0.162
0.32,-0.106,0.771,-0.008
0.33,-0.48,0.859,-0.185
0.34,-0.153,1.387,0.096
0.35,-0.25,1.148,0.161
0.36,-0.046,0.481,0.024
0.37,-0.545,0.979,-0.196
0.38,-0.083,1.62,0.112
0.39,-0.187,0.924,0.149
0.4,-0.013,0.762,0.007
0.41,-0.43,0.549,-0.159
0.42,-0.183,1.937,0.185
0.43,0.058,0.707,0.143
0.44,-0.16,0.97,-0.014
0.45,-0.331,0.281,-0.185
0.46,-0.123,1.966,0.13
0.47,0.008,0.909,0.086
0.48,-0.109,0.639,-0.062
0.49,-0.372,0.746,-0.165
0.5,-0.122,1.44,0.159
0.51,-0.144,1.282,0.032
0.52,0.008,0.485,-0.071
0.53,-0.481,0.908,-0.161
0.54,-0.117,1.268,0.174
0.55,-0.333,1.251,0.092
0.56,-0.073,0.812,-0.068
0.57,-0.459,0.379,-0.073
0.58,-0.208,1.466,0.173
0.59,-0.219,0.743,0.004
0.6,-0.242,1.108,-0.11
0.61,-0.391,0.189,-0.12
0.62,-0.159,1.23,0.168
0.63,-0.255,0.989,-0.04
0.64,-0.249,0.629,-0.12
0.65,-0.384,0.909,-0.077
0.66,-0.015,0.816,0.122
0.67,-0.374,1.276,-0.029
0.68,-0.178,0.311,-0.197
0.69,-0.291,1.44,0.029
0.7,-0.094,0.832,0.182
0.71,-0.247,1.137,0.035
0.72,-0.346,0.616,-0.181
0.73,-0.186,1.386,0.024
0.74,-0.077,1.124,0.154
0.75,-0.096,0.609,-0.02
0.76,-0.438,1.034,-0.215
0.77,-0.151,1.338,0.021
0.78,-0.205,1.111,0.151
0.79,-0.075,0.659,-0.012
0.8,-0.553,1.013,-0.138
0.81,-0.042,1.653,0.147
0.82,-0.113,0.94,0.189
0.83,-0.057,0.762,-0.041
0.84,-0.429,0.483,-0.187
0.85,-0.065,1.994,0.148
0.86,-0.068,0.612,0.073
0.87,-0.115,0.95,-0.052
0.88,-0.307,0.31,-0.208
0.89,-0.074,1.916,0.104
0.9,0.052,0.928,0.018
0.91,-0.118,0.607,-0.07
0.92,-0.381,0.745,-0.148
0.93,-0.172,1.408,0.229
0.94,-0.167,1.363,0.084
0.95,-0.096,0.458,-0.042
0.96,-0.411,0.902,-0.141
0.97,-0.131,1.261,0.226
0.98,-0.26,1.199,0.06
0.99,-0.097,0.822,-0.141
1.0,-0.426,0.355,-0.091
1.01,-0.19,1.374,0.202
1.02,-0.157,0.881,-0.011
1.03,-0.332,0.945,-0.109
1.04,-0.376,0.243,-0.096
1.05,-0.144,1.244,0.148
1.06,-0.233,0.988,-0.035
1.07,-0.257,0.573,-0.102
1.08,-0.347,0.962,-0.032
1.09,-0.046,0.805,0.112
1.1,-0.327,1.323,-0.007
1.11,-0.159,0.318,-0.262
1.12,-0.294,1.399,0.009
1.13,-0.067,0.793,0.142
1.14,-0.19,1.107,-0.016
1.15,-0.405,0.634,-0.168
1.16,-0.144,1.323,0.021
1.17,-0.191,1.124,0.149
1.18,-0.055,0.646,0.033
1.19,-0.417,1.028,-0.205
1.2,-0.151,1.317,0.124
