t,ax,ay,az
0.0,0.02,1.764,0.033
0.01,-0.18,0.965,0.084
0.02,0.066,0.928,-0.032
0.03,-0.423,0.409,-0.242
0.04,-0.044,2.0,0.129
0.05,-0.153,0.653,0.083
0.06,-0.079,1.062,0.006
0.07,-0.48,0.416,-0.172
0.08,-0.088,1.585,0.206
0.09,-0.182,1.002,0.032
0.1,0.045,0.705,-0.083
0.11,-0.385,0.899,-0.185
0.12,0.047,1.187,0.114
0.13,-0.296,1.177,0.065
0.14,0.078,0.612,-0.101
0.15,-0.379,0.829,-0.168
0.16,0.047,1.297,0.104
0.17,-0.166,0.932,0.038
0.18,-0.136,0.938,-0.144
0.19,-0.407,0.371,-0.141
0.2,-0.147,1.475,0.206
0.21,-0.321,0.923,0.022
0.22,-0.25,0.845,0.128
0.23,0.006,0.568,0.054
0.24,-0.551,0.791,-0.2
0.25,-0.162,1.748,0.049
0.26,-0.185,0.933,0.074
0.27,0.041,0.672,0.069
0.28,-0.475,0.46,-0.189
0.29,-0.161,2.0,0.084
0.3,-0.039,0.656,0.086
0.31,0.014,1.052,0.03
0.32,-0.447,0.322,-0.29
0.33,-0.147,2.0,0.131
0.34,-0.249,0.642,0.012
0.35,0.047,0.8,0.004
0.36,-0.541,0.745,-0.217
0.37,-0.03,1.522,0.153
0.38,-0.279,1.222,0.104
0.39,0.211,0.497,-0.016
0.4,-0.589,0.979,-0.129
0.41,0.073,1.238,0.108
0.42,-0.362,0.975,0.131
0.43,0.007,0.892,-0.044
0.44,-0.412,0.471,-0.131
0.45,0.09,1.885,0.196
0.46,-0.107,0.747,0.074
0.47,-0.105,1.09,-0.103
0.48,-0.345,0.35,-0.147
0.49,-0.045,1.555,0.096
0.5,-0.214,0.884,0.061
0.51,0.006,0.802,-0.105
0.52,-0.294,0.757,-0.193
0.53,-0.038,1.168,0.176
0.54,-0.411,1.11,0.127
0.55,-0.113,0.528,-0.118
0.56,-0.528,0.895,-0.116
0.57,-0.005,1.125,0.184
0.58,-0.284,1.352,0.114
0.59,-0.147,0.607,-0.127
0.6,-0.324,0.55,-0.074
0.61,-0.14,1.374,0.225
0.62,-0.213,0.931,0.059
0.63,-0.369,0.907,-0.099
0.64,-0.37,0.359,-0.057
0.65,-0.051,1.418,0.192
0.66,-0.213,0.776,0.085
0.67,-0.385,0.752,-0.116
0.68,-0.365,0.752,-0.111
0.69,-0.078,0.975,0.157
0.7,-0.275,1.232,0.017
0.71,-0.244,0.265,-0.144
0.72,-0.4,1.098,-0.074
0.73,0.15,0.827,0.105
0.74,-0.26,1.202,-0.017
0.75,-0.371,0.414,-0.142
0.76,-0.21,1.293,-0.087
0.77,-0.04,1.075,0.221
0.78,-0.066,0.502,0.06
0.79,-0.582,0.983,-0.139
0.8,-0.193,1.327,0.006
0.81,-0.15,0.965,0.229
0.82,-0.076,0.565,0.103
0.83,-0.488,0.799,-0.178
0.84,-0.288,1.933,0.034
0.85,-0.125,0.564,0.169
0.86,-0.079,0.964,0.056
0.87,-0.469,0.301,-0.214
0.88,-0.311,2.0,0.02
0.89,-0.034,0.513,0.036
0.9,-0.066,0.924,0.059
0.91,-0.432,0.46,-0.25
0.92,-0.214,2.0,0.073
0.93,-0.156,0.932,0.108
0.94,0.098,0.576,0.034
0.95,-0.554,0.92,-0.228
0.96,0.052,1.723,0.131
0.97,-0.291,1.149,0.017
0.98,0.154,0.536,0.021
0.99,-0.603,0.808,-0.215
1.0,0.074,1.91,0.062
1.01,-0.182,0.894,0.051
1.02,0.04,0.97,-0.018
1.03,-0.373,0.362,-0.253
1.04,-0.087,1.709,0.185
1.05,-0.06,0.68,0.065
1.06,-0.077,1.146,-0.077
1.07,-0.395,0.355,-0.127
1.08,0.011,1.616,0.124
1.09,-0.145,0.878,0.087
1.1,-0.017,0.88,-0.102
1.11,-0.372,0.761,-0.124
1.12,0.035,1.223,0.146
1.13,-0.302,1.258,0.137
1.14,0.001,0.536,-0.096
1.15,-0.376,0.965,-0.102
1.16,0.028,1.166,0.182
1.17,-0.361,1.226,0.134
1.18,-0.119,0.747,-0.122
1.19,-0.379,0.529,-0.044
1.2,-0.175,1.419,0.246
1.21,-0.161,0.953,0.023
1.22,-0.334,0.966,-0.112
1.23,-0.25,0.345,-0.065
1.24,-0.115,1.435,0.243
1.25,-0.247,0.815,0.004
1.26,-0.409,0.72,-0.077
1.27,-0.418,0.788,-0.057
1.28,-0.015,0.983,0.178
1.29,-0.319,1.194,0.031
1.3,-0.313,0.276,-0.11
1.31,-0.444,1.283,-0.049
1.32,0.109,0.713,0.138
1.33,-0.197,1.02,0.017
1.34,-0.403,0.531,-0.174
1.35,-0.308,1.271,-0.083
1.36,-0.054,0.972,0.2
1.37,-0.112,0.587,0.066
1.38,-0.504,0.889,-0.193
1.39,-0.277,1.487,-0.022
1.4,-0.128,0.944,0.126
1.41,-0.104,0.616,0.066
1.42,-0.437,0.688,-0.206
1.43,-0.29,2.0,-0.015
1.44,-0.041,0.613,0.083
1.45,-0.024,0.96,0.041
1.46,-0.442,0.347,-0.206
1.47,-0.326,2.0,0.095
1.48,-0.126,0.511,0.069
1.49,-0.06,0.999,0.056
1.5,-0.47,0.417,-0.234
1.51,-0.194,2.0,0.139
1.52,-0.152,0.967,0.067
1.53,0.115,0.506,-0.026
1.54,-0.521,0.94,-0.233
1.55,-0.033,1.578,0.051
1.56,-0.206,1.187,0.097
1.57,0.138,0.662,0.023
1.58,-0.579,0.793,-0.199
1.59,0.071,1.889,0.146
1.6,-0.253,0.877,0.079
1.61,0.008,1.015,-0.038
1.62,-0.372,0.349,-0.194
1.63,-0.096,1.74,0.19
1.64,-0.109,0.68,0.096
1.65,-0.05,1.076,-0.033
1.66,-0.414,0.48,-0.168
1.67,-0.053,1.419,0.138
1.68,-0.292,1.007,0.163
1.69,0.01,0.74,-0.07
1.7,-0.45,0.901,-0.149
1.71,-0.002,1.108,0.215
1.72,-0.342,1.36,0.137
1.73,-0.009,0.563,-0.052
1.74,-0.389,0.783,-0.139
1.75,-0.057,1.327,0.172
1.76,-0.216,0.966,0.068
1.77,-0.118,0.986,-0.157
1.78,-0.347,0.285,-0.098
1.79,-0.126,1.51,0.207
1.8,-0.176,0.84,0.03
1.81,-0.281,0.961,-0.101
1.82,-0.295,0.467,-0.062
1.83,-0.108,1.21,0.269
1.84,-0.314,0.845,-0.0
1.85,-0.348,0.615,-0.114
1.86,-0.371,1.01,-0.055
1.87,0.067,0.86,0.155
1.88,-0.279,1.109,0.011
1.89,-0.344,0.289,-0.172
1.9,-0.414,1.435,-0.016
1.91,0.088,0.681,0.2
1.92,-0.286,1.002,0.037
1.93,-0.396,0.525,-0.238
1.94,-0.309,1.353,-0.046
1.95,-0.058,0.971,0.156
1.96,-0.077,0.571,-0.021
1.97,-0.452,0.862,-0.227
1.98,-0.196,1.663,-0.031
1.99,-0.09,1.032,0.098
2.0,0.023,0.577,0.099
2.01,-0.547,0.717,-0.207
2.02,-0.249,2.0,0.085
2.03,-0.133,0.646,0.097
2.04,-0.017,1.011,0.072
2.05,-0.433,0.28,-0.259
2.06,-0.228,2.0,0.074
2.07,-0.134,0.534,0.018
2.08,0.01,0.919,0.051
2.09,-0.498,0.473,-0.253
2.1,-0.065,2.0,0.168
2.11,-0.241,0.956,0.04
2.12,0.171,0.527,-0.041
2.13,-0.506,0.963,-0.256
2.14,-0.046,1.322,0.117
2.15,-0.215,1.15,0.066
2.16,0.041,0.667,0.005
2.17,-0.507,0.729,-0.154
2.18,0.122,1.928,0.088
2.19,-0.262,0.844,0.07
2.2,-0.04,1.042,-0.012
2.21,-0.414,0.345,-0.141
2.22,-0.089,1.946,0.197
2.23,-0.18,0.713,0.07
2.24,0.008,1.024,-0.071
2.25,-0.395,0.562,-0.168
2.26,-0.041,1.399,0.096
2.27,-0.206,1.051,0.068
2.28,0.047,0.673,-0.099
2.29,-0.427,0.928,-0.144
2.3,0.028,1.098,0.183
2.31,-0.296,1.371,0.059
2.32,-0.016,0.586,-0.083
2.33,-0.333,0.758,-0.125
2.34,-0.091,1.244,0.197
2.35,-0.226,1.025,-0.025
2.36,-0.223,0.852,-0.116
2.37,-0.28,0.343,-0.072
2.38,-0.148,1.504,0.249
2.39,-0.275,0.679,0.09
2.4,-0.491,0.959,-0.055
2.41,-0.349,0.491,-0.029
2.42,-0.04,1.179,0.187
2.43,-0.284,1.066,0.008
2.44,-0.323,0.368,-0.15
2.45,-0.384,1.205,-0.074
2.46,0.135,0.782,0.133
2.47,-0.313,1.131,0.019
2.48,-0.317,0.293,-0.205
2.49,-0.297,1.578,-0.11
2.5,0.021,0.843,0.174
2.51,-0.198,0.651,0.097
2.52,-0.46,0.802,-0.196
2.53,-0.328,1.339,-0.013
2.54,-0.122,1.023,0.205
2.55,-0.103,0.509,0.072
2.56,-0.521,0.861,-0.163
2.57,-0.267,1.534,0.054
2.58,-0.229,0.761,0.231
2.59,-0.159,0.828,0.067
2.6,-0.393,0.446,-0.196
2.61,-0.37,2.0,0.023
2.62,0.019,0.511,0.115
2.63,-0.077,1.037,0.044
2.64,-0.397,0.326,-0.274
2.65,-0.183,2.0,0.05
2.66,-0.085,0.706,0.083
2.67,-0.054,0.936,0.019
2.68,-0.409,0.511,-0.215
2.69,-0.039,1.943,0.12
2.7,-0.284,1.071,0.083
2.71,0.093,0.555,-0.018
2.72,-0.622,1.014,-0.185
2.73,0.061,1.255,0.173
2.74,-0.273,1.245,0.047
2.75,0.062,0.589,-0.032
2.76,-0.461,0.815,-0.141
2.77,-0.034,1.463,0.105
2.78,-0.167,0.731,0.109
2.79,-0.105,1.148,-0.076
2.8,-0.362,0.265,-0.133
2.81,-0.095,1.64,0.18
2.82,-0.078,0.765,0.089
2.83,-0.191,1.049,-0.057
2.84,-0.316,0.513,-0.127
2.85,-0.115,1.367,0.13
2.86,-0.23,1.168,0.041
2.87,-0.028,0.621,-0.131
2.88,-0.387,0.929,-0.119
2.89,0.026,1.064,0.198
2.9,-0.226,1.314,0.073
2.91,-0.024,0.547,-0.168
2.92,-0.434,0.798,-0.115
2.93,-0.017,1.203,0.238
2.94,-0.239,0.955,0.021
2.95,-0.277,0.866,-0.136
2.96,-0.283,0.308,-0.097
2.97,-0.146,1.452,0.206
2.98,-0.191,0.692,0.039
2.99,-0.39,0.816,-0.102
3.0,-0.301,0.54,-0.106
3.01,-0.113,1.184,0.19
3.02,-0.291,1.117,0.019
3.03,-0.341,0.297,-0.101
3.04,-0.405,1.08,-0.009
3.05,0.113,0.839,0.129
3.06,-0.299,1.25,0.003
3.07,-0.332,0.27,-0.165
3.08,-0.385,1.104,-0.053
3.09,0.024,0.948,0.125
3.1,-0.25,0.778,-0.018
3.11,-0.434,0.65,-0.189
3.12,-0.364,0.87,-0.024
3.13,-0.122,1.123,0.168
3.14,-0.187,0.587,0.064
3.15,-0.47,0.825,-0.169
3.16,-0.27,1.465,0.005
3.17,-0.054,0.803,0.183
3.18,-0.084,0.833,0.031
3.19,-0.394,0.46,-0.217
3.2,-0.371,2.0,0.018
3.21,0.04,0.557,0.097
3.22,-0.096,1.064,0.078
3.23,-0.47,0.298,-0.237
3.24,-0.3,2.0,0.084
3.25,-0.149,0.774,0.034
3.26,0.144,0.744,0.004
3.27,-0.475,0.772,-0.291
3.28,0.008,1.697,0.037
3.29,-0.238,1.205,0.047
3.3,0.161,0.535,0.033
3.31,-0.575,0.967,-0.211
3.32,0.079,1.594,0.082
3.33,-0.184,1.001,0.004
3.34,0.029,0.845,-0.029
3.35,-0.476,0.5,-0.175
3.36,-0.025,1.942,0.184
3.37,-0.191,0.669,0.084
3.38,-0.129,1.098,-0.005
3.39,-0.425,0.354,-0.15
3.4,-0.07,1.712,0.201
3.41,-0.188,0.891,0.068
3.42,-0.02,0.85,-0.056
3.43,-0.404,0.826,-0.143
3.44,0.043,1.217,0.11
3.45,-0.261,1.175,0.051
3.46,-0.046,0.559,-0.177
3.47,-0.417,0.916,-0.122
3.48,-0.033,1.038,0.208
3.49,-0.323,1.384,0.105
3.5,-0.09,0.476,-0.137
3.51,-0.344,0.782,-0.058
3.52,-0.038,1.213,0.218
3.53,-0.269,0.899,-0.036
3.54,-0.358,0.777,-0.115
3.55,-0.302,0.389,-0.04
3.56,0.003,1.451,0.104
3.57,-0.181,0.609,0.036
3.58,-0.453,0.846,-0.159
3.59,-0.339,0.728,-0.077
3.6,-0.05,1.015,0.148
3.61,-0.25,0.979,-0.012
3.62,-0.349,0.324,-0.173
3.63,-0.253,1.804,-0.078
3.64,0.08,0.661,0.175
3.65,-0.283,1.044,0.047
3.66,-0.281,0.379,-0.168
3.67,-0.338,1.973,-0.076
3.68,0.054,0.793,0.137
3.69,-0.045,0.674,0.021
3.7,-0.519,0.859,-0.249
3.71,-0.196,1.385,0.058
3.72,-0.232,0.916,0.224
3.73,-0.093,0.575,0.097
3.74,-0.402,0.729,-0.187
3.75,-0.229,1.781,0.048
3.76,-0.097,0.888,0.084
3.77,0.022,0.76,0.033
3.78,-0.463,0.472,-0.181
3.79,-0.287,2.0,0.127
3.8,-0.113,0.548,0.073
3.81,-0.011,1.018,0.067
3.82,-0.486,0.409,-0.213
3.83,-0.111,2.0,0.095
3.84,-0.206,0.78,0.029
3.85,0.119,0.717,-0.076
3.86,-0.562,0.791,-0.212
3.87,0.032,1.393,0.08
3.88,-0.25,1.232,0.111
3.89,0.108,0.518,0.07
3.9,-0.603,0.987,-0.21
3.91,0.102,1.538,0.2
3.92,-0.258,1.036,0.098
3.93,0.024,0.877,-0.043
3.94,-0.421,0.514,-0.223
3.95,-0.097,1.651,0.19
3.96,-0.176,0.67,0.114
3.97,-0.078,1.128,-0.025
3.98,-0.361,0.332,-0.166
3.99,-0.097,1.527,0.077
4.0,-0.195,0.874,0.019
4.01,-0.046,0.811,-0.114
4.02,-0.397,0.734,-0.128
4.03,0.135,1.34,0.237
4.04,-0.257,1.339,0.137
4.05,0.097,0.559,-0.104
4.06,-0.477,0.957,-0.153
4.07,0.009,1.166,0.11
4.08,-0.261,1.158,0.04
4.09,-0.083,0.707,-0.066
4.1,-0.347,0.496,-0.071
4.11,-0.119,1.546,0.224
4.12,-0.349,0.7,0.141
4.13,-0.471,1.076,-0.091
4.14,-0.365,0.295,-0.008
4.15,-0.22,1.355,0.266
4.16,-0.127,1.006,0.051
4.17,-0.272,0.65,-0.157
4.18,-0.3,0.896,-0.104
4.19,-0.031,1.054,0.238
4.2,-0.394,1.276,0.069
4.21,-0.113,0.212,-0.101
4.22,-0.316,1.612,-0.128
4.23,0.252,0.966,0.135
4.24,-0.195,0.765,0.033
4.25,-0.368,0.614,-0.232
4.26,-0.545,0.979,-0.014
4.27,-0.071,0.81,0.102
4.28,-0.348,0.841,0.029
4.29,-0.409,0.715,-0.18
4.3,-0.25,1.231,0.017
4.31,-0.151,1.085,0.253
4.32,-0.08,0.449,0.091
4.33,-0.37,0.837,-0.167
4.34,-0.302,1.824,-0.057
4.35,-0.039,0.896,0.125
4.36,-0.01,0.783,0.048
4.37,-0.486,0.516,-0.182
4.38,-0.347,1.935,0.099
4.39,-0.155,0.322,0.136
4.4,-0.256,1.151,0.059
4.41,-0.344,0.26,-0.214
4.42,-0.282,2.0,0.056
4.43,-0.044,0.865,0.092
4.44,0.06,0.578,0.045
4.45,-0.475,0.798,-0.213
4.46,-0.083,1.682,0.055
4.47,-0.225,1.182,0.084
4.48,0.187,0.558,-0.02
4.49,-0.536,0.939,-0.314
4.5,0.078,1.908,0.121
4.51,-0.274,0.789,-0.027
4.52,0.037,0.809,0.027
4.53,-0.435,0.45,-0.218
4.54,-0.129,1.839,0.089
4.55,-0.144,0.639,0.104
4.56,-0.022,1.064,0.016
4.57,-0.523,0.326,-0.121
4.58,-0.087,1.706,0.235
4.59,-0.248,0.826,0.14
4.6,-0.008,0.818,0.014
