t,ax,ay,az
0.0,-0.245,0.931,0.062
0.01,-0.211,0.969,-0.063
0.02,-0.384,0.437,-0.057
0.03,-0.026,1.175,0.214
0.04,-0.254,1.114,0.019
0.05,-0.218,0.6,-0.107
0.06,-0.335,1.025,-0.064
0.07,0.061,0.795,0.145
0.08,-0.294,1.383,-0.068
0.09,-0.182,0.325,-0.126
0.1,-0.365,1.109,-0.027
0.11,0.026,0.847,0.136
0.12,-0.263,1.051,-0.022
0.13,-0.209,0.721,-0.12
0.14,-0.258,1.369,-0.051
0.15,-0.128,1.067,0.12
0.16,-0.157,0.587,0.036
0.17,-0.418,0.966,-0.196
0.18,-0.286,1.409,0.112
0.19,-0.213,0.978,0.186
0.2,-0.195,0.745,0.06
0.21,-0.42,0.508,-0.136
0.22,-0.384,1.887,0.106
0.23,-0.046,0.491,0.065
0.24,-0.208,1.07,-0.007
0.25,-0.287,0.227,-0.256
0.26,-0.175,2.0,0.024
0.27,0.041,0.741,0.073
0.28,-0.055,0.727,-0.021
0.29,-0.453,0.568,-0.243
0.3,-0.043,1.665,0.064
0.31,-0.246,1.031,0.036
0.32,0.027,0.529,-0.018
0.33,-0.571,0.877,-0.165
0.34,0.066,1.548,0.252
0.35,-0.275,1.25,0.097
0.36,0.115,0.411,-0.004
0.37,-0.49,0.796,-0.153
0.38,-0.049,1.602,0.121
0.39,-0.212,1.019,0.063
0.4,-0.08,0.89,-0.104
0.41,-0.272,0.317,-0.158
0.42,-0.173,1.956,0.103
0.43,-0.12,0.731,0.09
0.44,-0.128,1.068,-0.083
0.45,-0.389,0.354,-0.1
0.46,-0.157,1.625,0.163
0.47,-0.302,1.186,0.095
0.48,-0.067,0.518,-0.098
0.49,-0.468,0.866,-0.088
0.5,-0.035,0.951,0.18
0.51,-0.327,1.389,-0.003
0.52,-0.109,0.501,-0.135
0.53,-0.409,0.859,-0.059
0.54,-0.02,1.02,0.202
0.55,-0.286,1.191,0.018
0.56,-0.296,0.815,-0.115
0.57,-0.278,0.434,-0.027
0.58,-0.079,1.291,0.218
0.59,-0.175,0.919,0.002
0.6,-0.363,0.924,-0.132
0.61,-0.107,1.173,-0.096
0.62,-0.114,0.999,0.108
0.63,-0.177,0.883,-0.018
0.64,-0.339,0.573,-0.216
0.65,-0.3,1.763,-0.019
0.66,-0.099,0.574,0.126
0.67,-0.258,1.169,-0.017
0.68,-0.283,0.261,-0.223
0.69,-0.407,1.885,0.075
0.7,-0.143,0.581,0.141
0.71,-0.168,0.887,0.021
0.72,-0.364,0.632,-0.23
0.73,-0.12,1.553,0.071
0.74,-0.038,1.18,0.152
0.75,0.037,0.358,-0.002
0.76,-0.452,0.888,-0.228
0.77,-0.019,1.563,0.069
0.78,-0.182,1.008,0.084
0.79,-0.004,0.656,-0.018
0.8,-0.561,0.477,-0.165
0.81,-0.037,1.941,0.172
0.82,-0.228,0.611,0.094
0.83,-0.114,0.908,0.015
0.84,-0.425,0.229,-0.141
0.85,-0.163,1.947,0.112
0.86,-0.064,0.745,0.073
0.87,0.031,0.798,-0.064
0.88,-0.472,0.63,-0.137
0.89,-0.007,0.649,-0.089
0.9,-0.494,0.501,-0.111
0.91,-0.052,1.397,0.175
0.92,-0.146,0.912,-0.061
0.93,-0.228,1.06,-0.093
0.94,-0.37,0.272,-0.013
0.95,-0.084,1.381,0.21
0.96,-0.185,0.82,0.006
0.97,-0.282,0.862,-0.104
