t,ax,ay,az
0.0,0.062,0.55,-0.069
0.01,-0.46,0.814,-0.202
0.02,-0.051,1.15,0.197
0.03,-0.364,1.464,0.023
0.04,-0.056,0.556,-0.073
0.05,-0.46,0.651,-0.103
0.06,-0.155,1.313,0.215
0.07,-0.243,1.107,0.025
0.08,-0.219,0.943,-0.1
0.09,-0.406,0.223,-0.038
0.1,-0.156,1.521,0.234
0.11,-0.253,0.901,-0.005
0.12,-0.217,0.831,-0.134
0.13,-0.275,0.63,-0.087
0.14,-0.082,1.095,0.122
0.15,-0.311,1.199,-0.025
0.16,-0.146,0.418,-0.159
0.17,-0.373,1.267,-0.097
0.18,0.039,0.744,0.1
0.19,-0.25,1.399,-0.044
0.2,-0.223,0.364,-0.197
0.21,-0.19,1.362,-0.112
0.22,-0.089,0.891,0.12
0.23,-0.139,0.886,0.019
0.24,-0.349,0.844,-0.153
0.25,-0.314,1.073,-0.02
0.26,-0.182,1.086,0.09
0.27,-0.122,0.708,-0.047
0.28,-0.388,0.853,-0.216
0.29,-0.34,1.157,-0.009
0.3,-0.225,0.878,0.115
0.31,-0.172,1.117,0.008
0.32,-0.297,0.415,-0.192
0.33,-0.283,1.84,0.081
0.34,-0.115,0.506,0.142
0.35,-0.225,1.222,0.024
0.36,-0.293,0.253,-0.209
0.37,-0.266,1.895,0.109
0.38,-0.042,0.767,0.14
0.39,-0.122,0.674,0.006
0.4,-0.475,0.676,-0.194
0.41,-0.088,1.642,0.073
0.42,-0.23,0.959,0.125
0.43,0.13,0.484,-0.015
0.44,-0.643,0.904,-0.215
0.45,0.079,1.56,0.126
0.46,-0.235,1.052,0.096
0.47,0.031,0.702,-0.005
0.48,-0.409,0.4,-0.166
0.49,-0.064,1.94,0.129
0.5,-0.08,0.71,0.123
0.51,-0.066,1.056,-0.059
0.52,-0.399,0.218,-0.144
0.53,-0.118,1.992,0.213
0.54,-0.206,0.802,0.138
0.55,-0.049,0.749,-0.077
0.56,-0.389,0.649,-0.236
0.57,-0.002,1.545,0.162
0.58,-0.25,1.279,0.072
0.59,0.052,0.432,-0.026
0.6,-0.456,0.864,-0.142
0.61,-0.007,1.418,0.114
0.62,-0.262,1.204,0.028
0.63,-0.039,0.812,-0.071
0.64,-0.391,0.436,-0.13
0.65,-0.167,1.756,0.177
0.66,-0.073,0.873,0.064
0.67,-0.235,1.065,-0.085
0.68,-0.302,0.211,-0.095
0.69,-0.302,1.649,0.189
0.7,-0.21,1.011,0.028
0.71,-0.147,0.75,-0.105
0.72,-0.309,0.664,-0.172
0.73,-0.132,1.152,0.182
0.74,-0.282,1.302,-0.004
0.75,-0.114,0.406,-0.105
0.76,-0.433,0.872,-0.089
0.77,-0.089,1.026,0.247
0.78,-0.31,1.386,0.032
0.79,-0.185,0.563,-0.096
0.8,-0.327,0.538,-0.058
0.81,-0.127,1.298,0.202
0.82,-0.291,1.125,-0.018
0.83,-0.214,0.645,-0.115
0.84,-0.246,0.9,-0.073
0.85,-0.12,1.191,0.144
0.86,-0.154,0.722,-0.015
0.87,-0.301,0.959,-0.182
0.88,-0.333,1.03,-0.007
0.89,-0.117,0.933,0.128
0.9,-0.193,1.06,-0.01
0.91,-0.274,0.453,-0.221
0.92,-0.317,1.808,0.06
0.93,-0.056,0.554,0.15
0.94,-0.239,1.235,0.054
0.95,-0.244,0.277,-0.234
0.96,-0.267,1.936,0.112
0.97,-0.021,0.753,0.139
0.98,-0.1,0.705,0.039
0.99,-0.459,0.62,-0.177
1.0,-0.058,1.67,0.032
1.01,-0.291,0.958,0.064
1.02,0.083,0.524,0.027
1.03,-0.578,0.857,-0.229
1.04,-0.014,1.587,0.121
1.05,-0.268,0.954,0.052
1.06,-0.001,0.638,-0.023
1.07,-0.425,0.469,-0.174
1.08,-0.056,1.916,0.085
1.09,-0.024,0.762,0.077
1.1,-0.189,1.03,-0.029
1.11,-0.282,0.133,-0.159
1.12,-0.162,2.0,0.183
1.13,-0.129,0.732,0.138
1.14,-0.097,0.838,-0.08
1.15,-0.51,0.603,-0.168
