t,ax,ay,az
0.0,-0.104,0.369,-0.065
0.01,-0.584,0.908,-0.099
0.02,0.01,0.932,0.178
0.03,-0.358,1.264,0.06
0.04,-0.248,0.589,-0.094
0.05,-0.539,0.52,-0.033
0.06,-0.134,1.169,0.193
0.07,-0.181,0.896,0.037
0.08,-0.329,0.889,-0.121
0.09,-0.372,0.266,-0.055
0.1,-0.125,1.284,0.147
0.11,-0.134,0.904,0.004
0.12,-0.291,0.749,-0.148
0.13,-0.377,0.892,-0.068
0.14,0.018,0.905,0.133
0.15,-0.25,1.269,0.044
0.16,-0.185,0.339,-0.149
0.17,-0.402,1.478,-0.014
0.18,0.009,0.687,0.152
0.19,-0.196,1.244,-0.0
0.2,-0.227,0.547,-0.209
0.21,-0.253,1.389,-0.049
0.22,-0.108,0.941,0.131
0.23,-0.031,0.768,-0.003
0.24,-0.415,1.029,-0.254
0.25,-0.14,1.191,-0.006
0.26,-0.188,1.131,0.136
0.27,-0.039,0.593,0.047
0.28,-0.469,0.96,-0.192
0.29,-0.187,1.573,0.038
0.3,-0.159,0.802,0.129
0.31,-0.123,0.935,-0.006
0.32,-0.392,0.432,-0.219
0.33,-0.233,2.0,0.058
0.34,-0.127,0.617,0.121
0.35,-0.186,1.008,0.026
0.36,-0.365,0.451,-0.139
0.37,-0.273,1.709,0.086
0.38,-0.174,0.996,0.182
0.39,-0.075,0.526,-0.033
0.4,-0.424,0.926,-0.175
0.41,-0.105,1.37,0.046
0.42,-0.24,1.152,0.17
0.43,0.006,0.469,0.009
0.44,-0.508,0.956,-0.231
0.45,-0.054,1.665,0.095
0.46,-0.193,0.871,0.061
0.47,-0.093,0.813,-0.004
0.48,-0.325,0.411,-0.188
0.49,-0.184,1.864,0.086
0.5,0.066,0.761,0.155
0.51,-0.269,0.859,-0.018
0.52,-0.219,0.377,-0.229
0.53,-0.134,1.812,0.041
0.54,-0.031,0.89,0.135
0.55,-0.117,0.589,-0.09
0.56,-0.487,0.936,-0.235
0.57,-0.025,1.535,0.11
0.58,-0.258,1.22,0.15
0.59,0.033,0.377,-0.006
0.6,-0.397,1.008,-0.221
0.61,-0.064,1.503,0.009
0.62,0.003,1.011,0.078
0.63,-0.079,0.731,-0.054
0.64,-0.399,0.411,-0.181
0.65,-0.111,1.756,0.183
0.66,-0.072,0.786,0.103
0.67,-0.121,1.093,-0.07
0.68,-0.365,0.257,-0.182
0.69,-0.095,1.964,0.188
0.7,-0.061,0.758,0.104
0.71,-0.128,0.744,-0.037
0.72,-0.513,0.606,-0.176
0.73,-0.147,1.354,0.143
0.74,-0.297,1.295,0.055
0.75,0.024,0.416,-0.073
0.76,-0.495,0.927,-0.132
0.77,-0.135,1.292,0.19
0.78,-0.288,1.207,0.086
0.79,-0.074,0.625,-0.062
0.8,-0.431,0.683,-0.168
0.81,-0.073,1.581,0.138
0.82,-0.155,0.975,0.064
0.83,-0.081,0.919,-0.062
0.84,-0.424,0.219,-0.187
0.85,-0.174,1.672,0.167
0.86,-0.21,0.823,0.031
0.87,-0.149,0.901,-0.131
0.88,-0.415,0.383,-0.196
0.89,-0.105,1.275,0.184
0.9,-0.333,1.211,0.032
0.91,-0.074,0.364,-0.127
0.92,-0.526,0.924,-0.138
0.93,-0.008,1.011,0.209
0.94,-0.411,1.432,0.046
0.95,-0.067,0.33,-0.097
0.96,-0.558,0.7,-0.087
0.97,-0.01,1.261,0.124
0.98,-0.246,0.957,0.008
0.99,-0.226,0.919,-0.089
1.0,-0.428,0.217,-0.049
1.01,-0.172,1.403,0.237
1.02,-0.193,0.845,0.042
1.03,-0.233,0.794,-0.108
1.04,-0.459,0.562,-0.101
1.05,-0.014,1.006,0.124
1.06,-0.25,1.226,-0.025
1.07,-0.067,0.365,-0.174
