t,ax,ay,az
0.0,-0.463,0.675,-0.068
0.01,-0.118,1.244,0.14
0.02,-0.145,0.808,0.011
0.03,-0.294,0.862,-0.123
0.04,-0.317,0.486,-0.013
0.05,-0.173,1.323,0.121
0.06,-0.216,0.722,0.019
0.07,-0.311,0.8,-0.11
0.08,-0.247,1.173,-0.021
0.09,-0.123,0.932,0.168
0.1,-0.194,0.852,0.019
0.11,-0.405,0.596,-0.176
0.12,-0.21,1.75,0.07
0.13,-0.125,0.65,0.115
0.14,-0.175,1.15,0.006
0.15,-0.393,0.339,-0.277
0.16,-0.222,1.857,0.071
0.17,-0.109,0.729,0.081
0.18,-0.104,0.822,0.013
0.19,-0.501,0.787,-0.206
0.2,-0.114,1.582,0.129
0.21,-0.198,1.134,0.183
0.22,0.033,0.39,0.033
0.23,-0.481,1.037,-0.191
0.24,-0.072,1.536,0.151
0.25,-0.187,1.06,0.11
0.26,0.01,0.615,-0.046
0.27,-0.426,0.575,-0.187
0.28,-0.122,1.752,0.153
0.29,-0.064,0.757,0.061
0.3,-0.037,1.071,-0.037
0.31,-0.345,0.216,-0.213
0.32,-0.197,1.74,0.155
0.33,-0.169,0.906,0.093
0.34,-0.227,0.892,-0.058
0.35,-0.369,0.597,-0.14
0.36,-0.144,1.287,0.237
0.37,-0.214,1.307,0.053
0.38,0.004,0.451,-0.102
0.39,-0.383,1.037,-0.125
0.4,0.023,0.969,0.144
0.41,-0.306,1.163,-0.02
0.42,-0.15,0.634,-0.131
0.43,-0.479,0.657,-0.06
0.44,-0.121,1.231,0.177
0.45,-0.138,0.771,0.028
0.46,-0.458,0.91,-0.137
0.47,-0.292,0.424,0.0
0.48,-0.199,1.281,0.141
0.49,-0.183,0.841,0.025
0.5,-0.363,0.682,-0.141
0.51,-0.188,1.259,-0.013
0.52,-0.086,0.973,0.155
0.53,-0.213,1.146,0.003
0.54,-0.314,0.36,-0.214
0.55,-0.238,1.718,0.058
0.56,-0.078,0.694,0.12
