"y_mean","y_std","y_var","y_rms","y_max","y_min","y_peak_to_peak","y_skewness","y_kurtosis","y_spectral_energy","y_spectral_centroid","PCA dimension 0","PCA dimension 1","Cluster","y_mean (Right)","y_std (Right)","y_var (Right)","y_rms (Right)","y_max (Right)","y_min (Right)","y_peak_to_peak (Right)","y_skewness (Right)","y_kurtosis (Right)","y_spectral_energy (Right)","y_spectral_centroid (Right)","PCA dimension 0 (Right)","PCA dimension 1 (Right)","Cluster (Right)"
0.5692353079318525,0.33175977316469774,0.112866388204592,0.3317593004668703,0.1934942392697745,0.6984792757558967,0.2744807894459616,0.7204522982272036,0.013836878941929733,0.11286446268252816,0.8922989856866894,0.49284921160230655,0.1328837394910388,"cluster_1",0.5692353079318525,0.33175977316469774,0.112866388204592,0.3317593004668703,0.1934942392697745,0.6984792757558967,0.2744807894459616,0.7204522982272036,0.013836878941929733,0.11286446268252816,0.8922989856866894,0.49284921160230655,0.1328837394910388,"Cluster_0"
0.5806235595272519,0.33169381422699945,0.1128223469636575,0.3316933473314083,0.2252365141310209,0.7153860442844033,0.2869448177793905,0.7399869647134859,0.0048846326549350574,0.11282046231062706,0.8706088719512408,0.48759695663249547,0.1207628797169972,"cluster_1",0.5806235595272519,0.33169381422699945,0.1128223469636575,0.3316933473314083,0.2252365141310209,0.7153860442844033,0.2869448177793905,0.7399869647134859,0.0048846326549350574,0.11282046231062706,0.8706088719512408,0.48759695663249547,0.1207628797169972,"Cluster_0"
0.6053276165723946,0.32431132323594025,0.1079472996015103,0.3243110327756518,0.19573150537288383,0.739212331268564,0.2559515345948983,0.731911197576978,0.00359760750099785,0.1079456691777294,0.7635815851352226,0.513564844603231,0.017581299012340762,"cluster_1",0.6053276165723946,0.32431132323594025,0.1079472996015103,0.3243110327756518,0.19573150537288383,0.739212331268564,0.2559515345948983,0.731911197576978,0.00359760750099785,0.1079456691777294,0.7635815851352226,0.513564844603231,0.017581299012340762,"Cluster_0"
0.5737930558674458,0.3327700567617689,0.11354203514952524,0.332769579682795,0.19240505516282552,0.7294133483938701,0.25858528832347183,0.7595661362444321,0.006666598000411909,0.11354109797732079,0.9248724341903078,0.5107753108150046,0.17827694527845714,"cluster_1",0.5737930558674458,0.3327700567617689,0.11354203514952524,0.332769579682795,0.19240505516282552,0.7294133483938701,0.25858528832347183,0.7595661362444321,0.006666598000411909,0.11354109797732079,0.9248724341903078,0.5107753108150046,0.17827694527845714,"Cluster_0"
0.5731749541526617,0.33087527867864097,0.11227651993165179,0.33087480428690297,0.19240505516282552,0.7264860291303838,0.26002207687867473,0.7649913383055389,0.010687562454687854,0.1122757738229345,0.8944350653672979,0.5104034746329064,0.15071957201231642,"cluster_1",0.5731749541526617,0.33087527867864097,0.11227651993165179,0.33087480428690297,0.19240505516282552,0.7264860291303838,0.26002207687867473,0.7649913383055389,0.010687562454687854,0.1122757738229345,0.8944350653672979,0.5104034746329064,0.15071957201231642,"Cluster_0"
0.5116958117456532,0.3274607395829014,0.11001386175297395,0.32746091831596125,0.1922906453416119,0.7082558126466878,0.2688950083999319,0.6921391701402342,0.014407052012593277,0.11001428042039164,0.8358093241642264,0.49813492108012053,0.07022484620778355,"cluster_1",0.5116958117456532,0.3274607395829014,0.11001386175297395,0.32746091831596125,0.1922906453416119,0.7082558126466878,0.2688950083999319,0.6921391701402342,0.014407052012593277,0.11001428042039164,0.8358093241642264,0.49813492108012053,0.07022484620778355,"Cluster_0"
0.5043783581791788,0.3308936910514504,0.11228878337509464,0.33089401941404134,0.19758187811867556,0.7182852397019739,0.26743328721730647,0.6699348474997819,0.0130371530874085,0.11228808330664171,0.8635607523257605,0.4962460779395851,0.09051876993350953,"cluster_1",0.5043783581791788,0.3308936910514504,0.11228878337509464,0.33089401941404134,0.19758187811867556,0.7182852397019739,0.26743328721730647,0.6699348474997819,0.0130371530874085,0.11228808330664171,0.8635607523257605,0.4962460779395851,0.09051876993350953,"Cluster_0"
0.5391861745492772,0.3289678590484879,0.11100972220068384,0.32896758596885317,0.19758187811867556,0.7316626950232471,0.26086735676240475,0.7351096204310336,0.00980270806433374,0.11100875737011383,0.9028277385090773,0.5119493973731447,0.1489207101717629,"cluster_1",0.5391861745492772,0.3289678590484879,0.11100972220068384,0.32896758596885317,0.19758187811867556,0.7316626950232471,0.26086735676240475,0.7351096204310336,0.00980270806433374,0.11100875737011383,0.9028277385090773,0.5119493973731447,0.1489207101717629,"Cluster_0"
0.6191379011786589,0.33135932944998125,0.11259914140382171,0.33135920544260294,0.1956084132304056,0.720934736236562,0.2648420414870428,0.7534108886815376,0.00799692632370113,0.11259879140342526,0.8453099721218491,0.5020731556730791,0.10120416668201171,"cluster_1",0.6191379011786589,0.33135932944998125,0.11259914140382171,0.33135920544260294,0.1956084132304056,0.720934736236562,0.2648420414870428,0.7534108886815376,0.00799692632370113,0.11259879140342526,0.8453099721218491,0.5020731556730791,0.10120416668201171,"Cluster_0"
0.6272574943650879,0.3335604452460515,0.11407202817381042,0.33356045078915847,0.20964080757766335,0.6879745874768777,0.2901979717151451,0.7327376973108068,0.012950311129468414,0.11407144851385996,0.8401997752529224,0.4763922277568729,0.08832823536463633,"cluster_1",0.6272574943650879,0.3335604452460515,0.11407202817381042,0.33356045078915847,0.20964080757766335,0.6879745874768777,0.2901979717151451,0.7327376973108068,0.012950311129468414,0.11407144851385996,0.8401997752529224,0.4763922277568729,0.08832823536463633,"Cluster_0"
