mean,std,var,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,fft_points,frequency_resolution,freq_min,freq_max,nyquist_frequency,dominant_frequency,dominant_amplitude,spectral_energy,spectral_centroid,bandwidth,peak1_freq,peak2_freq,peak3_freq,peak1_amp,peak2_amp,peak3_amp,axis,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
0.000180678205090431,0.11574914534297931,0.01339786464763015,0.11574928635738514,0.30547544152812744,-0.2929537211678342,0.5984291626959617,-0.041653905368065694,-0.7733165481153326,2.6391129581995667,1.1959832155308807,3.1563348018967323,3.6375026250169125,1000,0.1,0.0,50.0,50.0,23.1,58.44441518246221,6698.975084464971,27.501485858326152,10.795675889225365,23.1,23.200000000000003,43.900000000000006,58.44441518246221,21.390753782604246,14.700501482729122,X,939,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_075.csv
-0.00011188925058398257,0.16584675737939467,0.0275051469332598,0.16584679512268002,0.39959536929059253,-0.35554100254113774,0.7551363718317303,0.06011277254042592,-0.7493930014456152,2.4094247283765973,1.2196600148777,2.938679000058499,3.453536274730895,1000,0.1,0.0,50.0,50.0,43.900000000000006,81.7720867073267,13752.58641791698,31.507021050964504,10.687927065944095,43.900000000000006,23.1,23.200000000000003,81.7720867073267,55.712852822664395,22.929268117951167,Y,939,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_075.csv
0.00024870184286231617,0.1341685264510783,0.018001193490053694,0.13416875695429373,0.2778115421690108,-0.24598914013514567,0.5238006823041564,-0.03313138926588786,-1.326812121699956,2.0706127751012167,1.1208385406177312,2.320822601028878,2.5360347997316484,1000,0.1,0.0,50.0,50.0,23.1,74.49076128337637,9000.664476004877,25.126736194669615,9.594948813036831,23.1,23.200000000000003,23.700000000000003,74.49076128337637,30.237611373396035,14.324845705666407,Z,939,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_075.csv
-8.807476199408416e-05,0.1165317815594896,0.013579656113428599,0.11653181484295308,0.27999602430167636,-0.3451232740143477,0.6251192983160241,-0.016685276425093157,-0.7166001275405907,2.961622750657934,1.193394557431901,3.534384471801674,4.046975311111057,1000,0.1,0.0,50.0,50.0,23.200000000000003,40.21178374013925,6789.856066514044,27.98997181160435,10.70326074405072,23.200000000000003,23.1,23.0,40.21178374013925,38.14122633045189,33.834369591958065,X,940,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_075.csv
0.00016300188402039483,0.16576569576863692,0.027478265893660293,0.16576577591069422,0.3772984374399208,-0.3602981446214094,0.7375965820613302,0.05344240960709432,-0.7848574510681154,2.2760936952582367,1.2101060192614779,2.7543146810350922,3.207790962815377,1000,0.1,0.0,50.0,50.0,43.900000000000006,85.64436371701153,13739.182691402717,30.800356639348937,10.903633739666052,43.900000000000006,23.200000000000003,23.1,85.64436371701153,38.94379088520292,35.8587791060953,Y,940,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_075.csv
-0.0002542711015312563,0.13368497813306043,0.017871673378436845,0.13368521994682106,0.25259106341146337,-0.26560046270482107,0.5181915261162844,-0.03940169683519579,-1.2755954324959802,1.986760113126005,1.131720914044412,2.248457971213942,2.483392786422509,1000,0.1,0.0,50.0,50.0,23.200000000000003,52.37160618311296,8935.906898074034,25.307261848796504,9.637731506730143,23.200000000000003,23.1,23.0,52.37160618311296,48.978192594720205,40.77864073923794,Z,940,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_075.csv
-0.00011980470572697995,0.11966892754444867,0.014320652219638507,0.11966898751475262,0.27999602430167636,-0.3451232740143477,0.6251192983160241,0.0015775866274825817,-0.701842148384856,2.883982568765374,1.1932483263816003,3.4413073734929913,3.924817040928639,1000,0.1,0.0,50.0,50.0,23.1,62.60045344957238,7160.344944452175,28.012147673698294,10.609525052011536,23.1,23.200000000000003,23.3,62.60045344957238,16.433664506494072,16.41941223398364,X,941,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_075.csv
0.0002044093574196079,0.1679974402661214,0.028223139935969026,0.16799756462268858,0.3772984374399208,-0.3602981446214094,0.7375965820613302,0.059890602972749375,-0.737100124699261,2.245856588976799,1.2208377531086976,2.7418265118907996,3.2262413934901026,1000,0.1,0.0,50.0,50.0,43.900000000000006,61.59324158240228,14111.62314788242,32.81308180273366,11.07386064469678,43.900000000000006,23.1,43.800000000000004,61.59324158240228,57.57877848522283,34.12268356821905,Y,941,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_075.csv
-4.305273557935863e-06,0.13361179474691506,0.01785211169549176,0.13361179481627786,0.27094203473591955,-0.26560046270482107,0.5365424974407407,-0.023533160164975763,-1.27143312643895,2.0278302159511954,1.131492797001765,2.294475282891311,2.5354860013915403,1000,0.1,0.0,50.0,50.0,23.1,78.84760623428002,8926.058854122473,25.6583532035117,9.53876827743681,23.1,23.200000000000003,23.3,78.84760623428002,19.995581777986462,18.59491732034959,Z,941,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_075.csv
4.419260227357638e-05,0.11773532295019705,0.013861606270187198,0.11773533124416516,0.2708942212196055,-0.34037093728524914,0.6112651585048546,-0.030525728872853066,-0.7714571125475649,2.8909838167386783,1.1931001858308565,3.4492333289849157,3.951152503287193,1000,0.1,0.0,50.0,50.0,23.1,53.26834038344503,6930.830086078204,28.29809798345593,10.538262557393148,23.1,23.0,23.3,53.26834038344503,23.992626567044617,22.22123820439052,X,942,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_075.csv
