y_mean,y_std,y_var,y_rms,y_max,y_min,y_peak_to_peak,y_skewness,y_kurtosis,y_crest_factor,y_shape_factor,y_impulse_factor,y_clearance_factor,y_fft_points,y_frequency_resolution,y_freq_min,y_freq_max,y_nyquist_frequency,y_dominant_frequency,y_dominant_amplitude,y_spectral_energy,y_spectral_centroid,y_bandwidth,y_peak1_freq,y_peak2_freq,y_peak3_freq,y_peak1_amp,y_peak2_amp,y_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-0.0001787827303166299,0.15602656654752434,0.024344289468609042,0.15602666897640832,0.348722124650035,-0.33888578577206463,0.6876079104220996,0.06709793702435678,-0.6949915838519267,2.2350161478020323,1.2183933327636176,2.7231287731010205,3.1858995743905325,1000,0.1,0.0,50.0,50.0,44.0,70.14606852367193,12172.241652279194,32.39885699104274,11.104313950907162,44.0,22.6,22.5,70.14606852367193,33.05066589658639,31.110358077780912,547,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_026.csv
-0.00023803868294229203,0.15500969539445303,0.024028005666281108,0.1550098781648953,0.34486647192419734,-0.34788458369863096,0.6927510556228282,0.052961098380080084,-0.7624337648543764,2.2442736412485966,1.2073187995119006,2.7095537583284575,3.1520051801100273,1000,0.1,0.0,50.0,50.0,44.0,66.02672911316739,12014.067892582265,31.930755671020947,11.292648363519367,44.0,44.1,22.6,66.02672911316739,35.81594596402279,30.13949403839891,548,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_026.csv
9.729869321739271e-05,0.15131266659929685,0.022895523073389965,0.1513126978823181,0.37224667897255537,-0.3705316422548952,0.7427783212274506,0.014216565626071515,-0.7442111330347747,2.4601152724278723,1.2018146726347108,2.9566026307765556,3.412839653355487,1000,0.1,0.0,50.0,50.0,44.0,54.408954759062226,11447.780708750559,32.19359868809835,10.92225990839155,44.0,44.1,22.400000000000002,54.408954759062226,48.53440121869167,32.489808938386794,549,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_026.csv
0.00012534965061298799,0.1528715204613611,0.023369701768168348,0.15287157185266084,0.37224667897255537,-0.3721680167113842,0.7444146956839396,-0.0019022897926777652,-0.6067136166433764,2.43502879221606,1.218497468928724,2.967076420083837,3.4579523834586414,1000,0.1,0.0,50.0,50.0,44.0,58.461860596777235,11684.896900481986,32.284182625384204,10.914605681516365,44.0,44.1,22.6,58.461860596777235,44.02400190712339,34.712311638068655,550,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_026.csv
-4.200326914556918e-05,0.1559565291632636,0.024322438988651895,0.15595653481956603,0.3448084971383062,-0.37553495223320227,0.7203434493715084,0.025495615898932386,-0.6527463325136669,2.407946243917753,1.2154308873401776,2.9266922399124025,3.412976360472063,1000,0.1,0.0,50.0,50.0,44.0,78.74973253235751,12161.23632631146,31.84482315643707,10.543373266165244,44.0,22.6,43.900000000000006,78.74973253235751,47.69491415459939,16.924519585645154,551,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_026.csv
-0.00011151783402242321,0.15607618214267888,0.02435977463223467,0.15607622198292082,0.3448084971383062,-0.37553495223320227,0.7203434493715084,0.072088117977873,-0.6881998944221732,2.4060997086045335,1.206741985486155,2.9035415396390936,3.3540243957156544,1000,0.1,0.0,50.0,50.0,43.900000000000006,52.551795887549304,12180.276136535067,33.979193414052645,11.047969525405023,43.900000000000006,22.6,44.0,52.551795887549304,50.962892851327695,42.18439312128085,552,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_026.csv
-0.000302430255869319,0.15682579917571896,0.024594331287102936,0.1568260907858211,0.3739379501613959,-0.38178921486898976,0.7557271650303856,0.08506921236221102,-0.5963291633286008,2.434475111608839,1.2225481707568562,2.9762630944504798,3.476340050523107,1000,0.1,0.0,50.0,50.0,44.0,58.25738246644445,12297.379295759463,31.387296992851862,11.626507011129537,44.0,43.900000000000006,22.6,58.25738246644445,48.82632017251315,39.58929810985338,553,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_027.csv
-0.00018142863488353322,0.15765823922694602,0.024856120396140942,0.15765834361837783,0.3700533303988346,-0.3587140620594439,0.7287673924582785,0.04099727682903405,-0.7457837698796599,2.3471851974708837,1.2073643015408135,2.83390761653137,3.2767581180442305,1000,0.1,0.0,50.0,50.0,44.0,70.6705345136333,12428.395296413299,32.304469313092355,11.319553477243623,44.0,22.6,43.900000000000006,70.6705345136333,38.75360240352251,30.618644729577817,554,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_027.csv
-9.580677501023325e-05,0.15651521630716014,0.024497012935677125,0.15651524562998728,0.36605461721631327,-0.3451301960686775,0.7111848132849907,0.01923121862881745,-0.6506566260633146,2.33877930384936,1.2226940806277855,2.859611610711386,3.340331271938679,1000,0.1,0.0,50.0,50.0,44.0,71.37144278626897,12248.564992203444,32.32038508879017,10.924766966094381,44.0,22.6,43.900000000000006,71.37144278626897,46.12755915215954,32.69875087181275,555,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_027.csv
2.705088992322216e-05,0.1569325824155856,0.024627835423624574,0.1569325847470028,0.38271838312534356,-0.3451301960686775,0.727848579194021,0.08219082219635344,-0.5483253982354555,2.4387438959368377,1.2358165881725311,3.013840160903249,3.5583549875679927,1000,0.1,0.0,50.0,50.0,44.0,70.4652934527666,12313.932362090702,32.64110439857637,10.685011560062122,44.0,22.6,43.900000000000006,70.4652934527666,52.38934641258167,27.119610301136742,556,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_027.csv
0.00020138861349774142,0.15673916866043464,0.02456716699236418,0.15673929803893413,0.38271838312534356,-0.3391970183359233,0.7219154014612669,0.08383281472772987,-0.7667960214530214,2.44175128964962,1.2036005394895684,2.938893169521632,3.406784520214812,1000,0.1,0.0,50.0,50.0,43.900000000000006,58.03914664343648,12283.898400920352,32.79512064614663,11.186558729529848,43.900000000000006,44.1,22.700000000000003,58.03914664343648,40.02441603918175,34.43096004552896,557,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_027.csv
0.00019244069652349065,0.15572195446145184,0.024249327101294484,0.1557220733702071,0.3624870393722862,-0.35893119394506295,0.7214182333173491,0.040728528556066054,-0.8438922918992415,2.3277819998615406,1.196219593927718,2.784538438626623,3.2174236164125873,1000,0.1,0.0,50.0,50.0,44.0,66.1907458662797,12124.922461931139,32.49552504230336,11.224802580212552,44.0,22.700000000000003,22.900000000000002,66.1907458662797,38.732516616414095,23.549165572964636,558,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_027.csv
-0.0001647709459066252,0.15570013438286692,0.024242531846842816,0.15570022156794586,0.37184304605207547,-0.35893119394506295,0.7307742399971384,0.009104578002059268,-0.6907756465321109,2.3881985671408135,1.2231029200074806,2.9210126410276103,3.4458120855419834,1000,0.1,0.0,50.0,50.0,44.0,69.11611640893389,12121.294262374675,32.11209804535229,11.12948075405181,44.0,22.8,44.1,69.11611640893389,47.60003922374314,30.940888717249937,559,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_027.csv
-9.541669005807293e-05,0.155262659207999,0.02410649334433924,0.1552626885271667,0.3779902807761259,-0.34763406389887774,0.7256243446750037,0.004023429251381299,-0.6470946801931752,2.434521032462915,1.227598925172316,2.9886154027608716,3.530283825386047,1000,0.1,0.0,50.0,50.0,44.1,72.57484565754584,12053.617235013793,32.95347972146906,11.0859973382924,44.1,22.700000000000003,44.0,72.57484565754584,52.81935091928555,26.03416426710835,560,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_027.csv
0.0002772870453999136,0.1588140095319534,0.02522188962361539,0.15881425160142568,0.36620048792683174,-0.39052034326166035,0.7567208311884921,0.05669560985951652,-0.7045678322398929,2.458975434029339,1.2103213801325625,2.9761505410264566,3.455064867841232,1000,0.1,0.0,50.0,50.0,44.0,55.16614587531447,12611.024878626695,31.459798620149904,11.497125209373861,44.0,43.900000000000006,43.800000000000004,55.16614587531447,34.465843729172974,33.466617153734376,561,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_028.csv
-8.58405996459059e-05,0.1606479981159442,0.025807779298660415,0.1606480210499618,0.38476293386308186,-0.39052034326166035,0.7752832771247422,0.0658923253479778,-0.6528558638229023,2.4309066536226296,1.2224009467184518,2.971542594772486,3.491994892689329,1000,0.1,0.0,50.0,50.0,43.900000000000006,68.46804629381928,12904.181646227053,32.898070804594624,11.084241478716537,43.900000000000006,22.700000000000003,44.1,68.46804629381928,37.31352696604004,27.43123395411482,562,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_028.csv
0.0002313883243254632,0.15925931450173247,0.025363529255561738,0.15925948259403072,0.38476293386308186,-0.3700509180714249,0.7548138519345067,0.03420655778373419,-0.6600353365615388,2.4159499176817203,1.2189684718753155,2.9449667792837806,3.442191891746426,1000,0.1,0.0,50.0,50.0,44.0,62.72559839374128,12681.819411732899,32.610856980713386,10.928288363764857,44.0,22.700000000000003,43.900000000000006,62.72559839374128,46.89281693015137,38.48334421171408,563,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_028.csv
-0.00016193835252882756,0.1600449226400331,0.02561437726285418,0.16004500456710358,0.39250215168456537,-0.34789080382532356,0.7403929555098889,0.03530041917036963,-0.6583464834802988,2.452448626848564,1.2143444209785514,2.978117307750064,3.449785883540462,1000,0.1,0.0,50.0,50.0,44.0,47.269351427448136,12807.711795248157,33.491180723880625,10.997632703777255,44.0,43.900000000000006,22.700000000000003,47.269351427448136,38.414590059952914,38.20523047634648,564,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_028.csv
-0.000287673249980432,0.15999007732418033,0.0255968248421972,0.15999033595219417,0.39250215168456537,-0.3572842999621916,0.749786451646757,0.055216787695756275,-0.6090004545880645,2.4532866272738296,1.224786508812476,3.0047523633350486,3.5204472948772914,1000,0.1,0.0,50.0,50.0,43.900000000000006,74.98188279195773,12798.514991138469,31.684413560308297,11.285446890515313,43.900000000000006,22.6,22.8,74.98188279195773,37.35497739558704,29.743498740006203,565,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_028.csv
2.3339592883292348e-05,0.15745544113915738,0.024792215944326658,0.1574554428689693,0.3705048047420407,-0.3572842999621916,0.7277891047042323,0.06726233451205087,-0.6653383381615003,2.3530771498979943,1.2198062828547105,2.870298291487429,3.364421346754479,1000,0.1,0.0,50.0,50.0,44.0,57.616866057122294,12396.45353479541,32.76365621193202,11.053582962515021,44.0,43.900000000000006,22.700000000000003,57.616866057122294,51.52075207969177,40.517846795213785,566,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_028.csv
0.0002511900536332202,0.15802861105357258,0.02497304191152132,0.15802881068958397,0.3705048047420407,-0.3830330094692479,0.7535378142112886,0.07441229750191634,-0.6999939825930892,2.4238175798313115,1.207062785798331,2.9257000001781512,3.380137609077779,1000,0.1,0.0,50.0,50.0,44.0,79.54547650422577,12486.605259462514,31.235453968103702,11.194767788391214,44.0,22.6,22.900000000000002,79.54547650422577,36.6100674251832,27.18993593188094,567,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_028.csv
-2.0689092171148143e-05,0.15750805509850663,0.0248087874209142,0.15750805645728963,0.3598118679797151,-0.3830330094692479,0.742844877448963,0.03672239112707351,-0.6460245997453105,2.4318312223801217,1.2139556047781193,2.9521351422827737,3.428632387164493,1000,0.1,0.0,50.0,50.0,43.900000000000006,47.37487774546796,12404.617286946272,33.457468370307666,10.760976384699916,43.900000000000006,44.0,22.700000000000003,47.37487774546796,46.29172176549953,38.46105069175067,568,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_028.csv
0.0004741446667592099,0.15581481706259148,0.02427825721624885,0.15581553847230342,0.3709795001371914,-0.35763358278678004,0.7286130829239714,0.08191254507663401,-0.6207513663582436,2.3808889907544994,1.219856167660132,2.9043421198859836,3.38156346011537,1000,0.1,0.0,50.0,50.0,44.0,59.129054817060045,12139.39047797268,31.899812882192016,11.716380783001433,44.0,22.8,22.700000000000003,59.129054817060045,34.8676513054014,34.1062382489331,569,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_029.csv
3.6091177883117166e-06,0.15817154430495564,0.025018237427814546,0.1581715443461316,0.3919419883120942,-0.35763358278678004,0.7495755710988743,0.10605125780022225,-0.6047526328249688,2.477955121019718,1.217297125004551,3.0164076447076074,3.495902134070227,1000,0.1,0.0,50.0,50.0,43.900000000000006,62.93477734792841,12509.268389393155,32.915691769017826,10.64044987775925,43.900000000000006,44.1,22.8,62.93477734792841,41.19959580400567,39.497655742533766,570,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_029.csv
-0.0002633213980244555,0.15903060450785572,0.025290733170134024,0.159030822510269,0.3919419883120942,-0.34589091528591287,0.7378329035980071,0.08441808481117605,-0.6774869977331979,2.4645661899081577,1.210424385313866,2.983171015484919,3.4468626072794364,1000,0.1,0.0,50.0,50.0,44.0,72.71916316588077,12645.505813491643,31.862122034906925,11.321842806259811,44.0,22.6,43.900000000000006,72.71916316588077,36.84920277719634,27.620624380037093,571,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_029.csv
4.470301901970784e-05,0.15928082048323838,0.02537037977381361,0.1592808267563096,0.3696521572534373,-0.37651799376098083,0.7461701510144181,0.01897469319959213,-0.8183361395974065,2.36386262821847,1.1919807917169454,2.8176788470939513,3.2251648561531554,1000,0.1,0.0,50.0,50.0,43.900000000000006,60.952557358347796,12685.36950806731,32.986388650095236,10.866657797020697,43.900000000000006,22.700000000000003,44.0,60.952557358347796,50.587950839775296,45.983661206713776,572,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_029.csv
0.0001429605305580786,0.16031047268799645,0.02569944765344885,0.16031053643214518,0.3676141288832583,-0.38777498389040727,0.7553891127736656,0.02262019680563038,-0.7764381347826634,2.4188989228074926,1.1960337789518516,2.8930848195480086,3.318588774670821,1000,0.1,0.0,50.0,50.0,43.900000000000006,62.59955720713641,12849.811635525699,32.71612756680134,11.030860353499603,43.900000000000006,44.0,22.700000000000003,62.59955720713641,45.64185223283175,44.08510050446714,573,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_029.csv
0.00010668211391278865,0.16409448548338892,0.026927000166058142,0.16409452016180057,0.3983904720649079,-0.38777498389040727,0.7861654559553152,0.057494920996140834,-0.7036016296825505,2.427810945009539,1.2135098037033936,2.946172383307476,3.4241647741791894,1000,0.1,0.0,50.0,50.0,43.900000000000006,77.31339101616919,13463.517011471067,31.81334506003181,10.770582260201616,43.900000000000006,22.8,44.0,77.31339101616919,32.40610336236961,26.616324741565187,574,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_029.csv
-4.01625666576147e-05,0.16711237494359726,0.027926545859289432,0.16711237976978605,0.3983904720649079,-0.36257089815093096,0.7609613702158389,0.06896987581766113,-0.7168474158230596,2.3839674392389747,1.2142974917943643,2.8948456819873205,3.3691096681307964,1000,0.1,0.0,50.0,50.0,43.900000000000006,55.02866795378352,13963.333687430231,32.67409304351648,10.717036665645914,43.900000000000006,43.800000000000004,22.900000000000002,55.02866795378352,46.373681933025395,43.33292646633708,575,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_029.csv
-0.00018553168621993757,0.17144996181878763,0.02939508940766374,0.1714500622037517,0.39365972961520856,-0.3809963855876772,0.7746561152028857,0.06915267106486694,-0.6774676004869655,2.296060582045064,1.2215233906439569,2.8046917073036237,3.2887987058906565,1000,0.1,0.0,50.0,50.0,43.900000000000006,64.77426680478703,14697.9298519183,32.303012839563415,11.088573387966942,43.900000000000006,43.800000000000004,23.0,64.77426680478703,40.81120756889802,34.06770911122358,576,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_029.csv
0.000315315839901909,0.17406126321088597,0.030297323350569328,0.17406154881147134,0.40227949151197534,-0.397743133047527,0.8000226245595023,0.07966152430895865,-0.6401131798033339,2.3111335861298707,1.2402926117620703,2.8664819116720572,3.418006573750932,1000,0.1,0.0,50.0,50.0,43.900000000000006,80.475165994423,15148.843403737937,30.558330733696742,11.604971020571238,43.900000000000006,23.5,23.400000000000002,80.475165994423,48.04406456414079,43.1146233176092,577,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_030.csv
2.9642185166062484e-05,0.17391847935431656,0.03024763746091784,0.17391848188038264,0.3821490616360905,-0.4122419852387559,0.7943910468748464,0.05102567436462556,-0.6982197559472119,2.3703172933759102,1.23328114618899,2.923267628406227,3.464969915194307,1000,0.1,0.0,50.0,50.0,43.900000000000006,87.46853681098484,15123.830610708681,30.69920663876614,10.60278224950075,43.900000000000006,23.3,23.400000000000002,87.46853681098484,44.859500411759065,33.828911887551826,578,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_030.csv
-8.425786689159804e-06,0.17283190711245777,0.029870868116129233,0.17283190731784195,0.39015477473556975,-0.4122419852387559,0.8023967599743256,0.049855063110020824,-0.6865496247875029,2.385219208861898,1.2307114215611505,2.9355165232733897,3.474249224177885,1000,0.1,0.0,50.0,50.0,43.900000000000006,61.02148680352463,14935.444605440294,32.43939841776221,11.073973198722246,43.900000000000006,23.3,43.800000000000004,61.02148680352463,53.56296287529616,45.33023573189903,579,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_030.csv
-0.0002137490247402953,0.17324284096572817,0.030013081945876586,0.17324297282868983,0.3991282907499062,-0.4087810270516918,0.8079093178015979,0.044710784757455685,-0.6821352481828535,2.3595821543417648,1.2321599157680379,2.907382548541514,3.446994240317112,1000,0.1,0.0,50.0,50.0,43.900000000000006,57.77941115481556,15006.59673363001,32.18147737500375,11.430718691774153,43.900000000000006,43.800000000000004,23.3,57.77941115481556,45.71584327828211,45.297493327792466,580,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_030.csv
-8.336262614778525e-05,0.17414029166725692,0.030324841181957305,0.1741403116204997,0.3991282907499062,-0.3876838744666088,0.786812165216515,0.052724671072233144,-0.7057610906989304,2.2919925147470623,1.2329839106996978,2.825989894127268,3.3550102301551417,1000,0.1,0.0,50.0,50.0,43.900000000000006,88.70259702454081,15162.461329442234,30.794020848732476,11.015465760186805,43.900000000000006,23.3,23.200000000000003,88.70259702454081,55.15732344775393,35.899596566312475,581,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_030.csv
1.151424100377968e-06,0.17265846292974488,0.029810944821262085,0.17265846293358417,0.3907801153483218,-0.37084526017033226,0.7616253755186541,0.06207333893267975,-0.6898119077138389,2.263312835691359,1.2356656068694742,2.796697828650034,3.3283346290969,1000,0.1,0.0,50.0,50.0,43.900000000000006,82.8348341661642,14905.486284924376,31.029049903085717,10.659441919150144,43.900000000000006,23.400000000000002,23.3,82.8348341661642,45.73005291790293,42.79132759150625,582,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_030.csv
-3.167205321149334e-05,0.16931237880496144,0.02866668161659476,0.16931238176729344,0.3907801153483218,-0.37084526017033226,0.7616253755186541,0.07720604292234767,-0.6790064399468423,2.308042160114541,1.2323456854588462,2.8443057978742705,3.3639940740013934,1000,0.1,0.0,50.0,50.0,43.900000000000006,78.29380268836205,14333.405546550557,31.82325474412744,10.672137974683311,43.900000000000006,23.400000000000002,23.1,78.29380268836205,38.19406655977024,34.9462434785285,583,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_030.csv
0.00027693534186897114,0.16717782527020927,0.027948425262076627,0.16717805464611735,0.37729098668413874,-0.36517554466094354,0.7424665313450822,0.07927383999823692,-0.7370772577581999,2.2568212525429168,1.2273436998090972,2.7698953459038242,3.262269990476489,1000,0.1,0.0,50.0,50.0,43.900000000000006,52.27232080569818,13974.421218398002,31.961963814539892,11.576095367267603,43.900000000000006,23.1,44.0,52.27232080569818,51.46507810311665,35.98713307146022,584,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_030.csv
-0.00030537170729399353,0.17320391578154387,0.029999596442060145,0.1732041849781343,0.39322522546863264,-0.4138536961018447,0.8070789215704773,0.0627558593054926,-0.7122017547274266,2.3893977859373927,1.2252920592775944,2.9277101335645526,3.4464261134408365,1000,0.1,0.0,50.0,50.0,43.900000000000006,63.389094483357965,15000.00808328003,31.70967030860598,11.543444085312823,43.900000000000006,23.400000000000002,43.800000000000004,63.389094483357965,58.654091267854824,32.95519854300677,585,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_031.csv
0.000170703631210759,0.1736307076710621,0.030147622646353817,0.17363079158399158,0.4424899158641103,-0.4138536961018447,0.856343611965955,0.07964887369735013,-0.6477271927704824,2.5484530239560748,1.2341298016255535,3.145121824906952,3.7210885801990687,1000,0.1,0.0,50.0,50.0,44.0,58.303229467654695,15073.852734289507,32.409941299971194,11.06938175731809,44.0,23.400000000000002,43.800000000000004,58.303229467654695,55.70151124211357,47.46088462044891,586,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_031.csv
5.4538660092357224e-05,0.17491244207992676,0.03059436239436373,0.17491245058265342,0.4424899158641103,-0.3971460362131137,0.839635952077224,0.10096493768935891,-0.6435868351887155,2.5297794090136274,1.2344440881531122,3.122871235788346,3.6972316531188447,1000,0.1,0.0,50.0,50.0,43.900000000000006,77.36689223829038,15297.259801088929,31.71980041265336,11.058203319773623,43.900000000000006,23.400000000000002,23.200000000000003,77.36689223829038,40.00007142010591,39.85926214904713,587,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_031.csv
-0.00011825515741180778,0.17366150828153884,0.03015831945861898,0.1736615485445792,0.40588049714795404,-0.392646115454611,0.798526612602565,0.10787034485165196,-0.6479167171210136,2.3371926632553546,1.2312127318614505,2.877581363813164,3.3923112820263914,1000,0.1,0.0,50.0,50.0,43.900000000000006,68.20539563227031,15079.408429303689,32.08868266701207,11.245105879304727,43.900000000000006,23.200000000000003,43.800000000000004,68.20539563227031,53.16256264364074,41.15502398948827,588,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_031.csv
8.600978645969454e-06,0.17384163586684256,0.030220914360859885,0.1738416360796133,0.3814395797866554,-0.39354639474006,0.7749859745267154,0.07239797506878562,-0.7194529483966057,2.263821277888973,1.223315437350545,2.7693675166442184,3.244106296120487,1000,0.1,0.0,50.0,50.0,43.900000000000006,64.57696097759307,15110.485458313493,32.10503050850764,10.802042713243813,43.900000000000006,23.3,43.800000000000004,64.57696097759307,56.51835237958659,45.7264747496522,589,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_031.csv
0.00024233391693002777,0.17149293209514685,0.02940982575859065,0.17149310331415063,0.3896303626293467,-0.39354639474006,0.7831767573694066,0.07116521378344864,-0.7375430606952809,2.2948234484925014,1.2207943169978361,2.8015074244330225,3.280869756477765,1000,0.1,0.0,50.0,50.0,43.900000000000006,70.81182348591531,14705.45830181962,32.28632860903255,11.41802617437105,43.900000000000006,23.3,23.400000000000002,70.81182348591531,53.65153144795922,22.356829912677455,590,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_031.csv
5.469047246959785e-05,0.16863250574736188,0.028436921994634035,0.16863251461590026,0.3896303626293467,-0.3618738326592063,0.7515041952885531,0.09551062472388644,-0.69061141629899,2.3105292802922404,1.2247760136940224,2.8298808414396484,3.320775257793689,1000,0.1,0.0,50.0,50.0,43.900000000000006,56.293724271562375,14218.933343571585,32.586626492378265,10.96711438041927,43.900000000000006,23.1,44.0,56.293724271562375,46.831854670008006,46.651512230579776,591,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_031.csv
-0.0001569261945804141,0.16872962091973057,0.028469684975715982,0.16872969389395137,0.4115794267642509,-0.3618738326592063,0.7734532594234572,0.09409560759934837,-0.6693956956499973,2.439282720579897,1.227500317643438,2.9942203143339734,3.5161346726715017,1000,0.1,0.0,50.0,50.0,43.900000000000006,69.30791968772391,14235.110222213412,32.35449881410878,11.045758562938602,43.900000000000006,23.1,44.0,69.30791968772391,38.418727561021925,32.2441051593267,592,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_031.csv
-0.0006736541375510159,0.17029074536901,0.028998937958333002,0.17029207781993277,0.3914529205189672,-0.472584561100091,0.8640374816190581,0.07041793914668341,-0.7070983678079354,2.775141199462038,1.2170795209442893,3.3775675215940177,3.943247103858658,1000,0.1,0.0,50.0,50.0,43.900000000000006,71.01546357635911,14500.314856062349,30.60620371398412,12.51377040193989,43.900000000000006,23.1,43.800000000000004,71.01546357635911,55.59066273186269,35.113147357500125,593,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_032.csv
-4.2212637672860873e-05,0.1704904683056913,0.02906699978309393,0.17049047353151645,0.3914529205189672,-0.36576695758244904,0.7572198781014162,0.08460191361101456,-0.7518019775179607,2.2960398455729796,1.2227330147748563,2.8074437224206448,3.3069883638026796,1000,0.1,0.0,50.0,50.0,43.900000000000006,87.57892164199203,14533.54329860225,30.192487982611357,10.596891243688448,43.900000000000006,23.3,23.400000000000002,87.57892164199203,34.741442347288825,31.10026005826551,594,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1320,bloco_032.csv
2.8612299669086015e-06,0.17139055129710545,0.029374721073925733,0.17139055132098843,0.3659768186328271,-0.3965955596946232,0.7625723783274503,0.058157234855232096,-0.7760071375766993,2.313987303488277,1.2206670195891547,2.82460798511618,3.331647300214254,1000,0.1,0.0,50.0,50.0,43.900000000000006,70.92376543076044,14687.547480100791,32.42236581717779,11.032462343122807,43.900000000000006,23.3,43.800000000000004,70.92376543076044,51.16342197675821,32.474351925216155,595,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1320,bloco_032.csv
-5.91051063073128e-06,0.17146228418379572,0.029399314897524727,0.17146228428566693,0.3953755574288146,-0.3965955596946232,0.7919711171234378,0.06768405359815456,-0.7524910409804888,2.3130192237137708,1.221307005631581,2.824906582082149,3.3257167958734315,1000,0.1,0.0,50.0,50.0,43.900000000000006,75.55558261621712,14699.910884992223,32.387732539487715,11.07752526483351,43.900000000000006,23.3,44.0,75.55558261621712,59.37500019461633,31.498920929979327,596,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1320,bloco_032.csv
-1.6705392403668834e-05,0.16927243228532052,0.02865315633178842,0.169272433109643,0.3953755574288146,-0.36063977723652146,0.756015334665336,0.08311108636146644,-0.7388337423909537,2.33573506427191,1.221544987812407,2.853205460619042,3.3508716030564405,1000,0.1,0.0,50.0,50.0,43.900000000000006,86.86383279297414,14326.61986399236,30.747782307317017,10.693594532326042,43.900000000000006,23.200000000000003,23.3,86.86383279297414,50.829679557180675,34.539353943649104,597,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1320,bloco_032.csv
5.780977191997988e-05,0.16502863281249386,0.027234449647960922,0.16502864293791747,0.39073820463101383,-0.3467138330125913,0.7374520376436051,0.08112426117185115,-0.706549572831753,2.367699313736747,1.2226284469096023,2.89481653470289,3.4012356999485562,1000,0.1,0.0,50.0,50.0,43.900000000000006,80.44456300026575,13617.229977912239,31.957970553724298,10.811122562840202,43.900000000000006,23.200000000000003,23.1,80.44456300026575,53.49995913012751,25.21087904841331,598,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_032.csv
