x_mean,x_std,x_var,x_rms,x_max,x_min,x_peak_to_peak,x_skewness,x_kurtosis,x_crest_factor,x_shape_factor,x_impulse_factor,x_clearance_factor,x_fft_points,x_frequency_resolution,x_freq_min,x_freq_max,x_nyquist_frequency,x_dominant_frequency,x_dominant_amplitude,x_spectral_energy,x_spectral_centroid,x_bandwidth,x_peak1_freq,x_peak2_freq,x_peak3_freq,x_peak1_amp,x_peak2_amp,x_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
1.8826187739171857e-05,0.10378554258620841,0.010771438849913679,0.10378554429369741,0.24577405224303897,-0.2525372206990617,0.49831127294210065,-0.07162719321414711,-1.026313070287524,2.433260069286909,1.1599103274197964,2.8223634836640947,3.1599306407251224,1000,0.1,0.0,50.0,50.0,21.200000000000003,51.85266434288267,5385.729010834357,26.46677663641458,11.15594362812947,21.200000000000003,21.0,21.400000000000002,51.85266434288267,25.944396184745475,19.170618811046065,31,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_004.csv
-7.057221439925702e-05,0.10271583597884325,0.010550542960832628,0.10271586022260668,0.257958671724903,-0.2525372206990617,0.5104958924239646,-0.14724940698671288,-0.9957012136419965,2.5113811164687987,1.1646709806463678,2.9249327076944858,3.2917993673848303,1000,0.1,0.0,50.0,50.0,21.3,35.82279191278384,5275.279951337478,26.53138423676842,11.048649021354189,21.3,21.400000000000002,21.200000000000003,35.82279191278384,32.55290665852015,27.794766093666205,32,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_004.csv
0.0003649587892808923,0.1029220112771521,0.010592940405334225,0.10292265834233053,0.2227551503101199,-0.23710480186738805,0.45985995217750797,-0.11117810613374107,-1.007828513606774,2.3037182063327104,1.1621285433219586,2.677216683349708,3.002545892882661,1000,0.1,0.0,50.0,50.0,21.3,54.049088721315556,5296.636690839512,26.045648182395848,11.491275891341761,21.3,21.200000000000003,21.400000000000002,54.049088721315556,14.572816638300184,14.249258356110191,33,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_005.csv
-7.058279169322133e-05,0.1043496887145878,0.010888857534831374,0.10434971258590921,0.2227551503101199,-0.2425859510283128,0.46534110133843265,-0.09696499629378946,-1.019551655902628,2.3247400018337014,1.1638469684641517,2.7056416036015,3.046620278183456,1000,0.1,0.0,50.0,50.0,21.3,49.33278829019224,5444.4337526194295,26.61305448289922,11.168736544729034,21.3,21.400000000000002,21.200000000000003,49.33278829019224,27.070351398370192,18.434049361326093,34,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_005.csv
6.472723727051081e-05,0.10359835532497053,0.01073261922603885,0.10359837554544035,0.22166350665621293,-0.2425859510283128,0.46424945768452575,-0.13063739387720455,-1.0003600933062127,2.341599950299507,1.1700581936201155,2.739808208028393,3.1062758558172363,1000,0.1,0.0,50.0,50.0,21.3,42.540073554152805,5366.330560516422,26.53140553531825,11.243536303112364,21.3,21.400000000000002,21.200000000000003,42.540073554152805,35.32243323557857,17.99643170303172,35,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_005.csv
7.146317441431283e-05,0.10136692230467863,0.010275252937522754,0.10136694749526619,0.22525353163168926,-0.2365082240438818,0.4617617556755711,-0.12459504699678155,-1.0114160106985324,2.3331887749202145,1.1652618153940149,2.7187757875204666,3.068203485125684,1000,0.1,0.0,50.0,50.0,21.3,52.84705238276609,5137.634026383458,26.427466901411204,11.126092443788565,21.3,21.200000000000003,21.5,52.84705238276609,20.089164599548884,15.068674514844965,36,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_005.csv
-0.00024207163553597355,0.10121148259524892,0.010243764209128375,0.10121177208114235,0.22525353163168926,-0.24009814905258797,0.46535168068427724,-0.2032465498420257,-0.9300276227680206,2.372235404198824,1.169806697211967,2.775056863195122,3.1287881385213954,1000,0.1,0.0,50.0,50.0,21.200000000000003,35.859358634389515,5121.9451002790975,26.26134138460035,11.284362332198404,21.200000000000003,21.400000000000002,21.5,35.859358634389515,32.281097976779925,23.60844792628892,37,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_005.csv
3.1376416134844265e-06,0.10022778643015776,0.010045609172689315,0.10022778647926986,0.24422915688525315,-0.24009814905258797,0.4843273059378411,-0.18322255923810096,-0.9192712821460383,2.4367410023144345,1.1720939614111803,2.8560894143357753,3.2210231547209704,1000,0.1,0.0,50.0,50.0,21.400000000000002,44.684447301678375,5022.8069900186565,26.82624837600396,11.057967976170051,21.400000000000002,21.3,21.5,44.684447301678375,29.044144747733174,21.595605636893485,38,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_005.csv
0.0002637631754350924,0.09967772618884552,0.00993564909817846,0.09967807516796848,0.24422915688525315,-0.23156334383224675,0.4757925007174999,-0.16817058283356465,-0.9564331947911882,2.450179304462895,1.1728513855560898,2.8736961921001627,3.2478055097902168,1000,0.1,0.0,50.0,50.0,21.5,38.4891860244657,4967.901492924033,26.584160206833918,11.246866068271268,21.5,21.400000000000002,21.200000000000003,38.4891860244657,30.12331846345913,19.297485428351607,39,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_005.csv
-1.6323893569123005e-05,0.10055603217420717,0.010111515606620188,0.10055603349918736,0.21763923229181978,-0.2489407443877532,0.46657997667957296,-0.20576497155128123,-0.992980665496328,2.475642044788541,1.1734152683346233,2.904956174286021,3.2941917124458686,1000,0.1,0.0,50.0,50.0,21.5,47.164947239977806,5055.764892236237,27.054913642403225,10.988711151331243,21.5,21.400000000000002,21.200000000000003,47.164947239977806,19.552572176221894,18.156502771583327,40,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_005.csv
