z_mean,z_std,z_var,z_rms,z_max,z_min,z_peak_to_peak,z_skewness,z_kurtosis,z_crest_factor,z_shape_factor,z_impulse_factor,z_clearance_factor,z_fft_points,z_frequency_resolution,z_freq_min,z_freq_max,z_nyquist_frequency,z_dominant_frequency,z_dominant_amplitude,z_spectral_energy,z_spectral_centroid,z_bandwidth,z_peak1_freq,z_peak2_freq,z_peak3_freq,z_peak1_amp,z_peak2_amp,z_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
1.2651793525621458e-05,0.11009103844359668,0.012120036745589481,0.11009103917057628,0.22146855076080052,-0.19292123405755768,0.4143897848183582,0.09226590340183871,-1.2527298251860035,2.0116855325314416,1.1492649832531556,2.3119597398553626,2.597555290285045,1000,0.1,0.0,50.0,50.0,21.200000000000003,54.73605980424475,6060.019518163113,24.92789540313544,9.033359290246738,21.200000000000003,21.1,21.400000000000002,54.73605980424475,30.940094078119472,21.478819666697067,21,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_003.csv
0.00012118492084941706,0.10966455410838796,0.012026314427791552,0.10966462106612411,0.21254383639973334,-0.20111176605584796,0.4136556024555813,0.08962288024588488,-1.2757700207400189,1.9381258452676045,1.1461603676346912,2.2214030313342144,2.4889970713456036,1000,0.1,0.0,50.0,50.0,21.3,52.98806151220959,6013.174443645275,24.57621501932915,9.25462791759933,21.3,21.200000000000003,21.0,52.98806151220959,32.87492748404521,21.806240435257628,22,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_003.csv
-0.00011370658724962498,0.10916295006480033,0.011916549666850091,0.10916300928445531,0.21254383639973334,-0.2017967062503883,0.41434054265012166,0.07662485936961934,-1.3153294657875294,1.9470316711944964,1.1383123083367486,2.2163301160421645,2.467327130997135,1000,0.1,0.0,50.0,50.0,21.3,53.18888414872206,5958.289354568157,25.045119031187802,9.56270349825017,21.3,21.400000000000002,21.200000000000003,53.18888414872206,38.16569509423869,29.551590673495504,23,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_003.csv
-0.0002136259235655269,0.10932282183027384,0.011951479372933798,0.10932303055152202,0.2206290940635599,-0.20715431778756363,0.42778341185112356,0.08697204296160019,-1.3267729675314026,2.0181392058975285,1.1385672390617385,2.2977871837009984,2.565943472040753,1000,0.1,0.0,50.0,50.0,21.400000000000002,42.41643978704725,5975.786224028648,24.080461468259916,9.172630187186979,21.400000000000002,21.3,21.1,42.41643978704725,38.26625663827116,23.53041123811165,24,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_003.csv
4.9110685935117804e-05,0.1098647481797973,0.012070262892610274,0.10986475915629064,0.39202745789164695,-0.20374618862749372,0.5957736465191407,0.14904916025476944,-1.1265711278826478,3.5682730377077445,1.1482958533628143,4.097433132866136,4.590004438118692,1000,0.1,0.0,50.0,50.0,21.3,41.25666780751057,6035.134994515289,24.152477666966398,9.18370803462418,21.3,21.200000000000003,21.1,41.25666780751057,39.26845679920801,33.601220671591356,25,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_004.csv
-6.120168674585147e-05,0.10838198461061417,0.011746654588135407,0.10838200189045166,0.39202745789164695,-0.20177051182782793,0.5937979697194748,0.1536174166945996,-1.1824723880056156,3.6170900246693463,1.1422300122535718,4.13154878320034,4.614682103870852,1000,0.1,0.0,50.0,50.0,21.200000000000003,71.96585198268866,5873.343667003895,24.94176011858864,10.259494542776906,21.200000000000003,21.400000000000002,21.0,71.96585198268866,9.069866930389734,8.578142685439822,26,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_004.csv
5.584495803778661e-05,0.1082010175287185,0.011707460194250046,0.10820103194013161,0.19355669439044282,-0.20177051182782793,0.3953272062182708,0.10538999270272588,-1.352356129707869,1.8647743760842221,1.1340888740300195,2.1148198724933875,2.3568106759635916,1000,0.1,0.0,50.0,50.0,21.200000000000003,64.92776900815709,5853.734766960587,24.927873047478496,9.560663421601172,21.200000000000003,21.1,21.0,64.92776900815709,21.894766568477102,14.023946726209559,27,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_004.csv
-0.00019266426222027037,0.10940368300838854,0.011969165855799964,0.10940385265299346,0.2382966971922984,-0.19032189588380705,0.42861859307610545,0.10504418425343723,-1.294513680914604,2.1781380766189886,1.1352118599549863,2.4726481771974185,2.7396629665334933,1000,0.1,0.0,50.0,50.0,21.3,50.01173705200892,5984.636218020603,24.485165462794846,9.726115223272778,21.3,21.200000000000003,21.400000000000002,50.01173705200892,34.23368675412267,30.739088205702394,28,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_004.csv
-0.00024906292085287495,0.10869732473602822,0.011815108404769572,0.10869761008002023,0.2382966971922984,-0.2002878237595732,0.4385845209518716,0.10034763271203509,-1.2874003791584145,2.19229012502548,1.1316165254236288,2.480831734001866,2.7364890064872447,1000,0.1,0.0,50.0,50.0,21.3,52.69425208231816,5907.616321956653,23.852004398806773,9.474521026069851,21.3,21.200000000000003,21.400000000000002,52.69425208231816,25.511696868293072,25.250573775766224,29,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_004.csv
1.1003306127695122e-06,0.10781289461797042,0.011623620245905596,0.10781289462358537,0.24615437513738514,-0.2002878237595732,0.44644219889695835,0.10089025035864116,-1.3119770284837313,2.283162658759891,1.129885057661214,2.5797113723428504,2.855364354711655,1000,0.1,0.0,50.0,50.0,21.200000000000003,43.94092530706369,5811.81041824432,24.30641474725796,9.065504875984145,21.200000000000003,21.1,21.3,43.94092530706369,39.30006222506318,31.77758815137046,30,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_004.csv
