t,ax,ay,az
0.0,-0.132,1.079,0.106
0.01,-0.287,0.859,-0.013
0.02,-0.309,1.029,-0.112
0.03,-0.139,1.043,-0.071
0.04,-0.067,0.851,0.069
0.05,-0.198,1.0,0.099
0.06,-0.323,0.87,-0.009
0.07,-0.26,1.176,-0.139
0.08,-0.208,0.833,-0.037
0.09,-0.113,1.029,0.106
0.1,-0.19,0.901,0.121
0.11,-0.31,1.08,-0.095
0.12,-0.263,0.904,-0.129
0.13,-0.166,1.026,-0.002
0.14,-0.125,1.007,0.167
0.15,-0.137,0.78,0.032
0.16,-0.386,1.149,-0.081
0.17,-0.21,0.817,-0.139
0.18,-0.211,1.239,0.111
0.19,0.032,0.815,0.125
0.2,-0.258,0.945,0.009
0.21,-0.367,0.949,-0.102
0.22,-0.202,1.014,-0.076
0.23,-0.092,1.16,0.063
0.24,-0.084,0.683,0.129
0.25,-0.268,1.075,-0.004
0.26,-0.354,0.906,-0.099
0.27,-0.178,1.14,-0.074
0.28,-0.072,0.886,0.054
0.29,-0.178,0.875,0.124
0.3,-0.311,1.043,-0.004
0.31,-0.318,0.888,-0.138
0.32,-0.181,1.075,-0.05
0.33,-0.061,0.761,0.078
0.34,-0.219,1.057,0.134
0.35,-0.275,0.922,-0.044
0.36,-0.3,1.074,-0.136
0.37,-0.143,0.958,-0.069
0.38,-0.16,0.943,0.174
0.39,-0.199,1.077,0.084
0.4,-0.26,0.833,-0.084
0.41,-0.307,1.102,-0.093
0.42,-0.211,0.889,0.016
0.43,-0.102,1.07,0.112
0.44,-0.147,0.861,0.07
0.45,-0.311,0.972,-0.134
0.46,-0.227,0.98,-0.124
0.47,-0.187,0.977,0.048
0.48,-0.043,1.119,0.124
0.49,-0.145,0.726,-0.006
0.5,-0.446,1.094,-0.076
0.51,-0.258,0.868,-0.047
0.52,-0.056,1.207,0.037
0.53,-0.063,0.859,0.095
0.54,-0.328,0.87,0.005
0.55,-0.355,1.018,-0.124
0.56,-0.105,0.943,-0.087
0.57,-0.101,1.172,0.055
0.58,-0.158,0.663,0.137
0.59,-0.379,1.141,0.011
