t,ax,ay,az
0.0,-0.373,1.022,-0.237
0.01,-0.151,1.172,-0.187
0.02,-0.147,0.909,-0.014
0.03,-0.105,0.777,0.149
0.04,-0.357,1.07,-0.152
0.05,-0.245,1.145,-0.105
0.06,-0.093,1.077,-0.015
0.07,-0.105,0.71,0.078
0.08,-0.194,1.069,-0.004
0.09,-0.33,0.872,-0.25
0.1,-0.168,1.158,-0.098
0.11,-0.151,0.802,0.133
0.12,-0.183,0.981,0.078
0.13,-0.368,0.821,-0.227
0.14,-0.245,1.044,-0.128
0.15,-0.12,1.159,0.021
0.16,-0.055,0.626,0.072
0.17,-0.24,1.104,0.001
0.18,-0.352,0.807,-0.22
0.19,-0.198,1.17,-0.082
0.2,-0.122,0.778,0.121
0.21,-0.166,0.923,0.091
0.22,-0.352,0.969,-0.244
0.23,-0.217,0.915,-0.197
0.24,-0.088,1.256,0.042
0.25,-0.018,0.621,0.052
0.26,-0.291,1.105,-0.031
0.27,-0.361,0.825,-0.228
0.28,-0.122,1.129,-0.083
0.29,-0.202,0.903,0.085
0.3,-0.085,0.786,0.092
0.31,-0.388,1.091,-0.212
0.32,-0.243,0.848,-0.157
0.33,-0.141,1.292,0.067
0.34,-0.106,0.617,0.086
0.35,-0.299,1.044,0.005
0.36,-0.331,0.905,-0.212
0.37,-0.149,1.17,-0.092
0.38,-0.168,0.861,0.179
0.39,-0.105,0.799,0.031
0.4,-0.372,1.026,-0.229
0.41,-0.175,0.967,-0.113
0.42,-0.126,1.22,0.038
0.43,-0.128,0.593,0.119
0.44,-0.327,1.146,0.005
0.45,-0.29,0.822,-0.294
0.46,-0.187,1.045,-0.087
0.47,-0.169,0.983,0.141
0.48,-0.036,0.745,0.028
0.49,-0.439,1.074,-0.221
0.5,-0.202,0.831,-0.057
0.51,-0.089,1.335,0.037
0.52,-0.083,0.591,0.095
0.53,-0.27,1.062,0.012
0.54,-0.311,0.958,-0.279
0.55,-0.148,0.949,-0.091
0.56,-0.21,1.058,0.196
0.57,-0.133,0.683,0.062
0.58,-0.391,1.14,-0.231
0.59,-0.267,0.897,-0.032
0.6,-0.066,1.294,0.006
0.61,-0.112,0.619,0.071
0.62,-0.282,1.003,0.038
0.63,-0.35,1.066,-0.27
0.64,-0.129,0.856,-0.075
0.65,-0.181,1.133,0.176
0.66,-0.025,0.637,0.036
0.67,-0.482,1.181,-0.185
0.68,-0.234,0.88,-0.135
0.69,-0.116,1.227,0.021
0.7,-0.063,0.728,0.088
0.71,-0.28,0.891,0.015
0.72,-0.383,1.187,-0.267
0.73,-0.071,0.812,-0.118
0.74,-0.21,1.143,0.14
0.75,-0.068,0.665,0.087
0.76,-0.375,1.103,-0.195
0.77,-0.287,0.924,-0.132
0.78,-0.093,1.116,0.025
0.79,-0.092,0.887,0.088
0.8,-0.214,0.763,0.022
0.81,-0.405,1.28,-0.227
0.82,-0.052,0.804,-0.064
0.83,-0.285,1.179,0.13
0.84,-0.015,0.69,0.126
0.85,-0.41,1.058,-0.163
0.86,-0.308,1.013,-0.141
0.87,-0.046,1.07,0.052
0.88,-0.119,0.995,0.123
0.89,-0.203,0.678,-0.014
0.9,-0.454,1.304,-0.192
0.91,-0.099,0.837,-0.075
0.92,-0.206,1.087,0.083
0.93,-0.079,0.747,0.167
0.94,-0.344,0.964,-0.2
0.95,-0.277,1.112,-0.19
0.96,-0.091,0.989,0.088
0.97,-0.11,1.126,0.111
0.98,-0.17,0.649,-0.033
0.99,-0.444,1.297,-0.174
1.0,-0.117,0.929,-0.091
1.01,-0.223,0.99,0.079
1.02,-0.155,0.85,0.169
1.03,-0.267,0.893,-0.183
1.04,-0.336,1.191,-0.133
1.05,-0.154,0.899,0.148
1.06,-0.134,1.137,0.136
1.07,-0.185,0.657,-0.008
1.08,-0.396,1.229,-0.194
1.09,-0.185,1.022,-0.062
1.1,-0.23,0.847,0.052
1.11,-0.058,0.952,0.178
1.12,-0.272,0.822,-0.191
1.13,-0.333,1.205,-0.158
1.14,-0.152,0.905,0.074
1.15,-0.148,1.089,0.143
1.16,-0.09,0.716,-0.02
1.17,-0.439,1.312,-0.185
1.18,-0.128,0.941,-0.094
1.19,-0.207,0.982,0.129
1.2,-0.08,0.886,0.165
1.21,-0.347,0.796,-0.166
1.22,-0.331,1.213,-0.16
1.23,-0.063,0.942,0.08
1.24,-0.178,1.078,0.127
1.25,-0.114,0.669,-0.003
1.26,-0.442,1.182,-0.222
1.27,-0.097,1.068,-0.106
1.28,-0.194,0.838,0.086
1.29,-0.159,0.981,0.175
1.3,-0.302,0.789,-0.151
1.31,-0.32,1.24,-0.202
1.32,-0.142,0.921,0.104
1.33,-0.099,1.106,0.108
1.34,-0.115,0.741,-0.033
1.35,-0.358,1.065,-0.137
1.36,-0.202,1.183,-0.094
1.37,-0.109,0.754,0.045
1.38,-0.198,1.065,0.212
1.39,-0.223,0.73,-0.14
1.4,-0.376,1.219,-0.148
1.41,-0.184,0.948,0.046
1.42,-0.088,1.0,0.105
1.43,-0.11,0.852,-0.016
1.44,-0.479,0.991,-0.093
1.45,-0.127,1.235,-0.118
1.46,-0.162,0.745,0.062
1.47,-0.135,1.016,0.188
1.48,-0.29,0.806,-0.119
1.49,-0.354,1.134,-0.231
1.5,-0.18,0.974,-0.001
1.51,-0.031,0.979,0.127
1.52,-0.171,0.919,0.032
1.53,-0.404,0.847,-0.203
1.54,-0.185,1.32,-0.055
1.55,-0.137,0.773,0.059
1.56,-0.163,0.961,0.138
1.57,-0.201,0.884,-0.078
1.58,-0.407,1.063,-0.198
1.59,-0.158,0.975,0.006
1.6,-0.084,0.905,0.191
1.61,-0.189,1.01,0.049
1.62,-0.339,0.772,-0.192
1.63,-0.29,1.317,0.001
1.64,-0.091,0.884,0.09
1.65,-0.178,0.878,0.138
1.66,-0.217,0.956,-0.035
1.67,-0.328,0.99,-0.227
1.68,-0.196,1.057,-0.015
1.69,-0.032,0.822,0.202
1.7,-0.143,1.031,0.064
1.71,-0.403,0.737,-0.22
1.72,-0.277,1.242,-0.024
1.73,-0.056,0.981,0.03
1.74,-0.181,0.793,0.111
1.75,-0.311,1.054,0.016
1.76,-0.255,0.866,-0.256
1.77,-0.187,1.159,-0.036
1.78,-0.046,0.78,0.206
1.79,-0.11,1.008,0.056
1.8,-0.368,0.849,-0.211
1.81,-0.212,1.156,-0.035
1.82,-0.084,1.042,0.049
1.83,-0.183,0.709,0.132
1.84,-0.297,1.114,0.015
1.85,-0.31,0.788,-0.207
1.86,-0.204,1.18,-0.029
1.87,-0.071,0.854,0.171
1.88,-0.086,0.93,0.044
1.89,-0.388,0.885,-0.209
1.9,-0.216,1.014,-0.095
1.91,-0.078,1.169,0.041
1.92,-0.087,0.62,0.135
1.93,-0.338,1.133,0.02
1.94,-0.312,0.778,-0.21
1.95,-0.197,1.136,-0.013
1.96,-0.21,0.855,0.202
1.97,-0.159,0.998,0.048
1.98,-0.352,0.889,-0.225
1.99,-0.14,1.102,-0.072
2.0,-0.158,1.047,0.051
2.01,-0.119,0.657,0.16
2.02,-0.315,1.13,-0.002
2.03,-0.313,0.782,-0.245
2.04,-0.167,1.172,-0.029
2.05,-0.141,0.828,0.207
2.06,-0.127,0.903,0.044
2.07,-0.353,0.935,-0.224
2.08,-0.179,1.018,-0.082
2.09,-0.053,1.192,0.025
2.1,-0.1,0.571,0.125
2.11,-0.312,1.157,0.028
2.12,-0.31,0.817,-0.223
2.13,-0.175,1.077,-0.047
2.14,-0.104,0.94,0.188
2.15,-0.194,0.815,0.069
2.16,-0.391,1.004,-0.201
2.17,-0.15,0.938,0.0
2.18,-0.062,1.248,0.027
2.19,-0.093,0.526,0.12
2.2,-0.254,1.166,0.05
2.21,-0.4,0.906,-0.261
2.22,-0.13,0.983,-0.053
2.23,-0.156,1.018,0.193
2.24,-0.082,0.744,0.022
2.25,-0.418,1.103,-0.177
2.26,-0.183,0.896,-0.096
2.27,-0.116,1.301,0.027
2.28,-0.048,0.558,0.106
2.29,-0.266,1.052,0.056
2.3,-0.326,1.001,-0.246
2.31,-0.13,0.908,-0.06
2.32,-0.144,1.078,0.168
2.33,-0.091,0.682,0.097
2.34,-0.392,1.17,-0.187
2.35,-0.238,0.843,-0.043
2.36,-0.104,1.287,0.014
2.37,-0.072,0.663,0.135
2.38,-0.242,0.947,0.03
2.39,-0.337,1.096,-0.226
2.4,-0.141,0.872,-0.031
2.41,-0.254,1.169,0.2
2.42,0.009,0.618,0.141
2.43,-0.451,1.174,-0.178
2.44,-0.226,0.833,-0.105
2.45,-0.16,1.282,0.087
2.46,-0.105,0.802,0.139
2.47,-0.228,0.806,0.043
2.48,-0.332,1.239,-0.2
2.49,-0.157,0.854,-0.062
2.5,-0.238,1.115,0.098
2.51,0.005,0.655,0.171
2.52,-0.486,1.116,-0.129
2.53,-0.345,0.878,-0.143
2.54,-0.034,1.12,0.054
2.55,-0.092,0.948,0.12
2.56,-0.233,0.696,0.053
2.57,-0.445,1.314,-0.146
2.58,-0.116,0.85,-0.065
2.59,-0.257,1.162,0.082
2.6,-0.057,0.693,0.168
2.61,-0.388,1.056,-0.127
2.62,-0.268,0.956,-0.241
2.63,-0.166,1.0,0.098
2.64,-0.061,1.067,0.129
2.65,-0.145,0.642,-0.009
2.66,-0.52,1.324,-0.116
2.67,-0.047,0.939,-0.11
2.68,-0.257,1.083,0.044
2.69,-0.094,0.713,0.185
2.7,-0.268,0.982,-0.089
2.71,-0.389,1.119,-0.19
2.72,-0.197,0.829,0.08
2.73,-0.131,1.202,0.152
2.74,0.001,0.623,0.006
2.75,-0.483,1.22,-0.175
2.76,-0.153,0.994,-0.004
2.77,-0.226,1.158,0.096
2.78,-0.148,0.652,0.185
2.79,-0.282,1.026,-0.042
2.8,-0.388,1.078,-0.229
2.81,-0.137,0.832,-0.002
2.82,-0.022,1.214,0.169
2.83,-0.113,0.599,0.015
2.84,-0.458,1.221,-0.207
2.85,-0.116,0.972,-0.052
2.86,-0.145,1.089,0.048
2.87,-0.141,0.778,0.15
2.88,-0.234,0.916,-0.021
2.89,-0.418,1.188,-0.195
2.9,-0.132,0.771,-0.029
2.91,-0.07,1.21,0.178
2.92,-0.038,0.63,0.038
2.93,-0.484,1.171,-0.188
2.94,-0.184,1.028,-0.055
2.95,-0.145,1.041,0.092
2.96,-0.16,0.831,0.148
2.97,-0.229,0.803,0.003
2.98,-0.401,1.305,-0.203
2.99,-0.099,0.754,-0.042
3.0,-0.211,1.169,0.21
3.01,-0.049,0.7,0.059
3.02,-0.415,1.07,-0.182
3.03,-0.215,1.037,-0.096
3.04,-0.036,1.027,0.047
3.05,-0.143,0.951,0.16
3.06,-0.192,0.713,0.013
3.07,-0.326,1.326,-0.205
3.08,-0.195,0.84,-0.025
3.09,-0.287,1.027,0.184
3.1,-0.056,0.796,0.17
3.11,-0.391,0.957,-0.166
