t,ax,ay,az
0.0,-0.131,0.844,0.122
0.01,-0.159,0.897,0.14
0.02,-0.307,1.101,-0.146
0.03,-0.24,0.846,-0.116
0.04,-0.205,1.182,-0.002
0.05,-0.073,0.764,0.18
0.06,-0.211,1.103,0.067
0.07,-0.3,0.817,-0.173
0.08,-0.295,0.98,-0.063
0.09,-0.101,1.1,0.075
0.1,-0.008,0.863,0.142
0.11,-0.291,1.004,0.017
0.12,-0.317,0.807,-0.129
0.13,-0.243,1.215,-0.054
0.14,0.004,0.876,0.063
0.15,-0.17,0.987,0.118
0.16,-0.289,0.928,-0.039
0.17,-0.291,1.025,-0.101
0.18,-0.177,1.078,-0.066
0.19,-0.12,0.782,0.111
0.2,-0.27,1.04,0.123
0.21,-0.307,0.876,-0.07
0.22,-0.292,1.167,-0.135
0.23,-0.176,0.858,-0.001
0.24,-0.063,1.029,0.179
0.25,-0.141,0.943,0.049
0.26,-0.336,0.902,-0.136
0.27,-0.177,1.072,-0.103
0.28,-0.212,0.962,0.09
0.29,-0.077,1.062,0.104
0.3,-0.212,0.757,0.03
0.31,-0.383,1.14,-0.11
0.32,-0.176,1.031,-0.075
0.33,-0.12,0.998,0.045
0.34,-0.127,0.853,0.171
0.35,-0.314,0.873,-0.021
0.36,-0.324,1.214,-0.114
0.37,-0.173,0.832,-0.083
0.38,-0.137,1.042,0.091
0.39,-0.125,0.792,0.148
0.4,-0.287,1.103,-0.112
0.41,-0.404,0.895,-0.107
0.42,-0.177,0.923,-0.036
0.43,-0.098,1.116,0.158
0.44,-0.173,0.787,0.068
0.45,-0.31,1.119,-0.106
0.46,-0.208,0.816,-0.123
0.47,-0.219,1.23,0.054
0.48,-0.072,0.813,0.134
0.49,-0.203,0.911,0.021
0.5,-0.386,0.987,-0.127
0.51,-0.208,0.932,-0.07
0.52,-0.121,1.215,0.054
0.53,-0.031,0.701,0.118
0.54,-0.363,1.109,-0.003
0.55,-0.259,0.878,-0.126
0.56,-0.2,1.14,-0.103
0.57,-0.14,0.735,0.122
0.58,-0.138,0.958,0.135
0.59,-0.331,1.009,-0.025
0.6,-0.274,0.924,-0.201
0.61,-0.259,1.0,-0.035
0.62,-0.099,0.819,0.171
0.63,-0.186,1.153,0.096
0.64,-0.26,0.794,-0.176
0.65,-0.299,1.059,-0.074
0.66,-0.148,0.979,0.004
0.67,-0.029,1.018,0.153
0.68,-0.181,0.938,0.013
0.69,-0.323,0.851,-0.105
0.7,-0.263,1.196,-0.052
0.71,-0.084,0.93,0.022
0.72,-0.162,1.013,0.137
0.73,-0.221,0.782,0.002
0.74,-0.363,1.137,-0.098
0.75,-0.142,1.014,-0.131
0.76,-0.14,0.905,0.073
0.77,-0.149,0.887,0.167
0.78,-0.279,0.918,-0.015
0.79,-0.333,1.193,-0.184
0.8,-0.212,0.789,-0.059
0.81,-0.1,1.096,0.148
0.82,-0.135,0.832,0.116
0.83,-0.324,1.03,-0.092
0.84,-0.296,0.946,-0.095
0.85,-0.13,0.968,-0.035
