t,ax,ay,az
0.0,-0.006,1.538,0.165
0.01,-0.252,1.24,0.175
0.02,0.07,0.291,0.027
0.03,-0.535,1.03,-0.189
0.04,0.05,1.647,0.089
0.05,-0.169,1.084,0.131
0.06,0.075,0.653,-0.057
0.07,-0.456,0.583,-0.178
0.08,-0.083,1.886,0.084
0.09,-0.055,0.774,0.111
0.1,-0.097,0.912,-0.034
0.11,-0.403,0.287,-0.188
0.12,-0.124,1.902,0.103
0.13,-0.101,0.895,0.072
0.14,-0.071,0.658,-0.054
0.15,-0.428,0.796,-0.183
0.16,-0.104,1.302,0.171
0.17,-0.281,1.29,0.167
0.18,0.011,0.437,-0.055
0.19,-0.619,0.981,-0.112
0.2,-0.015,1.284,0.205
0.21,-0.304,1.212,0.074
0.22,0.007,0.687,-0.088
0.23,-0.522,0.507,-0.221
0.24,-0.083,1.572,0.196
0.25,-0.104,0.813,0.069
0.26,-0.185,1.0,-0.04
0.27,-0.428,0.272,-0.15
0.28,-0.132,1.488,0.195
0.29,-0.202,0.976,0.076
0.3,-0.175,0.707,-0.041
0.31,-0.47,0.74,-0.154
0.32,-0.064,1.123,0.138
0.33,-0.224,1.292,0.054
0.34,-0.049,0.414,-0.091
0.35,-0.498,1.006,-0.172
0.36,-0.043,1.03,0.151
0.37,-0.182,1.142,0.057
0.38,-0.191,0.667,-0.127
0.39,-0.384,0.529,-0.138
0.4,-0.169,1.398,0.142
0.41,-0.156,0.747,0.07
0.42,-0.297,0.948,-0.087
0.43,-0.485,0.306,-0.115
0.44,-0.123,1.35,0.192
0.45,-0.151,0.899,0.063
0.46,-0.217,0.66,-0.14
0.47,-0.479,0.78,-0.145
0.48,-0.02,0.958,0.184
0.49,-0.272,1.291,0.023
0.5,-0.042,0.351,-0.123
0.51,-0.566,1.059,-0.1
0.52,0.101,0.997,0.164
0.53,-0.33,1.162,0.074
0.54,-0.152,0.613,-0.116
0.55,-0.539,0.597,-0.083
0.56,-0.086,1.301,0.202
0.57,-0.12,0.766,0.029
0.58,-0.322,0.93,-0.105
0.59,-0.438,0.427,-0.081
0.6,-0.085,1.31,0.197
0.61,-0.199,0.871,0.062
0.62,-0.25,0.663,-0.088
0.63,-0.484,0.97,-0.064
0.64,-0.029,0.948,0.192
0.65,-0.319,1.242,0.06
0.66,-0.168,0.319,-0.124
0.67,-0.514,1.228,-0.056
0.68,0.011,0.887,0.171
0.69,-0.284,1.159,0.072
0.7,-0.255,0.575,-0.105
0.71,-0.407,0.926,-0.016
0.72,-0.137,1.225,0.176
0.73,-0.137,0.68,0.102
0.74,-0.387,0.952,-0.153
0.75,-0.247,0.804,-0.029
0.76,-0.149,1.238,0.188
0.77,-0.068,0.584,0.02
0.78,-0.403,1.023,-0.167
0.79,-0.325,1.204,-0.069
0.8,-0.065,1.037,0.134
0.81,-0.114,0.961,-0.028
0.82,-0.319,0.622,-0.24
0.83,-0.218,1.711,-0.04
0.84,-0.102,0.748,0.132
0.85,-0.177,1.081,0.088
0.86,-0.337,0.412,-0.184
0.87,-0.38,1.615,-0.027
0.88,-0.066,0.956,0.095
0.89,-0.141,0.699,0.044
0.9,-0.412,0.949,-0.168
0.91,-0.255,1.232,0.012
0.92,-0.099,1.199,0.14
0.93,-0.047,0.551,0.101
0.94,-0.448,1.021,-0.179
0.95,-0.311,1.229,0.037
0.96,-0.154,1.011,0.121
0.97,-0.12,0.84,0.021
0.98,-0.329,0.496,-0.207
0.99,-0.349,1.789,-0.006
1.0,-0.01,0.656,0.141
1.01,-0.161,1.111,0.062
1.02,-0.291,0.472,-0.224
1.03,-0.328,1.742,0.029
1.04,-0.068,0.889,0.131
1.05,-0.06,0.677,0.047
1.06,-0.416,0.871,-0.201
1.07,-0.285,1.286,0.075
1.08,-0.223,1.213,0.187
1.09,-0.059,0.472,0.054
1.1,-0.49,1.015,-0.205
1.11,-0.235,1.447,0.075
1.12,-0.199,0.968,0.208
1.13,-0.114,0.753,0.053
1.14,-0.459,0.602,-0.159
1.15,-0.349,1.87,0.092
1.16,-0.139,0.666,0.162
1.17,-0.152,0.987,0.046
1.18,-0.35,0.397,-0.224
1.19,-0.246,1.829,0.092
1.2,-0.104,0.868,0.131
1.21,-0.058,0.646,0.024
1.22,-0.407,0.851,-0.214
1.23,-0.181,1.384,0.084
1.24,-0.169,1.155,0.148
1.25,0.005,0.377,-0.0
1.26,-0.482,1.055,-0.159
1.27,-0.082,1.537,0.033
1.28,-0.118,0.974,0.089
1.29,0.004,0.699,-0.017
1.3,-0.385,0.556,-0.156
1.31,-0.156,2.0,0.071
1.32,-0.09,0.703,0.085
1.33,-0.125,0.911,-0.011
1.34,-0.339,0.411,-0.247
1.35,-0.13,2.0,0.021
1.36,-0.084,0.806,0.076
1.37,-0.015,0.607,-0.015
1.38,-0.355,0.875,-0.282
1.39,-0.074,1.545,0.06
1.4,-0.136,1.174,0.108
1.41,0.06,0.323,-0.035
1.42,-0.455,1.046,-0.189
1.43,-0.052,1.618,0.067
1.44,-0.124,1.061,0.066
1.45,0.042,0.649,-0.004
1.46,-0.417,0.623,-0.196
1.47,-0.079,2.0,0.056
1.48,-0.057,0.659,0.077
1.49,-0.084,0.912,-0.036
1.5,-0.34,0.383,-0.18
1.51,-0.179,2.0,0.074
1.52,-0.074,0.898,0.036
1.53,-0.061,0.524,-0.047
1.54,-0.421,0.824,-0.236
1.55,-0.087,1.507,0.096
1.56,-0.185,1.234,0.115
1.57,-0.026,0.35,-0.07
1.58,-0.476,0.978,-0.152
1.59,-0.084,1.298,0.216
1.6,-0.336,1.349,0.123
1.61,-0.054,0.462,-0.025
1.62,-0.561,0.83,-0.157
1.63,-0.076,1.487,0.207
1.64,-0.214,0.941,0.132
1.65,-0.178,0.921,-0.035
1.66,-0.46,0.237,-0.166
1.67,-0.157,1.672,0.202
1.68,-0.168,0.853,0.144
1.69,-0.205,0.905,-0.05
1.7,-0.445,0.423,-0.159
1.71,-0.125,1.411,0.185
1.72,-0.26,1.241,0.119
1.73,-0.019,0.5,-0.046
1.74,-0.571,0.94,-0.134
1.75,0.047,1.044,0.19
1.76,-0.298,1.254,0.058
1.77,-0.092,0.529,-0.1
1.78,-0.403,0.768,-0.208
1.79,-0.088,1.275,0.143
1.8,-0.083,1.008,0.028
1.81,-0.142,0.908,-0.117
1.82,-0.426,0.32,-0.175
1.83,-0.184,1.428,0.145
1.84,-0.159,0.778,0.064
1.85,-0.279,0.882,-0.1
1.86,-0.405,0.488,-0.173
1.87,-0.096,1.174,0.098
1.88,-0.186,1.148,-0.034
1.89,-0.152,0.394,-0.173
