t,ax,ay,az
0.0,-0.058,0.855,0.005
0.01,-0.442,0.645,-0.21
0.02,-0.012,1.705,0.081
0.03,-0.222,1.096,0.087
0.04,0.104,0.346,-0.037
0.05,-0.421,0.969,-0.184
0.06,0.039,1.608,0.12
0.07,-0.156,1.113,0.112
0.08,0.008,0.495,-0.025
0.09,-0.516,0.668,-0.171
0.1,-0.025,1.919,0.164
0.11,-0.18,0.695,0.115
0.12,-0.061,0.867,-0.044
0.13,-0.375,0.252,-0.173
0.14,-0.189,1.938,0.153
0.15,-0.086,0.741,0.125
0.16,-0.16,0.774,-0.028
0.17,-0.376,0.54,-0.161
0.18,-0.111,1.515,0.196
0.19,-0.232,1.198,0.145
0.2,0.029,0.436,-0.075
0.21,-0.472,0.957,-0.18
0.22,0.033,1.242,0.175
0.23,-0.28,1.285,0.063
0.24,0.009,0.571,-0.058
0.25,-0.399,0.683,-0.168
0.26,-0.073,1.483,0.103
0.27,-0.141,0.885,-0.001
0.28,-0.154,1.015,-0.136
0.29,-0.353,0.196,-0.173
0.3,-0.165,1.524,0.179
0.31,-0.128,0.825,0.05
0.32,-0.17,0.946,-0.107
0.33,-0.416,0.46,-0.168
0.34,-0.076,1.162,0.236
0.35,-0.177,1.183,-0.063
0.36,-0.114,0.473,-0.167
0.37,-0.499,0.96,-0.15
0.38,-0.007,0.962,0.21
0.39,-0.257,1.301,-0.018
0.4,-0.126,0.462,-0.104
0.41,-0.482,0.803,-0.062
0.42,-0.152,1.086,0.195
0.43,-0.231,0.954,0.024
0.44,-0.2,0.86,-0.138
0.45,-0.422,0.463,-0.019
0.46,-0.095,1.342,0.143
0.47,-0.267,0.718,0.069
0.48,-0.23,0.902,-0.162
0.49,-0.302,0.696,-0.055
0.5,-0.089,1.08,0.093
0.51,-0.263,1.13,-0.025
0.52,-0.2,0.364,-0.186
0.53,-0.296,1.321,-0.072
0.54,0.039,0.817,0.112
0.55,-0.337,1.296,0.03
0.56,-0.209,0.344,-0.221
0.57,-0.312,1.318,-0.023
0.58,-0.041,0.993,0.133
0.59,-0.2,0.936,0.013
0.6,-0.372,0.793,-0.213
0.61,-0.264,1.437,0.047
0.62,-0.136,1.081,0.102
0.63,-0.093,0.686,0.036
0.64,-0.442,0.986,-0.216
0.65,-0.101,1.361,0.063
0.66,-0.178,1.139,0.183
0.67,-0.053,0.652,0.104
0.68,-0.499,0.807,-0.181
0.69,-0.245,1.745,0.092
0.7,-0.158,0.752,0.126
0.71,-0.105,1.022,0.067
0.72,-0.445,0.286,-0.18
0.73,-0.265,2.0,0.173
0.74,-0.155,0.617,0.08
0.75,-0.089,0.907,0.084
0.76,-0.369,0.555,-0.186
0.77,-0.14,1.757,0.108
0.78,-0.126,1.007,0.158
0.79,0.063,0.477,0.0
0.8,-0.493,0.948,-0.224
0.81,0.049,1.536,0.102
0.82,-0.155,1.197,0.109
0.83,0.037,0.418,0.013
0.84,-0.379,0.851,-0.193
0.85,-0.083,1.788,0.111
0.86,-0.082,0.787,0.111
0.87,-0.027,0.865,-0.09
0.88,-0.354,0.349,-0.231
0.89,-0.111,2.0,0.116
0.9,-0.074,0.675,0.088
0.91,-0.099,0.816,-0.041
0.92,-0.304,0.461,-0.247
0.93,-0.06,1.845,0.131
0.94,-0.154,0.979,0.06
0.95,0.018,0.428,-0.077
0.96,-0.456,0.96,-0.208
0.97,0.032,1.421,0.141
0.98,-0.239,1.286,0.118
0.99,-0.013,0.399,-0.013
1.0,-0.444,0.878,-0.112
1.01,-0.064,1.545,0.193
1.02,-0.133,1.013,0.106
1.03,-0.044,0.884,-0.085
1.04,-0.382,0.303,-0.179
1.05,-0.122,1.738,0.184
1.06,-0.076,0.832,0.096
1.07,-0.181,0.99,-0.091
1.08,-0.361,0.3,-0.193
1.09,-0.125,1.469,0.225
1.1,-0.165,1.13,0.023
1.11,-0.059,0.638,-0.121
1.12,-0.417,0.838,-0.165
1.13,-0.016,1.158,0.239
1.14,-0.225,1.436,0.037
1.15,-0.021,0.461,-0.087
1.16,-0.508,0.873,-0.096
1.17,-0.084,1.204,0.229
1.18,-0.215,1.052,0.032
1.19,-0.18,0.859,-0.117
1.2,-0.403,0.359,-0.106
1.21,-0.225,1.431,0.183
1.22,-0.128,0.824,-0.023
1.23,-0.219,1.013,-0.095
1.24,-0.399,0.348,-0.128
1.25,-0.113,1.245,0.181
1.26,-0.252,1.038,-0.045
1.27,-0.099,0.61,-0.121
1.28,-0.483,0.929,-0.13
1.29,-0.021,0.946,0.211
1.3,-0.363,1.306,0.047
1.31,-0.199,0.312,-0.134
1.32,-0.468,1.044,-0.053
1.33,-0.049,0.952,0.138
1.34,-0.288,1.087,0.003
1.35,-0.215,0.617,-0.15
1.36,-0.263,0.785,-0.079
1.37,-0.078,1.328,0.113
1.38,-0.118,0.704,0.059
1.39,-0.43,0.972,-0.154
1.4,-0.28,0.668,0.018
1.41,-0.319,1.211,0.161
1.42,-0.146,0.818,0.062
1.43,-0.378,0.837,-0.157
1.44,-0.29,1.371,0.009
1.45,-0.04,0.933,0.123
1.46,-0.18,1.041,0.001
1.47,-0.254,0.406,-0.249
1.48,-0.305,1.995,0.056
1.49,-0.042,0.635,0.129
1.5,-0.147,1.11,0.047
1.51,-0.377,0.408,-0.239
1.52,-0.19,1.801,0.005
1.53,-0.221,0.904,0.068
1.54,0.002,0.604,0.007
1.55,-0.442,0.943,-0.185
1.56,-0.128,1.451,0.05
1.57,-0.272,0.982,0.122
1.58,0.087,0.575,0.018
1.59,-0.595,0.918,-0.193
1.6,0.003,1.716,0.029
1.61,-0.252,0.808,0.102
1.62,0.052,0.851,0.01
1.63,-0.514,0.445,-0.147
1.64,-0.122,1.995,0.138
1.65,-0.17,0.656,0.182
1.66,-0.107,0.894,-0.004
1.67,-0.483,0.344,-0.151
1.68,-0.099,2.0,0.137
1.69,-0.188,0.754,0.117
1.7,0.01,0.591,-0.011
1.71,-0.483,0.856,-0.187
1.72,-0.008,1.477,0.152
1.73,-0.175,1.281,0.113
1.74,0.067,0.346,-0.034
1.75,-0.505,0.964,-0.16
1.76,-0.026,1.5,0.177
1.77,-0.167,1.086,0.082
1.78,-0.084,0.761,-0.094
1.79,-0.312,0.418,-0.205
1.8,-0.143,1.702,0.163
1.81,-0.077,0.802,0.053
1.82,-0.148,1.09,-0.09
1.83,-0.355,0.174,-0.174
1.84,-0.183,1.664,0.21
1.85,-0.212,0.978,0.058
1.86,-0.058,0.805,-0.076
1.87,-0.407,0.71,-0.173
1.88,-0.031,1.182,0.242
1.89,-0.328,1.332,0.029
1.9,0.027,0.448,-0.094
1.91,-0.519,0.969,-0.115
1.92,-0.027,1.069,0.21
1.93,-0.285,1.113,0.014
1.94,-0.158,0.717,-0.095
1.95,-0.452,0.48,-0.069
1.96,-0.122,1.37,0.193
1.97,-0.398,0.815,-0.163
1.98,-0.011,1.247,0.168
1.99,-0.271,1.324,0.07
2.0,-0.04,0.49,-0.044
2.01,-0.531,0.847,-0.147
2.02,0.031,1.355,0.129
2.03,-0.294,1.1,0.032
2.04,-0.034,0.935,-0.131
2.05,-0.345,0.287,-0.18
2.06,-0.079,1.605,0.168
2.07,-0.148,0.838,-0.006
2.08,-0.267,0.932,-0.134
2.09,-0.509,0.304,-0.105
2.1,-0.063,1.428,0.174
2.11,-0.25,0.803,0.027
2.12,-0.186,0.807,-0.127
2.13,-0.471,0.741,-0.059
2.14,-0.031,1.053,0.15
2.15,-0.313,1.221,0.01
2.16,-0.158,0.378,-0.148
2.17,-0.512,1.172,-0.04
2.18,0.016,0.824,0.147
2.19,-0.216,1.33,0.015
2.2,-0.189,0.333,-0.182
2.21,-0.326,1.129,-0.078
2.22,0.008,1.096,0.072
2.23,-0.16,0.861,0.01
2.24,-0.312,0.865,-0.181
2.25,-0.204,0.833,-0.091
2.26,-0.23,1.228,0.119
2.27,-0.11,0.815,0.04
2.28,-0.396,0.871,-0.191
2.29,-0.245,1.045,-0.052
2.3,-0.123,0.932,0.083
2.31,-0.226,1.225,0.012
2.32,-0.253,0.324,-0.209
2.33,-0.323,1.74,0.063
2.34,-0.046,0.681,0.125
2.35,-0.22,1.217,0.031
2.36,-0.308,0.417,-0.203
2.37,-0.275,1.719,0.017
2.38,-0.172,0.855,0.13
2.39,-0.069,0.755,0.028
2.4,-0.512,0.849,-0.224
2.41,-0.217,1.259,0.101
2.42,-0.315,0.995,0.151
2.43,0.026,0.681,0.035
2.44,-0.552,0.843,-0.176
2.45,-0.092,1.599,0.087
2.46,-0.171,0.982,0.164
2.47,-0.031,0.806,0.034
2.48,-0.374,0.46,-0.166
2.49,-0.222,2.0,0.13
2.5,-0.053,0.564,0.12
2.51,-0.11,1.028,0.022
2.52,-0.409,0.322,-0.165
2.53,-0.106,1.981,0.108
2.54,-0.144,0.708,0.088
2.55,-0.017,0.617,0.004
2.56,-0.456,0.783,-0.201
2.57,-0.006,1.502,0.154
2.58,-0.268,1.215,0.123
2.59,0.11,0.338,0.012
2.6,-0.501,0.935,-0.211
2.61,-0.066,1.517,0.108
2.62,-0.141,1.002,0.073
2.63,-0.086,0.664,-0.045
2.64,-0.447,0.519,-0.159
2.65,-0.145,1.787,0.188
2.66,-0.088,0.756,0.1
2.67,-0.19,0.948,-0.057
2.68,-0.346,0.259,-0.153
2.69,-0.148,1.711,0.171
2.7,-0.142,0.928,0.064
2.71,-0.18,0.684,-0.068
2.72,-0.354,0.694,-0.199
2.73,-0.091,1.371,0.245
2.74,-0.245,1.29,0.058
2.75,-0.02,0.435,-0.082
2.76,-0.449,0.973,-0.196
2.77,0.024,1.21,0.182
2.78,-0.247,1.238,0.007
2.79,-0.056,0.723,-0.092
2.8,-0.416,0.515,-0.133
2.81,-0.147,1.464,0.136
2.82,-0.143,0.812,0.008
2.83,-0.198,1.087,-0.136
2.84,-0.385,0.203,-0.153
2.85,-0.173,1.44,0.236
