t,ax,ay,az
0.0,-0.316,1.51,-0.054
0.01,-0.077,0.197,-0.126
0.02,-0.359,1.807,-0.089
0.03,0.047,0.751,0.125
0.04,-0.304,1.161,0.034
0.05,-0.332,0.576,-0.159
0.06,-0.378,1.397,0.073
0.07,-0.219,1.031,0.143
0.08,-0.154,0.826,0.05
0.09,-0.36,0.81,-0.159
0.1,-0.376,1.007,0.151
0.11,-0.274,1.089,0.176
0.12,-0.154,0.915,-0.011
0.13,-0.172,0.536,-0.162
0.14,-0.075,1.728,0.01
0.15,0.008,0.718,0.152
0.16,-0.144,0.942,-0.009
0.17,-0.379,0.168,-0.168
0.18,-0.279,2.0,0.099
0.19,-0.22,0.525,0.09
0.2,-0.136,1.009,0.021
0.21,-0.454,0.329,-0.188
0.22,-0.254,1.609,0.112
0.23,-0.274,0.835,0.06
0.24,-0.044,0.662,-0.024
0.25,-0.463,0.749,-0.169
0.26,0.017,1.516,0.077
0.27,-0.102,1.229,0.113
0.28,0.099,0.343,-0.071
0.29,-0.47,0.65,-0.154
0.3,-0.007,1.742,0.123
0.31,-0.154,0.903,0.162
0.32,-0.133,0.921,-0.049
0.33,-0.431,0.27,-0.118
0.34,-0.19,2.0,0.203
0.35,-0.119,0.62,0.1
0.36,-0.158,0.881,-0.05
0.37,-0.346,0.318,-0.165
0.38,-0.21,1.621,0.13
0.39,-0.112,0.899,0.032
0.4,-0.128,0.855,-0.144
0.41,-0.279,0.603,-0.202
0.42,-0.135,1.119,0.112
0.43,-0.302,1.355,0.075
0.44,-0.159,0.476,-0.121
0.45,-0.449,0.916,-0.111
0.46,-0.004,1.293,0.268
0.47,-0.236,1.466,0.074
0.48,-0.108,0.584,-0.056
0.49,-0.511,0.56,-0.025
0.5,-0.12,1.359,0.224
0.51,-0.099,1.004,-0.026
0.52,-0.219,0.93,-0.088
0.53,-0.205,0.634,-0.023
0.54,-0.117,1.37,0.156
0.55,-0.124,0.739,0.036
0.56,-0.37,0.897,-0.177
0.57,-0.307,0.707,-0.047
0.58,-0.173,1.046,0.195
0.59,-0.211,1.381,0.056
0.6,-0.045,0.453,-0.096
0.61,-0.43,1.195,-0.036
0.62,0.105,0.703,0.097
0.63,-0.343,1.442,-0.088
0.64,-0.104,0.372,-0.14
0.65,-0.208,1.497,-0.13
0.66,-0.108,1.036,0.143
0.67,-0.165,0.66,0.015
0.68,-0.469,0.882,-0.171
0.69,-0.451,0.716,0.075
0.7,-0.354,1.199,0.161
0.71,-0.254,0.809,0.063
0.72,-0.225,0.721,-0.115
0.73,-0.276,1.453,0.038
0.74,-0.157,0.8,0.204
0.75,-0.31,1.187,0.002
0.76,-0.243,0.314,-0.13
0.77,-0.277,1.995,0.086
0.78,0.0,0.585,0.168
0.79,-0.091,1.088,0.016
0.8,-0.382,0.255,-0.271
0.81,-0.22,1.693,0.072
0.82,-0.256,0.838,0.067
0.83,-0.149,0.723,-0.027
0.84,-0.393,0.649,-0.216
0.85,0.029,1.511,-0.027
0.86,-0.177,0.988,0.073
0.87,0.078,0.472,-0.052
0.88,-0.491,0.688,-0.198
0.89,0.025,1.673,0.068
0.9,-0.11,0.966,0.098
0.91,0.072,0.842,-0.07
0.92,-0.439,0.352,-0.177
0.93,-0.149,2.0,0.181
0.94,-0.229,0.543,0.107
0.95,-0.145,1.039,-0.001
0.96,-0.437,0.156,-0.14
0.97,-0.067,2.0,0.143
0.98,-0.075,0.911,0.049
0.99,0.026,0.58,-0.094
1.0,-0.364,0.66,-0.194
1.01,-0.058,1.369,0.145
1.02,-0.287,1.406,0.045
1.03,0.076,0.564,-0.054
1.04,-0.477,0.927,-0.152
1.05,0.044,1.617,0.179
1.06,-0.179,1.135,-0.008
1.07,-0.054,0.727,-0.137
1.08,-0.339,0.339,-0.146
1.09,-0.219,1.716,0.143
1.1,-0.123,0.942,0.037
1.11,-0.195,0.952,-0.112
1.12,-0.255,0.264,-0.097
1.13,-0.268,1.456,0.182
1.14,-0.283,0.895,0.033
