t,ax,ay,az
0.0,-0.297,1.249,0.035
0.01,-0.115,0.421,-0.055
0.02,-0.415,0.963,-0.134
0.03,-0.125,1.153,0.195
0.04,-0.158,1.151,-0.027
0.05,-0.187,0.771,-0.121
0.06,-0.327,0.419,-0.107
0.07,-0.088,1.223,0.139
0.08,-0.095,0.833,-0.037
0.09,-0.282,0.983,-0.125
0.1,-0.316,0.323,-0.101
0.11,-0.195,1.41,0.141
0.12,-0.134,0.776,0.031
0.13,-0.385,0.841,-0.129
0.14,-0.278,0.689,-0.045
0.15,-0.15,1.122,0.12
0.16,-0.25,1.109,0.014
0.17,-0.118,0.473,-0.14
0.18,-0.372,1.346,-0.1
0.19,-0.016,0.796,0.157
0.2,-0.337,1.249,0.013
0.21,-0.229,0.345,-0.14
0.22,-0.298,1.222,-0.058
0.23,-0.128,0.98,0.136
0.24,-0.222,0.819,0.009
0.25,-0.393,0.875,-0.157
0.26,-0.219,0.881,-0.046
0.27,-0.24,1.243,0.159
0.28,-0.103,0.744,0.028
0.29,-0.452,0.889,-0.194
0.3,-0.204,1.143,0.048
0.31,-0.154,1.021,0.075
0.32,-0.204,1.022,-0.005
0.33,-0.346,0.43,-0.163
0.34,-0.231,1.781,0.016
0.35,-0.076,0.681,0.111
0.36,-0.175,1.168,0.012
0.37,-0.327,0.448,-0.271
0.38,-0.233,1.67,0.027
0.39,-0.169,0.871,0.112
0.4,-0.094,0.785,0.114
0.41,-0.484,0.912,-0.201
0.42,-0.147,1.371,0.079
0.43,-0.233,1.186,0.168
0.44,0.017,0.495,0.098
0.45,-0.516,1.056,-0.178
0.46,-0.192,1.478,0.079
0.47,-0.183,0.889,0.126
0.48,-0.022,0.839,0.011
0.49,-0.464,0.59,-0.177
0.5,-0.18,2.0,0.135
0.51,-0.102,0.569,0.117
0.52,-0.077,1.041,0.059
0.53,-0.425,0.348,-0.201
0.54,-0.127,1.975,0.129
0.55,-0.12,0.727,0.124
0.56,0.014,0.715,0.006
0.57,-0.507,0.813,-0.177
0.58,-0.008,1.566,0.14
0.59,-0.222,1.108,0.153
0.6,0.087,0.396,0.02
0.61,-0.469,1.003,-0.216
0.62,-0.014,1.571,0.151
0.63,-0.118,1.043,0.114
0.64,0.004,0.606,-0.045
0.65,-0.396,0.608,-0.177
0.66,-0.143,1.873,0.129
0.67,-0.026,0.706,0.105
0.68,-0.142,0.898,-0.055
0.69,-0.347,0.253,-0.195
0.7,-0.124,1.949,0.106
0.71,-0.105,0.842,0.102
0.72,-0.176,0.984,-0.076
0.73,-0.413,0.327,-0.135
0.74,-0.093,1.602,0.21
0.75,-0.229,1.139,0.14
0.76,-0.036,0.578,-0.05
0.77,-0.487,0.899,-0.156
0.78,-0.034,1.22,0.205
0.79,-0.315,1.371,0.082
0.8,0.018,0.494,-0.03
0.81,-0.47,0.801,-0.169
0.82,-0.059,1.319,0.125
0.83,-0.2,0.928,0.037
0.84,-0.137,0.992,-0.102
0.85,-0.41,0.273,-0.125
0.86,-0.194,1.539,0.199
0.87,-0.159,0.789,0.061
0.88,-0.309,0.981,-0.109
0.89,-0.335,0.285,-0.091
0.9,-0.168,1.321,0.173
0.91,-0.19,0.852,0.023
0.92,-0.28,0.771,-0.103
0.93,-0.345,0.825,-0.061
0.94,-0.033,1.031,0.131
0.95,-0.299,1.21,-0.014
0.96,-0.146,0.328,-0.183
0.97,-0.372,1.227,-0.054
0.98,-0.026,0.865,0.133
0.99,-0.32,1.23,0.007
1.0,-0.171,0.501,-0.201
1.01,-0.337,1.085,-0.009
1.02,-0.042,1.143,0.148
1.03,-0.146,0.773,-0.016
1.04,-0.393,0.897,-0.169
1.05,-0.224,0.878,-0.007
1.06,-0.173,1.241,0.141
1.07,-0.156,0.765,-0.004
1.08,-0.421,0.848,-0.204
1.09,-0.175,1.342,-0.008
1.1,-0.101,0.898,0.127
1.11,-0.224,1.124,0.01
1.12,-0.226,0.384,-0.227
1.13,-0.278,1.842,-0.034
1.14,0.031,0.695,0.11
1.15,-0.184,1.075,0.058
1.16,-0.385,0.542,-0.221
1.17,-0.275,1.596,0.036
1.18,-0.152,0.95,0.14
1.19,-0.08,0.635,0.041
1.2,-0.47,1.013,-0.232
1.21,-0.182,1.304,0.033
1.22,-0.194,1.16,0.175
1.23,-0.065,0.586,0.053
1.24,-0.518,0.907,-0.164
1.25,-0.176,1.7,0.076
1.26,-0.096,0.85,0.138
1.27,-0.096,0.91,0.065
1.28,-0.382,0.474,-0.173
1.29,-0.226,2.0,0.098
1.3,-0.178,0.552,0.118
1.31,-0.098,1.029,0.084
1.32,-0.463,0.422,-0.202
1.33,-0.112,1.883,0.123
1.34,-0.24,0.812,0.096
1.35,0.128,0.607,0.002
1.36,-0.523,0.906,-0.205
1.37,0.075,1.507,0.041
1.38,-0.153,1.13,0.061
1.39,0.154,0.467,-0.031
1.4,-0.49,0.933,-0.216
1.41,0.042,1.753,0.027
1.42,-0.129,0.938,0.11
1.43,0.02,0.728,-0.025
1.44,-0.427,0.45,-0.156
1.45,-0.148,1.99,0.087
1.46,-0.043,0.654,0.064
1.47,-0.059,0.905,-0.051
1.48,-0.355,0.346,-0.143
1.49,-0.106,1.882,0.12
1.5,-0.125,0.894,0.112
