t,ax,ay,az
0.0,-0.043,0.503,-0.028
0.01,-0.513,0.831,-0.144
0.02,-0.018,1.51,0.149
0.03,-0.154,1.271,0.04
0.04,-0.016,0.455,-0.047
0.05,-0.285,0.79,-0.212
0.06,-0.149,1.417,0.109
0.07,-0.213,1.095,0.02
0.08,-0.155,0.879,-0.162
0.09,-0.335,0.302,0.001
0.1,-0.259,1.697,0.257
0.11,-0.192,0.824,0.065
0.12,-0.239,1.084,-0.103
0.13,-0.397,0.267,-0.063
0.14,-0.027,1.309,0.157
0.15,-0.291,1.141,-0.041
0.16,-0.125,0.563,-0.152
0.17,-0.312,1.335,-0.093
0.18,0.025,0.788,0.154
0.19,-0.416,1.248,-0.02
0.2,-0.243,0.376,-0.167
0.21,-0.416,1.522,-0.016
0.22,-0.053,0.77,0.116
0.23,-0.217,1.012,-0.027
0.24,-0.315,0.748,-0.226
0.25,-0.242,1.434,0.064
0.26,-0.259,0.987,0.166
0.27,-0.05,0.614,0.07
0.28,-0.45,0.895,-0.217
0.29,0.073,1.479,0.039
0.3,-0.155,1.06,0.11
0.31,0.031,0.648,0.003
0.32,-0.545,0.49,-0.17
0.33,-0.047,1.943,0.15
0.34,-0.145,0.61,0.108
0.35,-0.101,0.973,-0.052
0.36,-0.44,0.21,-0.177
0.37,-0.164,2.0,0.177
0.38,-0.082,0.681,0.097
0.39,-0.136,0.731,-0.057
0.4,-0.365,0.604,-0.198
0.41,-0.117,1.59,0.095
0.42,-0.213,1.222,0.083
0.43,0.036,0.467,-0.029
0.44,-0.485,0.93,-0.112
0.45,-0.095,1.389,0.219
0.46,-0.309,1.281,0.061
0.47,-0.074,0.677,-0.073
0.48,-0.384,0.519,-0.132
0.49,-0.188,1.565,0.199
0.5,-0.226,0.97,0.039
0.51,-0.263,0.981,-0.082
0.52,-0.31,0.204,-0.002
0.53,-0.193,1.443,0.182
0.54,-0.257,0.892,0.012
0.55,-0.251,0.899,-0.142
0.56,-0.262,0.964,-0.06
