t,ax,ay,az
0.0,-0.487,0.47,-0.191
0.01,-0.102,1.783,0.078
0.02,-0.242,0.941,0.051
0.03,-0.047,0.462,0.001
0.04,-0.477,0.812,-0.19
0.05,0.031,1.57,0.102
0.06,-0.219,1.169,0.106
0.07,-0.037,0.486,-0.068
0.08,-0.478,0.555,-0.106
0.09,-0.058,1.765,0.122
0.1,-0.0,0.806,0.084
0.11,-0.081,1.021,-0.077
0.12,-0.419,0.166,-0.122
0.13,-0.153,1.828,0.188
0.14,-0.129,0.851,0.07
0.15,-0.119,1.005,-0.091
0.16,-0.323,0.426,-0.153
0.17,-0.209,1.456,0.176
0.18,-0.194,1.33,-0.065
0.19,-0.055,0.533,-0.13
0.2,-0.384,0.881,-0.083
0.21,-0.055,0.969,0.182
0.22,-0.38,1.457,-0.023
0.23,-0.046,0.507,-0.088
0.24,-0.364,0.818,-0.059
0.25,-0.04,1.144,0.163
0.26,-0.205,0.979,-0.048
0.27,-0.315,0.823,-0.179
0.28,-0.121,0.555,-0.06
0.29,-0.108,1.268,0.113
0.3,-0.197,0.815,-0.058
0.31,-0.268,0.861,-0.164
0.32,-0.307,1.252,-0.023
0.33,-0.069,0.85,0.188
0.34,-0.306,1.142,0.023
0.35,-0.285,0.42,-0.201
0.36,-0.389,1.78,0.076
0.37,-0.093,0.539,0.128
0.38,-0.292,1.268,-0.005
0.39,-0.341,0.272,-0.218
0.4,-0.245,1.863,0.12
0.41,-0.201,0.719,0.141
0.42,-0.096,0.712,0.023
0.43,-0.511,0.783,-0.165
0.44,0.009,1.576,0.063
0.45,-0.281,1.052,0.101
0.46,0.053,0.46,-0.032
0.47,-0.552,0.81,-0.174
0.48,0.021,1.688,0.107
0.49,-0.198,0.913,0.147
0.5,-0.034,0.775,-0.026
0.51,-0.434,0.301,-0.144
0.52,-0.123,1.99,0.162
0.53,-0.035,0.685,0.124
0.54,-0.146,1.091,-0.071
0.55,-0.362,0.23,-0.117
0.56,-0.163,1.798,0.16
0.57,-0.132,1.058,0.062
0.58,-0.074,0.74,-0.105
0.59,-0.318,0.715,-0.133
0.6,-0.002,1.454,0.09
0.61,-0.221,1.5,0.005
0.62,0.034,0.523,-0.117
0.63,-0.462,0.809,-0.139
0.64,-0.113,1.259,0.19
0.65,-0.211,1.326,0.011
0.66,-0.183,0.752,-0.138
0.67,-0.266,0.475,-0.022
0.68,-0.253,1.408,0.2
0.69,-0.155,0.833,0.024
0.7,-0.314,0.974,-0.127
0.71,-0.241,0.435,0.009
0.72,-0.151,1.249,0.174
0.73,-0.16,1.12,-0.054
0.74,-0.262,0.76,-0.184
0.75,-0.235,1.418,0.082
0.76,-0.239,0.749,0.185
0.77,-0.234,1.136,0.017
0.78,-0.246,0.308,-0.164
0.79,-0.322,2.0,0.066
0.8,-0.004,0.5,0.093
0.81,-0.18,1.066,-0.04
0.82,-0.431,0.298,-0.199
0.83,-0.16,1.982,0.043
0.84,-0.166,0.711,0.068
0.85,-0.006,0.563,-0.018
0.86,-0.53,0.838,-0.177
0.87,-0.047,1.512,0.152
0.88,-0.176,1.25,0.121
0.89,-0.003,0.415,-0.058
0.9,-0.433,0.721,-0.17
0.91,-0.022,1.718,0.164
