t,ax,ay,az
0.0,-0.426,0.643,-0.194
0.01,-0.285,1.653,0.122
0.02,-0.202,1.011,0.123
0.03,0.065,0.547,0.039
0.04,-0.504,1.002,-0.231
0.05,-0.028,1.408,0.087
0.06,-0.242,1.092,0.096
0.07,0.089,0.572,0.04
0.08,-0.5,0.822,-0.21
0.09,-0.044,1.836,0.074
0.1,-0.097,0.706,0.128
0.11,0.017,0.951,-0.039
0.12,-0.479,0.322,-0.217
0.13,-0.093,2.0,0.077
0.14,-0.127,0.605,0.102
0.15,-0.035,0.882,0.004
0.16,-0.376,0.507,-0.268
0.17,-0.094,1.75,0.126
0.18,-0.114,1.084,0.042
0.19,0.006,0.355,-0.009
0.2,-0.467,0.959,-0.189
0.21,-0.004,1.461,0.112
0.22,-0.239,1.251,0.162
0.23,0.004,0.481,-0.024
0.24,-0.451,0.789,-0.174
0.25,-0.039,1.784,0.15
0.26,-0.119,0.9,0.095
0.27,-0.04,0.831,-0.062
0.28,-0.411,0.271,-0.199
0.29,-0.113,1.921,0.167
0.3,-0.097,0.728,0.092
0.31,-0.101,0.879,-0.045
0.32,-0.456,0.335,-0.185
0.33,-0.121,1.608,0.192
0.34,-0.189,1.107,0.068
0.35,-0.031,0.552,-0.073
0.36,-0.46,0.893,-0.193
0.37,-0.031,1.204,0.204
0.38,-0.219,1.314,0.048
0.39,-0.005,0.574,-0.037
0.4,-0.498,0.833,-0.175
0.41,-0.044,1.343,0.175
0.42,-0.254,1.033,0.056
0.43,-0.073,0.961,-0.099
0.44,-0.429,0.345,-0.154
0.45,-0.125,1.507,0.134
0.46,-0.046,0.823,0.003
0.47,-0.222,1.059,-0.136
0.48,-0.384,0.329,-0.174
0.49,-0.171,1.363,0.171
0.5,-0.201,1.024,0.028
0.51,-0.219,0.555,-0.119
0.52,-0.426,0.846,-0.124
0.53,-0.103,0.955,0.201
0.54,-0.246,1.318,-0.003
0.55,-0.138,0.393,-0.063
0.56,-0.471,0.968,-0.05
0.57,-0.065,1.026,0.175
0.58,-0.252,1.051,0.043
0.59,-0.327,0.783,-0.16
0.6,-0.401,0.467,-0.034
0.61,-0.149,1.367,0.152
0.62,-0.162,0.713,0.063
0.63,-0.283,0.954,-0.139
0.64,-0.373,0.626,-0.024
0.65,-0.074,1.283,0.193
0.66,-0.29,0.961,0.041
0.67,-0.258,0.583,-0.109
0.68,-0.261,1.271,-0.084
0.69,-0.072,0.948,0.122
0.7,-0.218,1.112,-0.013
0.71,-0.318,0.451,-0.241
0.72,-0.258,1.72,-0.008
0.73,-0.123,0.699,0.118
0.74,-0.208,1.206,0.04
0.75,-0.327,0.415,-0.198
0.76,-0.283,1.615,-0.014
0.77,-0.091,0.931,0.128
0.78,-0.104,0.746,0.038
0.79,-0.475,0.896,-0.218
0.8,-0.159,1.319,0.072
0.81,-0.308,1.212,0.194
0.82,-0.077,0.531,0.085
0.83,-0.529,1.008,-0.143
0.84,-0.201,1.567,0.101
0.85,-0.219,0.873,0.142
0.86,-0.081,0.894,-0.003
0.87,-0.46,0.481,-0.17
0.88,-0.206,2.0,0.091
0.89,-0.164,0.538,0.143
0.9,-0.095,1.113,0.068
0.91,-0.416,0.361,-0.204
0.92,-0.176,1.884,0.113
0.93,-0.12,0.908,0.125
0.94,-0.055,0.595,0.004
0.95,-0.448,0.78,-0.183
0.96,-0.082,1.588,0.125
0.97,-0.173,1.083,0.123
0.98,0.048,0.431,-0.002
0.99,-0.466,0.973,-0.198
1.0,-0.016,1.604,0.12
1.01,-0.181,0.921,0.073
1.02,0.001,0.729,-0.023
1.03,-0.442,0.478,-0.198
1.04,-0.064,1.966,0.108
1.05,-0.057,0.679,0.074
1.06,-0.104,0.886,-0.049
1.07,-0.316,0.248,-0.211
1.08,-0.126,1.999,0.078
1.09,-0.129,0.817,0.1
1.1,-0.096,0.721,-0.018
1.11,-0.512,0.662,-0.194
1.12,-0.005,1.599,0.234
1.13,-0.304,1.308,0.115
1.14,0.033,0.307,-0.024
1.15,-0.495,0.975,-0.184
1.16,-0.035,1.293,0.188
1.17,-0.26,1.167,0.089
1.18,-0.063,0.77,-0.074
1.19,-0.408,0.485,-0.123
1.2,-0.101,1.74,0.186
1.21,-0.053,0.858,0.062
1.22,-0.194,1.021,-0.12
1.23,-0.359,0.276,-0.113
1.24,-0.216,1.615,0.231
1.25,-0.163,0.953,0.074
1.26,-0.128,0.836,-0.063
1.27,-0.369,0.637,-0.197
1.28,-0.036,1.148,0.144
1.29,-0.242,1.254,0.023
1.3,-0.031,0.467,-0.143
1.31,-0.459,0.937,-0.13
1.32,-0.044,1.0,0.229
1.33,-0.279,1.302,0.095
1.34,-0.085,0.651,-0.103
1.35,-0.461,0.637,-0.09
1.36,-0.085,1.228,0.188
1.37,-0.202,0.891,0.003
1.38,-0.298,0.976,-0.098
1.39,-0.445,0.328,-0.057
1.4,-0.157,1.351,0.173
1.41,-0.204,0.827,0.016
1.42,-0.333,0.772,-0.101
1.43,-0.341,0.756,-0.038
1.44,-0.091,1.002,0.147
1.45,-0.26,1.227,-0.017
1.46,-0.161,0.296,-0.15
1.47,-0.303,1.404,-0.05
1.48,-0.024,0.75,0.089
1.49,-0.256,1.258,0.013
1.5,-0.283,0.309,-0.17
1.51,-0.296,1.656,0.015
1.52,-0.105,0.763,0.094
1.53,-0.187,0.992,0.026
1.54,-0.335,0.69,-0.201
