t,ax,ay,az
0.0,-0.228,1.409,0.065
0.01,-0.346,0.834,0.174
0.02,-0.278,1.086,0.001
0.03,-0.221,0.214,-0.166
0.04,-0.308,1.98,0.072
0.05,-0.002,0.513,0.14
0.06,-0.213,1.006,-0.008
0.07,-0.404,0.255,-0.151
0.08,-0.157,1.922,0.051
0.09,-0.071,0.918,0.08
0.1,0.069,0.528,-0.054
0.11,-0.513,0.83,-0.257
0.12,-0.057,1.41,0.07
0.13,-0.286,1.094,-0.001
0.14,-0.11,0.498,-0.006
0.15,-0.45,0.697,-0.19
0.16,-0.101,1.741,0.133
0.17,-0.009,0.822,0.129
0.18,-0.082,0.728,-0.066
0.19,-0.473,0.183,-0.119
0.2,-0.223,1.859,0.146
0.21,-0.095,0.775,0.143
0.22,-0.198,1.115,-0.093
0.23,-0.361,0.181,-0.099
0.24,-0.127,1.846,0.147
0.25,-0.163,0.956,0.037
0.26,-0.093,0.824,-0.082
0.27,-0.456,0.553,-0.143
0.28,-0.1,1.223,0.216
0.29,-0.284,1.371,0.017
0.3,-0.044,0.449,-0.074
0.31,-0.415,1.045,-0.017
0.32,-0.07,0.893,0.188
0.33,-0.348,1.31,0.036
0.34,-0.162,0.628,-0.106
0.35,-0.337,0.667,0.002
0.36,-0.098,1.145,0.178
0.37,-0.097,0.945,-0.053
0.38,-0.251,0.959,-0.16
0.39,-0.167,0.68,-0.082
0.4,-0.127,1.27,0.128
0.41,-0.225,0.82,-0.023
0.42,-0.223,0.78,-0.132
0.43,-0.241,1.473,-0.021
0.44,-0.032,0.788,0.135
0.45,-0.195,1.139,-0.04
0.46,-0.384,0.334,-0.192
0.47,-0.268,1.649,0.072
0.48,-0.14,0.679,0.111
0.49,-0.236,1.28,-0.015
0.5,-0.265,0.405,-0.162
0.51,-0.175,1.585,0.124
0.52,-0.129,0.816,0.12
0.53,-0.099,0.633,-0.01
0.54,-0.493,0.775,-0.197
0.55,-0.005,1.554,0.05
0.56,-0.123,1.237,0.072
0.57,0.083,0.406,0.013
0.58,-0.588,0.714,-0.18
0.59,0.016,1.796,0.077
0.6,-0.268,0.778,0.081
0.61,-0.111,0.814,0.019
0.62,-0.436,0.221,-0.148
0.63,-0.146,2.0,0.179
0.64,-0.031,0.588,0.071
0.65,-0.123,0.819,-0.064
0.66,-0.39,0.2,-0.088
0.67,-0.148,1.838,0.122
0.68,-0.068,1.011,0.08
0.69,-0.002,0.655,-0.079
0.7,-0.463,0.77,-0.179
0.71,0.11,1.552,0.189
0.72,-0.361,1.404,0.051
0.73,0.03,0.436,-0.04
0.74,-0.505,0.772,-0.143
0.75,-0.121,1.401,0.167
0.76,-0.189,1.24,0.055
0.77,-0.21,0.824,-0.105
0.78,-0.37,0.248,-0.004
0.79,-0.289,1.501,0.205
0.8,-0.199,0.852,0.081
0.81,-0.291,1.038,-0.06
0.82,-0.324,0.382,-0.013
0.83,-0.207,1.196,0.215
0.84,-0.207,1.18,0.029
0.85,-0.182,0.615,-0.11
0.86,-0.359,1.182,-0.052
0.87,-0.013,0.765,0.137
0.88,-0.318,1.413,-0.029
0.89,-0.144,0.346,-0.134
0.9,-0.314,1.701,-0.054
0.91,-0.086,0.762,0.137
0.92,-0.222,0.96,0.017
0.93,-0.4,0.688,-0.179
0.94,-0.331,1.336,0.098
0.95,-0.295,1.07,0.139
0.96,-0.127,0.663,0.001
0.97,-0.401,0.85,-0.175
0.98,-0.053,1.438,0.077
0.99,-0.124,0.898,0.038
1.0,-0.017,0.724,0.002
1.01,-0.443,0.429,-0.166
1.02,-0.001,1.781,0.105
1.03,-0.18,0.86,0.132
1.04,-0.093,0.828,-0.029
1.05,-0.357,0.177,-0.099
1.06,-0.157,2.0,0.208
1.07,-0.076,0.615,0.077
1.08,-0.106,0.874,-0.068
1.09,-0.371,0.249,-0.197
1.1,0.003,1.857,0.116
1.11,-0.161,1.135,0.002
1.12,0.018,0.589,-0.104
1.13,-0.399,0.742,-0.175
1.14,-0.078,1.25,0.13
1.15,-0.367,1.505,0.059
1.16,-0.113,0.469,-0.02
1.17,-0.443,0.749,-0.059
1.18,-0.084,0.969,0.152
1.19,-0.25,1.338,-0.026
1.2,-0.106,0.491,-0.098
1.21,-0.376,1.549,-0.051
1.22,0.009,0.719,0.141
1.23,-0.322,1.306,-0.04
1.24,-0.309,0.461,-0.154
1.25,-0.276,1.447,0.047
1.26,-0.186,0.951,0.148
1.27,-0.045,0.76,-0.101
1.28,-0.443,0.957,-0.153
1.29,-0.109,1.343,0.12
1.3,-0.226,1.021,0.13
1.31,-0.009,0.551,-0.003
1.32,-0.48,0.74,-0.177
1.33,-0.014,1.76,0.039
1.34,-0.154,0.698,0.125
1.35,-0.085,0.88,-0.008
1.36,-0.492,0.217,-0.164
1.37,-0.2,2.0,0.153
1.38,-0.107,0.521,0.121
1.39,-0.188,0.891,-0.014
1.4,-0.446,0.261,-0.143
1.41,-0.073,1.928,0.128
1.42,-0.086,1.049,0.061
1.43,-0.032,0.505,-0.082
1.44,-0.413,0.741,-0.155
1.45,0.037,1.554,0.171
1.46,-0.217,1.375,0.063
1.47,0.06,0.537,-0.042
1.48,-0.479,0.697,-0.183
1.49,0.062,1.662,0.118
1.5,-0.179,1.174,0.006
1.51,-0.113,0.853,-0.124
1.52,-0.424,0.156,-0.078
1.53,-0.239,1.633,0.175
1.54,-0.2,0.865,0.027
1.55,-0.273,1.03,-0.091
1.56,-0.36,0.354,0.008
1.57,-0.186,1.226,0.164
1.58,-0.302,1.148,-0.023
1.59,-0.166,0.612,-0.123
1.6,-0.363,1.053,-0.037
1.61,-0.009,0.75,0.138
1.62,-0.326,1.531,-0.028
1.63,-0.15,0.288,-0.085
1.64,-0.228,1.626,-0.049
1.65,-0.044,0.776,0.109
1.66,-0.242,0.965,-0.065
1.67,-0.381,0.744,-0.187
1.68,-0.18,1.404,0.065
1.69,-0.248,1.041,0.13
1.7,-0.01,0.56,0.004
1.71,-0.569,0.87,-0.213
1.72,-0.003,1.473,0.044
1.73,-0.166,0.897,0.1
1.74,-0.067,0.715,-0.026
1.75,-0.51,0.638,-0.173
1.76,-0.111,1.778,0.145
1.77,-0.031,0.842,0.062
1.78,-0.019,0.899,-0.063
