t,ax,ay,az
0.0,-0.327,1.399,0.12
0.01,-0.168,0.396,-0.061
0.02,-0.396,0.925,-0.056
0.03,-0.115,1.063,0.23
0.04,-0.147,1.127,-0.001
0.05,-0.348,0.814,-0.154
0.06,-0.241,0.386,-0.099
0.07,-0.158,1.366,0.23
0.08,-0.111,0.775,0.043
0.09,-0.34,0.952,-0.114
0.1,-0.334,0.468,-0.123
0.11,-0.047,1.235,0.189
0.12,-0.182,0.966,0.01
0.13,-0.277,0.488,-0.171
0.14,-0.4,0.982,-0.13
0.15,0.057,0.852,0.127
0.16,-0.267,1.266,0.051
0.17,-0.271,0.311,-0.141
0.18,-0.435,0.936,-0.09
0.19,0.028,0.946,0.098
0.2,-0.195,0.99,0.038
0.21,-0.396,0.696,-0.12
0.22,-0.361,0.594,-0.063
0.23,-0.04,1.209,0.118
0.24,-0.121,0.627,0.066
0.25,-0.468,0.874,-0.128
0.26,-0.394,0.663,-0.097
0.27,-0.045,0.959,0.071
0.28,-0.144,0.964,0.003
0.29,-0.283,1.297,0.052
0.3,0.058,0.499,0.03
0.31,-0.515,1.052,-0.215
0.32,0.078,1.425,0.179
0.33,-0.2,0.996,0.058
0.34,-0.017,0.959,-0.021
0.35,-0.457,0.472,-0.108
0.36,-0.034,1.732,0.194
0.37,-0.122,0.742,0.13
0.38,-0.131,1.149,-0.06
0.39,-0.293,0.363,-0.164
0.4,-0.052,1.707,0.249
0.41,-0.121,1.043,0.075
0.42,-0.103,0.665,-0.048
0.43,-0.432,0.941,-0.174
0.44,0.018,1.27,0.072
0.45,-0.327,1.199,0.083
0.46,0.085,0.616,-0.05
0.47,-0.555,0.969,-0.155
0.48,0.103,1.321,0.118
0.49,-0.198,1.029,0.107
0.5,-0.037,0.876,-0.114
0.51,-0.468,0.521,-0.155
0.52,-0.04,1.61,0.138
0.53,-0.105,0.823,0.095
0.54,-0.098,1.072,-0.103
0.55,-0.334,0.431,-0.164
0.56,-0.061,1.51,0.064
0.57,-0.196,0.949,0.004
0.58,-0.09,0.747,-0.109
0.59,-0.355,0.83,-0.174
0.6,0.014,1.218,0.131
0.61,-0.229,1.287,0.127
0.62,0.007,0.602,-0.105
0.63,-0.465,0.94,-0.126
0.64,0.023,1.244,0.152
0.65,-0.212,1.176,0.053
0.66,-0.055,0.838,-0.132
0.67,-0.397,0.534,-0.149
0.68,-0.044,1.517,0.166
0.69,-0.211,0.619,0.013
0.7,-0.258,1.109,-0.129
0.71,-0.33,0.301,-0.115
0.72,-0.222,1.333,0.207
0.73,-0.101,0.873,0.093
0.74,-0.349,0.755,-0.12
0.75,-0.331,0.649,-0.081
0.76,-0.102,1.061,0.258
0.77,-0.294,1.26,0.083
0.78,-0.206,0.367,-0.091
0.79,-0.471,1.045,-0.096
0.8,0.088,0.896,0.169
0.81,-0.311,1.21,0.07
0.82,-0.319,0.531,-0.132
0.83,-0.438,0.642,-0.065
0.84,-0.141,1.113,0.211
0.85,-0.088,0.861,0.048
0.86,-0.374,0.856,-0.126
0.87,-0.279,0.502,-0.068
