t,ax,ay,az
0.0,-0.22,0.323,-0.192
0.01,-0.25,1.751,0.069
0.02,-0.06,0.808,0.189
0.03,-0.049,0.71,-0.011
0.04,-0.53,0.745,-0.209
0.05,-0.171,1.359,0.059
0.06,-0.316,1.045,0.086
0.07,-0.072,0.59,-0.012
0.08,-0.524,0.762,-0.217
0.09,-0.136,1.514,0.073
0.1,-0.212,0.815,0.101
0.11,-0.139,0.78,0.007
0.12,-0.451,0.295,-0.142
0.13,-0.108,2.0,0.088
0.14,-0.063,0.719,0.183
0.15,-0.11,0.99,0.038
0.16,-0.466,0.139,-0.143
0.17,-0.11,2.0,0.224
0.18,-0.254,0.774,0.118
0.19,-0.038,0.686,-0.096
0.2,-0.444,0.746,-0.195
0.21,0.07,1.63,0.225
0.22,-0.292,1.337,0.066
0.23,0.138,0.345,-0.066
0.24,-0.492,0.809,-0.122
0.25,-0.004,1.342,0.111
0.26,-0.26,1.345,-0.001
0.27,-0.086,0.704,-0.099
0.28,-0.373,0.426,-0.038
0.29,-0.245,1.676,0.187
0.3,-0.156,0.999,0.148
0.31,-0.274,1.074,-0.1
0.32,-0.334,0.208,-0.044
0.33,-0.256,1.59,0.268
0.34,-0.201,1.153,0.009
0.35,-0.127,0.672,-0.131
0.36,-0.247,0.914,-0.112
0.37,-0.021,0.98,0.114
0.38,-0.215,1.047,-0.082
0.39,-0.259,0.572,-0.228
0.4,-0.324,1.368,-0.016
0.41,-0.053,0.723,0.156
0.42,-0.336,1.38,0.08
0.43,-0.235,0.274,-0.134
0.44,-0.385,1.615,0.092
0.45,-0.141,0.734,0.145
0.46,-0.239,1.004,-0.019
0.47,-0.292,0.591,-0.201
0.48,-0.07,1.563,-0.009
0.49,-0.077,1.106,0.13
0.5,0.09,0.418,-0.018
0.51,-0.488,0.847,-0.228
0.52,-0.044,1.571,0.053
0.53,-0.201,0.887,0.059
0.54,0.057,0.716,-0.016
0.55,-0.562,0.469,-0.187
0.56,-0.013,2.0,0.054
0.57,-0.232,0.597,0.085
0.58,-0.022,0.937,-0.018
0.59,-0.446,0.195,-0.143
0.6,-0.131,2.0,0.181
0.61,-0.072,0.781,0.089
0.62,-0.047,0.81,-0.022
0.63,-0.429,0.507,-0.138
0.64,-0.002,1.732,0.178
0.65,-0.289,1.113,0.057
0.66,0.033,0.373,-0.076
0.67,-0.36,0.846,-0.181
0.68,-0.03,1.516,0.166
0.69,-0.19,1.32,0.039
0.7,-0.021,0.52,-0.035
0.71,-0.379,0.513,-0.112
0.72,-0.198,1.583,0.129
0.73,-0.074,0.954,0.032
0.74,-0.277,1.011,-0.115
0.75,-0.271,0.179,-0.074
0.76,-0.248,1.719,0.16
0.77,-0.198,0.997,0.085
0.78,-0.183,0.888,-0.072
0.79,-0.404,0.505,-0.052
0.8,-0.18,1.181,0.259
0.81,-0.281,1.431,0.012
0.82,-0.036,0.454,-0.138
0.83,-0.363,1.021,-0.06
0.84,-0.003,0.844,0.158
0.85,-0.34,1.413,-0.027
0.86,-0.117,0.502,-0.166
0.87,-0.272,0.926,-0.087
0.88,0.026,1.041,0.147
0.89,-0.222,0.944,-0.058
0.9,-0.306,0.836,-0.153
0.91,-0.13,0.966,-0.086
0.92,-0.19,1.205,0.139
0.93,-0.238,0.747,-0.032
0.94,-0.344,0.902,-0.14
0.95,-0.34,1.397,0.038
0.96,-0.121,0.827,0.225
0.97,-0.282,1.099,0.014
0.98,-0.344,0.36,-0.183
0.99,-0.4,1.849,0.091
1.0,-0.07,0.532,0.145
1.01,-0.254,1.245,-0.002
1.02,-0.285,0.217,-0.232
1.03,-0.269,1.893,0.045
1.04,-0.055,0.7,0.116
1.05,-0.073,0.652,0.005
1.06,-0.469,0.654,-0.196
1.07,-0.022,1.606,0.039
