t,ax,ay,az
0.0,-0.154,1.046,0.113
0.01,-0.128,0.649,0.006
0.02,-0.512,1.324,-0.177
0.03,-0.001,0.865,-0.039
0.04,-0.215,1.15,0.133
0.05,-0.158,0.736,0.169
0.06,-0.37,1.05,-0.13
0.07,-0.237,1.007,-0.199
0.08,-0.166,0.92,0.14
0.09,-0.114,1.104,0.116
0.1,-0.156,0.62,-0.036
0.11,-0.429,1.263,-0.148
0.12,-0.066,0.94,-0.008
0.13,-0.232,1.072,0.097
0.14,-0.054,0.815,0.125
0.15,-0.405,0.962,-0.158
0.16,-0.233,1.15,-0.135
0.17,-0.008,0.906,0.096
0.18,-0.204,1.057,0.162
0.19,-0.242,0.651,-0.016
0.2,-0.39,1.257,-0.181
0.21,-0.073,0.896,-0.019
0.22,-0.185,0.973,0.105
0.23,-0.068,0.887,0.099
0.24,-0.421,0.857,-0.163
0.25,-0.235,1.225,-0.099
0.26,-0.085,0.89,0.117
0.27,-0.202,0.977,0.154
0.28,-0.216,0.776,-0.04
0.29,-0.399,1.178,-0.216
0.3,-0.052,0.971,0.032
0.31,-0.168,1.028,0.115
0.32,-0.155,0.807,0.04
0.33,-0.379,0.999,-0.16
0.34,-0.162,1.251,-0.065
0.35,-0.121,0.746,0.094
0.36,-0.168,1.072,0.171
0.37,-0.297,0.802,-0.128
0.38,-0.298,1.127,-0.166
0.39,-0.106,1.01,0.074
0.4,-0.159,0.916,0.139
0.41,-0.057,0.927,-0.017
0.42,-0.454,0.949,-0.154
0.43,-0.15,1.209,-0.058
0.44,-0.073,0.698,0.091
0.45,-0.238,1.026,0.173
0.46,-0.249,0.867,-0.153
0.47,-0.241,1.073,-0.16
0.48,-0.135,1.063,0.085
0.49,-0.06,0.722,0.144
0.5,-0.224,1.057,0.03
0.51,-0.371,0.928,-0.198
0.52,-0.166,1.149,-0.0
0.53,-0.135,0.782,0.149
0.54,-0.129,1.015,0.123
0.55,-0.337,0.924,-0.183
0.56,-0.219,0.954,-0.12
0.57,-0.128,1.191,0.08
0.58,-0.138,0.624,0.156
0.59,-0.322,1.095,0.002
0.6,-0.313,0.894,-0.25
0.61,-0.101,1.098,-0.02
0.62,-0.14,0.902,0.152
0.63,-0.117,0.895,0.079
0.64,-0.34,1.024,-0.162
0.65,-0.212,0.915,-0.048
0.66,-0.159,1.262,0.018
0.67,-0.034,0.624,0.129
0.68,-0.28,1.129,0.023
0.69,-0.382,0.939,-0.199
0.7,-0.163,1.045,0.024
0.71,-0.117,0.955,0.119
0.72,-0.114,0.749,0.108
0.73,-0.413,1.161,-0.158
0.74,-0.127,0.832,-0.123
0.75,-0.084,1.177,0.074
0.76,-0.109,0.73,0.15
0.77,-0.364,1.038,-0.086
0.78,-0.255,0.853,-0.227
0.79,-0.076,1.036,0.095
0.8,-0.201,1.049,0.132
0.81,-0.09,0.675,0.062
0.82,-0.41,1.266,-0.165
0.83,-0.135,0.884,-0.107
0.84,-0.091,1.147,0.094
0.85,-0.122,0.732,0.15
0.86,-0.436,0.971,-0.086
0.87,-0.191,1.001,-0.199
0.88,-0.04,1.002,0.05
0.89,-0.17,1.098,0.119
0.9,-0.084,0.59,0.052
0.91,-0.449,1.32,-0.177
0.92,-0.145,0.927,-0.078
0.93,-0.122,0.998,0.107
0.94,-0.192,0.865,0.21
0.95,-0.377,0.914,-0.141
0.96,-0.207,1.043,-0.175
0.97,-0.105,0.977,0.129
0.98,-0.211,1.103,0.126
0.99,-0.098,0.616,-0.006
1.0,-0.481,1.307,-0.131
1.01,-0.152,0.897,-0.031
1.02,-0.191,0.981,0.143
1.03,-0.076,0.933,0.12
1.04,-0.39,0.772,-0.142
1.05,-0.279,1.182,-0.082
1.06,0.016,0.937,0.03
1.07,-0.17,0.984,0.111
1.08,-0.181,0.731,0.069
1.09,-0.449,1.206,-0.229
1.1,-0.099,0.914,-0.034
1.11,-0.202,0.928,0.187
1.12,-0.15,1.018,0.086
1.13,-0.392,0.913,-0.153
1.14,-0.154,1.268,-0.114
1.15,-0.104,0.81,0.115
1.16,-0.114,1.039,0.181
1.17,-0.245,0.809,-0.048
1.18,-0.362,1.147,-0.219
1.19,-0.031,0.962,-0.008
1.2,-0.159,0.993,0.139
1.21,-0.126,0.922,0.086
1.22,-0.387,0.859,-0.155
1.23,-0.2,1.278,-0.066
1.24,-0.124,0.76,0.087
1.25,-0.11,0.996,0.152
1.26,-0.26,0.867,-0.071
1.27,-0.335,1.049,-0.192
1.28,-0.097,1.087,0.033
1.29,-0.155,0.897,0.132
1.3,-0.122,0.967,0.063
1.31,-0.326,0.833,-0.176
1.32,-0.187,1.261,-0.055
1.33,-0.041,0.789,0.08
1.34,-0.146,0.926,0.147
1.35,-0.342,0.948,-0.061
1.36,-0.244,0.935,-0.177
1.37,-0.138,1.171,0.016
1.38,-0.114,0.766,0.113
1.39,-0.148,1.034,0.044
1.4,-0.393,0.872,-0.189
1.41,-0.104,1.191,-0.082
1.42,-0.073,0.894,0.106
1.43,-0.195,0.862,0.183
1.44,-0.344,1.032,-0.064
1.45,-0.27,0.849,-0.167
1.46,-0.165,1.246,0.05
1.47,-0.048,0.735,0.119
1.48,-0.158,1.037,0.033
1.49,-0.386,0.888,-0.204
1.5,-0.092,1.106,-0.068
1.51,-0.191,0.954,0.131
1.52,-0.194,0.775,0.172
1.53,-0.322,1.116,-0.107
1.54,-0.299,0.846,-0.12
1.55,-0.189,1.249,0.094
1.56,-0.07,0.729,0.125
1.57,-0.221,0.966,0.01
1.58,-0.384,1.038,-0.158
1.59,-0.089,0.983,-0.058
1.6,-0.206,1.023,0.121
1.61,-0.158,0.712,0.227
1.62,-0.388,1.152,-0.119
1.63,-0.223,0.794,-0.177
1.64,-0.125,1.232,0.082
1.65,-0.067,0.76,0.131
1.66,-0.252,0.929,0.079
1.67,-0.354,1.139,-0.191
1.68,-0.119,0.879,-0.037
1.69,-0.165,1.126,0.186
1.7,-0.091,0.681,0.16
1.71,-0.442,1.153,-0.114
1.72,-0.191,0.826,-0.187
1.73,-0.027,1.214,0.021
1.74,-0.141,0.845,0.165
1.75,-0.29,0.802,0.046
1.76,-0.444,1.22,-0.134
1.77,-0.144,0.834,-0.046
1.78,-0.208,1.117,0.163
1.79,-0.057,0.721,0.161
1.8,-0.474,1.144,-0.145
1.81,-0.178,0.847,-0.172
1.82,-0.095,1.115,0.054
1.83,-0.147,0.91,0.127
1.84,-0.252,0.72,-0.004
1.85,-0.468,1.311,-0.15
1.86,-0.074,0.816,-0.021
1.87,-0.205,1.13,0.166
1.88,-0.106,0.748,0.154
1.89,-0.399,1.034,-0.16
1.9,-0.215,0.969,-0.116
1.91,-0.05,1.071,0.091
1.92,-0.15,0.974,0.098
1.93,-0.199,0.675,-0.007
1.94,-0.328,1.281,-0.202
1.95,-0.107,0.774,-0.019
1.96,-0.211,1.167,0.184
1.97,-0.052,0.709,0.08
1.98,-0.464,1.104,-0.18
1.99,-0.226,0.98,-0.049
2.0,-0.062,1.009,0.042
2.01,-0.115,0.903,0.132
2.02,-0.308,0.778,-0.01
2.03,-0.415,1.252,-0.196
2.04,-0.074,0.817,0.015
2.05,-0.189,1.22,0.165
2.06,-0.125,0.721,0.094
2.07,-0.373,1.044,-0.181
2.08,-0.135,1.152,-0.075
2.09,-0.1,0.849,0.052
2.1,-0.13,1.007,0.157
2.11,-0.263,0.746,-0.081
2.12,-0.339,1.217,-0.169
2.13,-0.134,0.926,0.064
2.14,-0.151,1.027,0.14
2.15,-0.174,0.781,0.061
2.16,-0.398,1.031,-0.137
2.17,-0.123,1.201,-0.054
2.18,-0.153,0.753,0.068
2.19,-0.123,1.047,0.164
2.2,-0.294,0.801,-0.114
2.21,-0.358,1.131,-0.126
2.22,-0.151,1.02,0.117
2.23,-0.161,0.91,0.146
2.24,-0.16,0.911,0.053
2.25,-0.422,0.946,-0.187
2.26,-0.111,1.221,-0.118
2.27,-0.054,0.745,0.041
2.28,-0.164,1.051,0.225
2.29,-0.295,0.84,-0.13
2.3,-0.29,1.028,-0.152
2.31,-0.155,1.091,0.08
2.32,-0.041,0.825,0.095
2.33,-0.224,1.003,0.027
2.34,-0.354,0.879,-0.196
2.35,-0.174,1.256,-0.08
2.36,-0.16,0.74,0.09
2.37,-0.046,0.982,0.173
2.38,-0.389,0.932,-0.134
2.39,-0.317,0.91,-0.107
2.4,-0.036,1.208,-0.004
2.41,-0.07,0.698,0.124
2.42,-0.27,1.044,0.034
2.43,-0.312,0.936,-0.151
2.44,-0.185,1.193,-0.049
2.45,-0.225,0.773,0.129
2.46,-0.054,0.89,0.182
2.47,-0.447,1.031,-0.148
2.48,-0.343,0.788,-0.12
2.49,-0.016,1.297,0.032
2.5,-0.081,0.673,0.126
2.51,-0.284,1.053,0.043
2.52,-0.274,0.963,-0.17
2.53,-0.177,1.066,-0.036
2.54,-0.29,0.877,0.174
2.55,-0.018,0.798,0.129
2.56,-0.433,1.12,-0.157
2.57,-0.298,0.789,-0.048
2.58,0.034,1.349,-0.017
2.59,-0.106,0.655,0.107
2.6,-0.293,1.015,0.048
2.61,-0.282,1.037,-0.182
2.62,-0.195,0.988,-0.016
2.63,-0.168,1.008,0.14
2.64,-0.03,0.727,0.122
2.65,-0.458,1.162,-0.17
2.66,-0.208,0.768,-0.029
2.67,-0.191,1.371,0.052
2.68,-0.299,1.063,-0.199
2.69,-0.136,0.936,-0.066
2.7,-0.168,0.854,0.187
2.71,-0.151,1.025,0.111
2.72,-0.403,0.783,-0.185
2.73,-0.278,1.208,0.002
2.74,-0.016,0.925,0.015
2.75,-0.108,0.912,0.116
2.76,-0.312,0.876,0.015
2.77,-0.258,1.07,-0.235
2.78,-0.098,1.049,-0.046
2.79,-0.136,0.805,0.198
2.8,-0.204,1.036,0.079
2.81,-0.359,0.771,-0.201
2.82,-0.14,1.263,-0.042
2.83,-0.106,0.954,0.072
2.84,-0.181,0.798,0.158
2.85,-0.17,1.004,-0.028
2.86,-0.373,0.98,-0.199
2.87,-0.185,1.167,0.048
2.88,-0.014,0.739,0.155
2.89,-0.201,1.015,0.04
2.9,-0.403,0.865,-0.131
2.91,-0.111,1.164,-0.101
2.92,-0.144,0.932,0.087
2.93,-0.117,0.773,0.154
2.94,-0.292,1.094,-0.067
2.95,-0.329,0.798,-0.182
2.96,-0.133,1.225,0.016
2.97,-0.1,0.814,0.171
2.98,-0.158,1.006,0.103
2.99,-0.403,0.883,-0.186
3.0,-0.147,1.034,-0.048
3.01,-0.133,1.093,0.062
3.02,-0.171,0.652,0.177
3.03,-0.336,1.167,-0.016
3.04,-0.319,0.842,-0.172
3.05,-0.158,1.175,0.044
3.06,-0.047,0.848,0.142
3.07,-0.166,0.937,0.057
3.08,-0.348,1.013,-0.167
3.09,-0.136,0.966,-0.015
3.1,-0.127,1.162,0.037
3.11,-0.102,0.589,0.153
3.12,-0.313,1.202,-0.038
3.13,-0.344,0.849,-0.184
3.14,-0.135,1.092,0.009
3.15,-0.093,0.981,0.173
3.16,-0.136,0.813,0.072
3.17,-0.403,1.087,-0.202
3.18,-0.05,0.897,-0.06
3.19,-0.216,1.204,0.084
3.2,-0.113,0.615,0.176
3.21,-0.329,1.158,-0.079
3.22,-0.272,0.87,-0.17
3.23,-0.147,1.052,0.014
3.24,-0.069,1.021,0.145
3.25,-0.135,0.744,0.036
3.26,-0.422,1.224,-0.184
3.27,-0.047,0.864,-0.054
3.28,-0.209,1.204,0.068
3.29,-0.131,0.664,0.174
3.3,-0.338,1.077,-0.111
3.31,-0.261,0.963,-0.176
3.32,-0.207,1.036,0.099
3.33,-0.073,1.077,0.119
3.34,-0.134,0.659,0.025
3.35,-0.456,1.263,-0.148
3.36,-0.111,0.868,-0.079
3.37,-0.149,1.113,0.091
3.38,-0.13,0.815,0.19
3.39,-0.339,0.989,-0.138
3.4,-0.287,1.023,-0.135
3.41,-0.105,0.999,0.079
3.42,-0.137,1.122,0.073
3.43,-0.124,0.581,-0.012
3.44,-0.453,1.306,-0.126
3.45,-0.095,0.926,-0.063
3.46,-0.226,0.976,0.09
3.47,-0.072,0.868,0.161
3.48,-0.351,0.896,-0.162
3.49,-0.257,1.096,-0.132
3.5,-0.099,1.041,0.067
3.51,-0.114,1.052,0.108
3.52,-0.2,0.65,0.007
3.53,-0.436,1.322,-0.136
3.54,-0.098,0.879,-0.017
3.55,-0.26,1.062,0.189
3.56,-0.079,0.829,0.13
3.57,-0.413,0.925,-0.187
3.58,-0.215,1.062,-0.097
3.59,-0.006,0.988,0.099
3.6,-0.24,1.035,0.154
3.61,-0.252,0.662,0.017
3.62,-0.309,1.313,-0.208
3.63,-0.117,0.884,-0.026
3.64,-0.183,0.945,0.226
3.65,-0.097,0.941,0.102
3.66,-0.426,0.839,-0.175
3.67,-0.301,1.213,-0.0
3.68,-0.047,0.9,0.085
3.69,-0.179,0.969,0.146
3.7,-0.228,0.792,0.006
3.71,-0.387,1.227,-0.228
3.72,-0.084,0.904,-0.069
3.73,-0.103,0.91,0.17
3.74,-0.082,1.019,0.022
3.75,-0.368,0.804,-0.193
3.76,-0.237,1.272,-0.064
3.77,-0.091,0.853,0.019
3.78,-0.071,0.912,0.16
3.79,-0.28,0.896,-0.025
3.8,-0.38,1.069,-0.216
3.81,-0.083,1.038,-0.01
3.82,-0.073,0.883,0.164
3.83,-0.224,1.007,0.068
3.84,-0.359,0.772,-0.171
3.85,-0.121,1.282,-0.057
3.86,-0.125,0.806,0.054
3.87,-0.202,0.874,0.191
3.88,-0.209,1.023,-0.098
3.89,-0.346,0.902,-0.139
3.9,-0.149,1.152,0.07
3.91,-0.029,0.832,0.137
3.92,-0.193,0.995,0.035
3.93,-0.383,0.847,-0.152
3.94,-0.108,1.203,-0.056
3.95,-0.163,0.882,0.076
3.96,-0.163,0.799,0.203
3.97,-0.275,1.121,-0.104
3.98,-0.338,0.795,-0.165
3.99,-0.175,1.235,0.107
4.0,-0.053,0.772,0.126
4.01,-0.222,0.959,-0.031
4.02,-0.411,0.955,-0.146
4.03,-0.074,1.066,-0.099
4.04,-0.185,0.949,0.092
4.05,-0.161,0.725,0.201
4.06,-0.326,1.186,-0.147
4.07,-0.314,0.753,-0.139
4.08,-0.146,1.32,0.112
4.09,-0.105,0.766,0.089
4.1,-0.185,0.865,0.025
4.11,-0.394,1.117,-0.174
4.12,-0.099,0.961,-0.077
4.13,-0.205,1.007,0.084
4.14,-0.06,0.715,0.213
4.15,-0.448,1.182,-0.17
4.16,-0.253,0.729,-0.145
4.17,-0.034,1.315,0.082
4.18,-0.09,0.805,0.098
4.19,-0.297,0.853,0.057
4.2,-0.317,1.229,-0.182
4.21,-0.124,0.855,-0.062
4.22,-0.238,1.105,0.152
4.23,-0.007,0.709,0.142
4.24,-0.488,1.141,-0.199
4.25,-0.246,0.83,-0.068
4.26,-0.023,1.228,0.063
4.27,-0.139,0.862,0.112
4.28,-0.333,0.762,0.058
4.29,-0.298,1.286,-0.207
4.3,-0.127,0.804,-0.054
4.31,-0.192,1.147,0.191
4.32,-0.067,0.656,0.053
4.33,-0.487,1.231,-0.17
4.34,-0.157,0.912,-0.029
4.35,-0.193,1.088,0.057
4.36,-0.169,0.763,0.187
4.37,-0.236,0.888,-0.075
4.38,-0.323,1.151,-0.172
4.39,-0.099,0.865,0.038
4.4,-0.169,1.217,0.174
4.41,-0.076,0.637,0.056
4.42,-0.43,1.137,-0.19
4.43,-0.158,0.996,-0.02
4.44,-0.099,1.01,0.081
4.45,-0.198,0.922,0.18
4.46,-0.257,0.789,-0.039
4.47,-0.341,1.227,-0.176
4.48,-0.131,0.882,0.097
4.49,-0.112,1.185,0.125
4.5,-0.114,0.686,0.038
4.51,-0.483,1.066,-0.171
4.52,-0.054,1.055,-0.096
4.53,-0.049,0.905,0.076
4.54,-0.269,1.018,0.162
4.55,-0.214,0.758,-0.137
4.56,-0.313,1.245,-0.147
4.57,-0.184,0.87,0.118
4.58,-0.12,1.083,0.137
4.59,-0.126,0.766,-0.049
4.6,-0.447,0.997,-0.138
4.61,-0.092,1.157,-0.043
4.62,-0.115,0.775,0.068
4.63,-0.147,1.043,0.152
4.64,-0.313,0.781,-0.119
4.65,-0.263,1.182,-0.155
4.66,-0.097,0.96,0.037
4.67,-0.084,0.9,0.185
4.68,-0.232,0.942,0.036
4.69,-0.446,0.949,-0.184
4.7,-0.099,1.106,-0.065
4.71,-0.105,0.809,0.178
4.72,-0.235,1.049,0.172
4.73,-0.278,0.777,-0.166
4.74,-0.207,1.122,-0.144
4.75,-0.136,1.053,0.03
4.76,-0.09,0.744,0.161
4.77,-0.236,1.07,-0.025
4.78,-0.409,0.935,-0.203
4.79,-0.083,1.157,-0.039
4.8,-0.086,0.826,0.105
4.81,-0.199,0.954,0.122
4.82,-0.322,0.857,-0.154
4.83,-0.158,1.024,-0.08
4.84,-0.147,1.161,0.035
4.85,-0.112,0.633,0.136
4.86,-0.231,1.097,0.007
4.87,-0.395,0.909,-0.185
4.88,-0.111,1.167,0.003
4.89,-0.101,0.827,0.109
4.9,-0.245,0.924,0.174
4.91,-0.352,1.018,-0.172
4.92,-0.224,0.92,-0.089
4.93,-0.159,1.191,0.088
4.94,-0.063,0.639,0.139
4.95,-0.232,1.134,-0.031
4.96,-0.402,0.922,-0.182
4.97,-0.128,1.078,0.021
4.98,-0.127,0.878,0.142
4.99,-0.181,0.83,0.102
5.0,-0.399,1.128,-0.208
5.01,-0.127,0.86,-0.066
5.02,-0.153,1.23,0.092
5.03,-0.094,0.61,0.153
5.04,-0.291,1.138,-0.056
5.05,-0.344,0.943,-0.206
5.06,-0.104,0.956,-0.0
5.07,-0.138,1.01,0.161
5.08,-0.066,0.712,0.078
5.09,-0.456,1.219,-0.216
5.1,-0.105,0.806,-0.025
5.11,-0.201,1.218,0.087
5.12,-0.117,0.673,0.147
5.13,-0.362,1.147,-0.082
5.14,-0.257,0.837,-0.179
5.15,-0.124,1.156,0.098
5.16,-0.168,0.919,0.152
5.17,-0.174,0.747,0.072
5.18,-0.414,1.252,-0.219
5.19,-0.076,0.845,-0.041
5.2,-0.18,1.139,0.094
5.21,-0.139,0.696,0.151
5.22,-0.369,1.104,-0.125
5.23,-0.237,0.926,-0.18
5.24,-0.093,1.055,0.096
5.25,-0.115,1.035,0.141
5.26,-0.183,0.636,0.003
5.27,-0.462,1.278,-0.168
