t,ax,ay,az
0.0,-0.19,1.212,-0.093
0.01,-0.079,0.906,0.118
0.02,-0.181,0.771,0.142
0.03,-0.381,1.047,-0.081
0.04,-0.287,0.879,-0.149
0.05,-0.014,1.308,0.061
0.06,-0.132,0.621,0.146
0.07,-0.198,1.011,0.029
0.08,-0.411,1.037,-0.255
0.09,-0.103,0.994,-0.024
0.1,-0.126,1.021,0.165
0.11,-0.251,0.682,0.105
0.12,-0.359,1.187,-0.172
0.13,-0.255,0.945,-0.037
0.14,-0.068,1.152,0.139
0.15,-0.078,0.701,0.113
0.16,-0.367,0.966,-0.017
0.17,-0.26,1.082,-0.207
0.18,-0.055,0.968,0.108
0.19,-0.213,1.069,0.171
0.2,-0.117,0.613,-0.007
0.21,-0.56,1.318,-0.183
0.22,-0.081,0.882,-0.039
0.23,-0.1,1.062,0.13
0.24,-0.12,0.833,0.125
0.25,-0.344,0.909,-0.205
0.26,-0.289,1.219,-0.055
0.27,-0.056,0.865,0.149
0.28,-0.105,1.03,0.066
0.29,-0.273,0.695,-0.068
0.3,-0.366,1.223,-0.18
0.31,-0.085,0.99,0.097
0.32,-0.123,1.046,0.03
0.33,-0.182,0.833,0.218
0.34,-0.081,0.839,0.041
0.35,-0.48,1.145,-0.21
0.36,-0.132,0.907,-0.035
0.37,-0.154,1.127,0.081
0.38,-0.179,0.645,0.186
0.39,-0.416,1.117,-0.107
0.4,-0.285,0.897,-0.171
0.41,-0.042,1.179,0.072
0.42,-0.07,0.845,0.143
0.43,-0.308,0.765,0.032
0.44,-0.429,1.26,-0.206
0.45,-0.038,0.845,-0.037
0.46,-0.084,1.193,0.146
0.47,-0.134,0.664,0.088
0.48,-0.517,1.145,-0.173
0.49,-0.121,1.049,-0.133
0.5,-0.063,0.887,0.09
0.51,-0.145,0.996,0.221
0.52,-0.377,0.741,-0.093
0.53,-0.295,1.226,-0.191
0.54,0.078,0.958,0.056
0.55,-0.214,1.001,0.17
0.56,-0.232,0.726,0.053
0.57,-0.423,1.127,-0.246
0.58,-0.055,1.059,-0.119
0.59,-0.078,0.826,0.206
0.6,-0.186,1.024,0.088
0.61,-0.369,0.764,-0.186
0.62,-0.168,1.36,-0.079
0.63,0.014,0.785,0.09
0.64,-0.194,0.926,0.223
0.65,-0.344,0.932,-0.107
0.66,-0.243,0.946,-0.217
0.67,-0.12,1.274,0.097
0.68,-0.195,0.68,0.165
0.69,-0.226,1.034,0.021
0.7,-0.405,0.94,-0.166
0.71,-0.076,1.148,-0.053
0.72,-0.092,0.831,0.128
0.73,-0.299,0.849,0.103
0.74,-0.309,1.026,-0.214
0.75,-0.183,0.931,-0.075
0.76,-0.165,1.171,0.144
0.77,-0.088,0.614,0.141
0.78,-0.382,1.11,-0.069
0.79,-0.33,0.911,-0.177
0.8,-0.116,1.103,0.093
0.81,-0.179,0.949,0.139
0.82,-0.168,0.732,-0.014
0.83,-0.408,1.295,-0.187
0.84,-0.206,0.851,0.033
0.85,-0.23,1.153,0.188
