t,ax,ay,az
0.0,-0.425,0.938,-0.103
0.01,-0.09,1.236,-0.063
0.02,-0.26,0.712,0.107
0.03,-0.096,0.896,0.199
0.04,-0.34,1.102,-0.171
0.05,-0.311,0.768,-0.133
0.06,-0.06,1.321,0.052
0.07,0.009,0.729,0.111
0.08,-0.427,1.088,0.045
0.09,-0.29,0.904,-0.204
0.1,-0.079,1.117,-0.076
0.11,-0.231,0.902,0.118
0.12,-0.036,0.795,0.184
0.13,-0.371,1.119,-0.201
0.14,-0.318,0.774,-0.077
0.15,-0.043,1.338,0.06
0.16,-0.08,0.673,0.085
0.17,-0.323,0.98,0.005
0.18,-0.275,0.989,-0.192
0.19,-0.048,0.997,-0.085
0.2,-0.267,0.991,0.155
0.21,-0.018,0.76,0.136
0.22,-0.445,1.212,-0.194
0.23,-0.306,0.748,-0.071
0.24,-0.035,1.319,0.069
0.25,-0.052,0.717,0.131
0.26,-0.425,0.941,0.045
0.27,-0.221,1.11,-0.201
0.28,-0.117,0.905,-0.068
0.29,-0.225,1.066,0.154
0.3,-0.046,0.715,0.089
0.31,-0.433,1.177,-0.21
0.32,-0.21,0.814,-0.092
0.33,-0.045,1.236,0.06
0.34,-0.101,0.754,0.135
0.35,-0.391,0.868,0.033
0.36,-0.281,1.133,-0.21
0.37,-0.074,0.852,-0.026
0.38,-0.23,1.173,0.142
0.39,-0.12,0.685,0.11
0.4,-0.413,1.142,-0.197
0.41,-0.183,0.954,-0.076
0.42,-0.045,1.101,0.049
0.43,-0.092,0.845,0.145
0.44,-0.296,0.806,-0.035
0.45,-0.39,1.263,-0.15
0.46,-0.123,0.837,-0.038
0.47,-0.19,1.14,0.171
0.48,-0.094,0.681,0.089
0.49,-0.466,1.095,-0.185
0.5,-0.1,1.003,-0.12
0.51,-0.049,0.968,0.051
0.52,-0.19,0.936,0.192
0.53,-0.178,0.776,-0.049
0.54,-0.356,1.291,-0.172
0.55,-0.17,0.852,0.02
0.56,-0.164,1.131,0.147
0.57,-0.06,0.76,0.072
0.58,-0.479,1.044,-0.157
0.59,-0.184,1.096,-0.085
0.6,-0.016,0.892,0.055
0.61,-0.182,0.998,0.167
0.62,-0.217,0.708,-0.061
0.63,-0.307,1.232,-0.187
0.64,-0.14,0.928,0.028
0.65,-0.157,1.052,0.161
0.66,-0.144,0.841,0.025
0.67,-0.46,0.899,-0.173
0.68,-0.131,1.202,-0.046
0.69,-0.057,0.864,0.087
0.7,-0.243,0.954,0.183
0.71,-0.188,0.764,-0.081
0.72,-0.406,1.271,-0.14
0.73,-0.065,0.814,0.037
0.74,-0.063,1.133,0.14
0.75,-0.285,0.752,0.005
0.76,-0.415,0.977,-0.145
0.77,-0.036,1.185,-0.074
0.78,-0.189,0.791,0.144
0.79,-0.196,1.039,0.177
0.8,-0.188,0.774,-0.167
0.81,-0.361,1.153,-0.11
0.82,-0.107,0.955,0.097
0.83,-0.124,0.984,0.145
0.84,-0.255,0.863,0.009
0.85,-0.43,0.966,-0.128
0.86,-0.081,1.239,-0.075
0.87,-0.138,0.692,0.113
0.88,-0.155,1.05,0.142
0.89,-0.28,0.817,-0.167
0.9,-0.275,1.063,-0.151
0.91,-0.009,1.018,0.046
0.92,-0.116,0.815,0.14
0.93,-0.251,0.996,0.026
0.94,-0.415,0.952,-0.139
0.95,-0.172,1.19,-0.021
0.96,-0.167,0.778,0.134
0.97,-0.141,1.024,0.138
0.98,-0.333,0.879,-0.161
0.99,-0.238,1.02,-0.131
1.0,-0.089,1.145,0.042
1.01,-0.051,0.679,0.124
1.02,-0.318,1.079,0.015
1.03,-0.28,0.897,-0.176
1.04,-0.141,1.224,0.001
1.05,-0.202,0.787,0.19
1.06,-0.148,0.964,0.117
1.07,-0.359,0.967,-0.189
1.08,-0.269,0.923,-0.084
1.09,-0.075,1.239,0.115
1.1,-0.104,0.628,0.101
1.11,-0.374,1.067,0.019
1.12,-0.218,0.954,-0.18
1.13,-0.164,1.129,-0.028
1.14,-0.25,0.776,0.184
1.15,-0.084,0.878,0.094
1.16,-0.454,1.068,-0.208
1.17,-0.244,0.841,-0.002
1.18,-0.058,1.316,0.049
1.19,-0.135,0.609,0.084
1.2,-0.275,1.102,-0.005
1.21,-0.185,1.011,-0.245
1.22,-0.206,1.048,-0.014
1.23,-0.107,0.94,0.133
1.24,-0.039,0.768,0.053
1.25,-0.571,1.181,-0.175
1.26,-0.054,0.803,-0.092
1.27,-0.125,1.246,0.081
1.28,-0.2,0.642,0.201
1.29,-0.249,1.064,-0.04
1.3,-0.23,1.016,-0.233
1.31,-0.205,0.968,0.074
1.32,-0.102,1.049,0.123
1.33,-0.079,0.696,0.038
1.34,-0.541,1.26,-0.207
1.35,-0.04,0.868,-0.029
1.36,-0.188,1.202,0.078
1.37,-0.195,0.73,0.176
1.38,-0.221,0.976,-0.084
1.39,-0.248,1.054,-0.206
1.4,-0.224,0.926,0.134
1.41,-0.088,1.136,0.115
1.42,-0.068,0.64,-0.016
1.43,-0.513,1.234,-0.182
1.44,-0.077,0.906,-0.06
1.45,-0.132,1.069,0.058
1.46,-0.224,0.83,0.177
1.47,-0.235,0.898,-0.111
1.48,-0.316,1.156,-0.16
1.49,-0.153,0.895,0.102
1.5,-0.098,1.163,0.139
1.51,-0.167,0.624,-0.01
1.52,-0.408,1.286,-0.172
1.53,-0.07,0.885,-0.039
1.54,-0.249,1.08,0.137
1.55,-0.086,0.823,0.155
1.56,-0.307,0.967,-0.189
1.57,-0.299,1.039,-0.107
1.58,-0.073,0.956,0.139
1.59,-0.153,1.039,0.105
1.6,-0.284,0.664,-0.003
1.61,-0.342,1.341,-0.197
1.62,-0.109,0.859,-0.052
1.63,-0.181,0.964,0.142
1.64,-0.06,0.93,0.093
1.65,-0.403,0.859,-0.166
1.66,-0.254,1.152,-0.034
1.67,-0.053,0.941,0.049
1.68,-0.073,1.002,0.085
1.69,-0.226,0.734,-0.016
1.7,-0.358,1.248,-0.195
1.71,-0.105,0.939,-0.047
1.72,-0.224,0.938,0.192
1.73,-0.063,0.952,0.044
1.74,-0.426,0.837,-0.19
1.75,-0.164,1.279,-0.062
1.76,-0.071,0.848,0.08
1.77,-0.143,0.913,0.147
1.78,-0.245,0.844,-0.035
1.79,-0.292,1.124,-0.176
1.8,-0.145,1.084,-0.019
1.81,-0.15,0.819,0.171
1.82,-0.118,1.009,0.07
1.83,-0.397,0.864,-0.205
1.84,-0.232,1.242,-0.072
1.85,-0.019,0.821,0.072
1.86,-0.161,0.911,0.111
1.87,-0.307,0.921,-0.059
1.88,-0.219,0.979,-0.179
1.89,-0.164,1.144,0.029
1.9,-0.099,0.776,0.163
1.91,-0.136,1.023,0.051
1.92,-0.382,0.835,-0.196
1.93,-0.217,1.191,-0.013
1.94,-0.118,0.9,0.13
1.95,-0.154,0.853,0.178
1.96,-0.333,1.049,-0.071
1.97,-0.314,0.835,-0.171
1.98,-0.146,1.233,0.08
1.99,-0.075,0.781,0.14
2.0,-0.182,1.003,-0.005
2.01,-0.38,0.915,-0.166
2.02,-0.049,1.139,-0.093
2.03,-0.155,0.911,0.05
2.04,-0.202,0.792,0.197
2.05,-0.315,1.126,-0.128
2.06,-0.288,0.796,-0.164
2.07,-0.103,1.318,0.133
2.08,-0.045,0.766,0.115
2.09,-0.228,0.926,0.006
2.1,-0.374,1.016,-0.107
2.11,-0.1,1.043,-0.069
2.12,-0.188,0.957,0.056
2.13,-0.112,0.751,0.214
2.14,-0.441,1.187,-0.177
2.15,-0.24,0.738,-0.105
2.16,-0.009,1.316,0.097
2.17,-0.152,0.711,0.141
2.18,-0.282,0.888,0.015
2.19,-0.278,1.171,-0.174
2.2,-0.141,0.891,-0.018
2.21,-0.196,1.106,0.174
2.22,-0.068,0.705,0.069
2.23,-0.514,1.147,-0.143
2.24,-0.2,0.956,-0.051
2.25,-0.146,1.194,0.076
2.26,-0.092,0.734,0.145
2.27,-0.292,0.871,0.018
2.28,-0.331,1.211,-0.222
