t,ax,ay,az
0.0,-0.145,1.158,0.186
0.01,-0.138,0.698,0.054
0.02,-0.466,1.061,-0.199
0.03,-0.05,1.109,-0.043
0.04,-0.118,0.895,0.091
0.05,-0.226,0.972,0.175
0.06,-0.226,0.743,-0.107
0.07,-0.309,1.249,-0.185
0.08,-0.072,0.913,0.104
0.09,-0.113,1.135,0.151
0.1,-0.24,0.656,0.016
0.11,-0.455,1.206,-0.181
0.12,-0.003,0.987,-0.114
0.13,-0.232,0.925,0.138
0.14,-0.159,0.931,0.165
0.15,-0.237,0.824,-0.188
0.16,-0.356,1.19,-0.126
0.17,-0.03,0.886,0.069
0.18,-0.105,1.069,0.109
0.19,-0.25,0.719,0.024
0.2,-0.429,1.169,-0.146
0.21,-0.13,0.997,-0.043
0.22,-0.248,0.831,0.153
0.23,-0.048,1.027,0.137
0.24,-0.366,0.818,-0.175
0.25,-0.336,1.187,-0.061
0.26,0.052,0.944,0.049
0.27,-0.158,0.979,0.144
0.28,-0.269,0.788,0.029
0.29,-0.318,1.151,-0.204
0.3,-0.111,1.008,-0.083
0.31,-0.174,0.814,0.205
0.32,-0.129,1.021,0.122
0.33,-0.375,0.783,-0.206
0.34,-0.229,1.239,-0.057
0.35,-0.036,0.91,0.063
0.36,-0.155,0.869,0.156
0.37,-0.25,0.875,0.025
0.38,-0.351,1.093,-0.177
0.39,-0.15,1.059,-0.025
0.4,-0.138,0.792,0.164
0.41,-0.141,1.085,0.079
0.42,-0.367,0.764,-0.177
0.43,-0.266,1.243,-0.016
0.44,-0.052,0.94,0.072
0.45,-0.195,0.815,0.138
0.46,-0.231,0.947,0.024
0.47,-0.382,1.036,-0.195
0.48,-0.09,1.133,-0.043
0.49,-0.124,0.761,0.185
0.5,-0.132,1.052,0.055
0.51,-0.417,0.832,-0.18
0.52,-0.172,1.179,-0.046
0.53,-0.03,0.908,0.095
0.54,-0.127,0.832,0.163
0.55,-0.382,1.025,-0.012
0.56,-0.218,0.908,-0.205
0.57,-0.163,1.211,-0.011
0.58,-0.122,0.714,0.203
0.59,-0.16,1.051,0.077
0.6,-0.43,0.877,-0.195
0.61,-0.19,1.087,-0.082
0.62,-0.032,0.916,0.054
0.63,-0.273,0.803,0.229
0.64,-0.253,1.089,-0.108
0.65,-0.244,0.857,-0.177
0.66,-0.176,1.257,0.12
0.67,-0.107,0.762,0.148
0.68,-0.283,0.987,-0.02
0.69,-0.406,0.909,-0.119
0.7,-0.137,1.09,-0.061
0.71,-0.188,0.95,0.07
0.72,-0.073,0.751,0.17
0.73,-0.341,1.144,-0.171
0.74,-0.253,0.742,-0.172
0.75,-0.076,1.316,0.11
0.76,-0.147,0.702,0.153
0.77,-0.264,0.931,0.044
0.78,-0.335,1.058,-0.175
0.79,-0.12,0.973,-0.019
0.8,-0.335,1.032,0.144
0.81,0.005,0.723,0.138
0.82,-0.456,1.207,-0.14
0.83,-0.239,0.726,-0.149
0.84,-0.028,1.306,0.081
0.85,-0.131,0.745,0.119
0.86,-0.252,0.917,0.04
0.87,-0.379,1.101,-0.223
0.88,-0.075,0.916,-0.068
0.89,-0.286,1.082,0.177
0.9,-0.025,0.773,0.079
0.91,-0.474,1.154,-0.173
0.92,-0.198,0.833,-0.081
0.93,-0.06,1.282,0.045
0.94,-0.132,0.615,0.177
0.95,-0.31,1.058,0.02
0.96,-0.264,1.016,-0.207
0.97,-0.208,0.993,0.007
0.98,-0.16,0.951,0.15
0.99,-0.093,0.752,0.09
1.0,-0.474,1.15,-0.205
1.01,-0.167,0.806,-0.043
1.02,-0.068,1.297,0.051
1.03,-0.129,0.643,0.128
1.04,-0.299,1.029,0.03
1.05,-0.298,1.053,-0.233
1.06,-0.07,0.973,-0.024
1.07,-0.23,1.048,0.184
1.08,-0.035,0.682,0.073
1.09,-0.52,1.23,-0.196
1.1,-0.104,0.824,-0.035
1.11,-0.122,1.214,0.073
1.12,-0.133,0.697,0.134
1.13,-0.235,1.029,-0.067
1.14,-0.286,1.07,-0.175
1.15,-0.157,0.899,0.043
1.16,-0.14,1.131,0.2
1.17,-0.064,0.708,0.027
1.18,-0.545,1.185,-0.207
1.19,-0.052,0.851,-0.053
1.2,-0.148,1.198,0.095
1.21,-0.19,0.726,0.168
1.22,-0.208,0.92,-0.102
1.23,-0.28,1.118,-0.174
1.24,-0.121,0.896,0.084
1.25,-0.052,1.138,0.128
1.26,-0.078,0.628,-0.013
1.27,-0.533,1.223,-0.16
1.28,-0.045,0.943,-0.076
1.29,-0.189,1.066,0.046
1.3,-0.095,0.814,0.191
1.31,-0.283,0.953,-0.105
1.32,-0.329,1.112,-0.164
1.33,-0.126,0.849,0.172
1.34,-0.058,1.141,0.107
1.35,-0.263,0.655,0.031
1.36,-0.413,1.236,-0.153
1.37,-0.091,0.973,-0.08
1.38,-0.245,0.96,0.113
1.39,-0.128,0.866,0.191
1.4,-0.372,0.881,-0.144
1.41,-0.308,1.158,-0.142
1.42,-0.051,0.853,0.059
1.43,-0.083,1.098,0.101
1.44,-0.219,0.679,0.017
1.45,-0.385,1.245,-0.175
1.46,-0.1,0.989,-0.068
1.47,-0.248,0.867,0.15
1.48,-0.08,0.947,0.15
1.49,-0.439,0.82,-0.155
1.5,-0.257,1.175,-0.113
1.51,-0.013,0.926,0.045
1.52,-0.115,1.0,0.095
1.53,-0.306,0.767,0.04
1.54,-0.303,1.177,-0.239
1.55,-0.062,0.956,-0.075
1.56,-0.167,0.915,0.165
1.57,-0.086,0.996,0.099
1.58,-0.379,0.776,-0.2
1.59,-0.313,1.24,-0.025
1.6,-0.025,0.871,0.026
1.61,-0.206,0.994,0.113
1.62,-0.239,0.808,0.001
1.63,-0.322,1.143,-0.198
1.64,-0.111,1.022,-0.024
1.65,-0.16,0.833,0.177
1.66,-0.049,1.001,0.089
1.67,-0.454,0.813,-0.192
1.68,-0.219,1.222,-0.038
1.69,-0.056,0.892,0.073
1.7,-0.215,0.893,0.141
1.71,-0.184,0.781,-0.111
1.72,-0.303,1.139,-0.218
1.73,-0.174,1.021,0.103
1.74,-0.067,0.956,0.139
1.75,-0.159,0.915,0.033
1.76,-0.394,0.871,-0.147
1.77,-0.077,1.303,-0.092
1.78,-0.115,0.772,0.054
1.79,-0.195,0.983,0.163
1.8,-0.232,0.864,-0.118
1.81,-0.294,1.088,-0.148
1.82,-0.209,1.037,0.048
1.83,0.052,0.859,0.144
1.84,-0.205,1.004,-0.028
1.85,-0.441,0.816,-0.106
1.86,-0.066,1.281,-0.063
1.87,-0.103,0.755,0.046
1.88,-0.165,0.995,0.173
1.89,-0.296,0.919,-0.143
1.9,-0.344,0.997,-0.156
1.91,-0.07,1.148,0.089
1.92,-0.018,0.749,0.124
1.93,-0.365,1.02,0.045
1.94,-0.284,0.918,-0.2
1.95,-0.162,1.216,-0.052
1.96,-0.17,0.721,0.14
1.97,-0.057,0.951,0.161
1.98,-0.378,0.983,-0.153
1.99,-0.253,0.906,-0.11
2.0,-0.051,1.213,0.048
2.01,-0.1,0.642,0.126
2.02,-0.317,1.114,0.046
2.03,-0.388,0.915,-0.178
2.04,-0.087,1.128,-0.05
2.05,-0.161,0.865,0.151
2.06,-0.094,0.897,0.128
2.07,-0.369,1.037,-0.146
2.08,-0.201,0.687,0.02
2.09,-0.312,1.317,-0.215
2.1,-0.222,0.884,-0.02
2.11,-0.147,1.002,0.197
2.12,-0.135,0.901,0.087
2.13,-0.503,0.854,-0.128
2.14,-0.115,1.27,-0.081
2.15,-0.088,0.818,0.069
2.16,-0.216,0.976,0.19
2.17,-0.163,0.8,-0.074
2.18,-0.353,1.196,-0.17
2.19,-0.168,0.96,0.03
2.2,-0.114,0.915,0.166
2.21,-0.168,0.923,0.089
2.22,-0.493,0.901,-0.132
2.23,-0.204,1.229,-0.075
2.24,-0.107,0.774,0.077
2.25,-0.086,0.996,0.132
2.26,-0.215,0.883,-0.08
2.27,-0.394,1.081,-0.139
2.28,-0.112,1.039,0.029
2.29,-0.094,0.919,0.121
2.3,-0.157,0.97,0.043
2.31,-0.425,0.846,-0.135
2.32,-0.189,1.277,-0.016
2.33,-0.095,0.812,0.079
2.34,-0.173,0.928,0.16
2.35,-0.237,0.9,-0.056
2.36,-0.303,1.053,-0.156
2.37,-0.113,1.091,0.04
2.38,-0.116,0.834,0.145
2.39,-0.187,1.005,0.019
2.4,-0.359,0.817,-0.169
2.41,-0.187,1.259,0.019
2.42,-0.083,0.858,0.115
2.43,-0.265,0.905,0.138
2.44,-0.246,0.953,-0.06
2.45,-0.325,1.133,-0.146
2.46,-0.153,0.992,0.121
2.47,-0.024,0.855,0.15
2.48,-0.281,0.979,-0.001
2.49,-0.389,0.889,-0.132
2.5,-0.16,1.227,-0.039
2.51,-0.172,0.705,0.101
2.52,-0.133,1.07,0.164
2.53,-0.315,0.868,-0.196
2.54,-0.252,1.019,-0.081
2.55,-0.091,1.153,0.079
2.56,-0.119,0.678,0.129
2.57,-0.286,1.033,0.019
2.58,-0.299,0.94,-0.207
2.59,-0.104,1.173,-0.045
2.6,-0.105,0.769,0.152
2.61,-0.112,1.009,0.096
2.62,-0.355,0.951,-0.204
2.63,-0.225,0.978,-0.07
2.64,-0.135,1.161,0.057
2.65,-0.108,0.658,0.161
2.66,-0.307,1.118,-0.028
2.67,-0.331,0.88,-0.174
2.68,-0.152,1.104,-0.014
2.69,-0.111,0.807,0.16
2.7,-0.171,0.941,0.114
2.71,-0.306,0.983,-0.212
2.72,-0.245,0.925,-0.067
2.73,-0.101,1.151,0.089
2.74,-0.098,0.672,0.132
2.75,-0.413,1.125,-0.018
2.76,-0.265,0.852,-0.237
2.77,-0.137,1.132,0.02
2.78,-0.094,0.873,0.163
2.79,-0.108,0.856,0.081
2.8,-0.376,1.043,-0.189
2.81,-0.162,0.907,-0.007
2.82,-0.068,1.2,0.036
2.83,-0.149,0.643,0.144
2.84,-0.318,1.121,-0.065
2.85,-0.334,0.884,-0.213
2.86,-0.144,1.113,0.073
2.87,-0.113,0.954,0.11
2.88,-0.127,0.75,0.048
2.89,-0.407,1.167,-0.142
2.9,-0.088,0.93,-0.133
