t,ax,ay,az
0.0,-0.102,1.235,0.067
0.01,-0.129,0.681,0.114
0.02,-0.247,1.004,-0.039
0.03,-0.373,1.077,-0.232
0.04,-0.119,0.872,0.057
0.05,-0.09,1.206,0.132
0.06,-0.099,0.664,0.055
0.07,-0.513,1.195,-0.15
0.08,-0.089,0.907,-0.114
0.09,-0.091,1.142,-0.014
0.1,-0.126,0.798,0.223
0.11,-0.346,0.939,-0.066
0.12,-0.342,1.078,-0.207
0.13,-0.098,0.957,0.163
0.14,-0.18,1.096,0.092
0.15,-0.104,0.586,-0.011
0.16,-0.324,1.365,-0.263
0.17,-0.115,0.789,-0.027
0.18,-0.224,1.159,0.206
0.19,-0.046,0.739,0.135
0.2,-0.434,1.003,-0.215
0.21,-0.25,0.998,-0.043
0.22,-0.155,1.03,0.069
0.23,-0.145,0.925,0.131
0.24,-0.253,0.72,0.042
0.25,-0.368,1.326,-0.277
0.26,-0.002,0.763,-0.045
0.27,-0.202,1.227,0.162
0.28,-0.051,0.714,0.108
0.29,-0.43,0.982,-0.181
0.3,-0.186,1.162,-0.078
0.31,-0.069,0.907,0.064
0.32,-0.181,0.971,0.144
0.33,-0.222,0.727,-0.017
0.34,-0.47,1.309,-0.193
0.35,-0.072,0.827,0.023
0.36,-0.183,1.158,0.156
0.37,-0.066,0.724,0.037
0.38,-0.432,1.0,-0.123
0.39,-0.159,1.22,-0.031
0.4,-0.089,0.769,0.068
0.41,-0.204,1.03,0.182
0.42,-0.288,0.783,-0.033
0.43,-0.365,1.216,-0.195
0.44,-0.143,0.883,0.101
0.45,-0.099,1.069,0.141
0.46,-0.185,0.806,0.025
0.47,-0.396,0.954,-0.137
0.48,-0.08,1.263,-0.12
0.49,-0.109,0.694,0.097
0.5,-0.172,1.064,0.187
0.51,-0.306,0.803,-0.162
0.52,-0.288,1.121,-0.22
0.53,-0.044,0.993,0.137
0.54,-0.188,0.914,0.158
0.55,-0.262,0.866,0.029
0.56,-0.291,1.026,-0.161
0.57,-0.156,1.179,-0.075
0.58,-0.216,0.689,0.183
0.59,-0.04,1.08,0.118
0.6,-0.341,0.826,-0.209
0.61,-0.296,1.132,-0.092
0.62,0.0,1.063,0.057
0.63,-0.165,0.742,0.103
0.64,-0.299,1.011,0.075
0.65,-0.263,0.977,-0.276
0.66,-0.123,1.118,-0.053
0.67,-0.185,0.739,0.248
0.68,-0.104,1.032,0.081
0.69,-0.399,0.87,-0.227
0.7,-0.101,1.111,-0.102
0.71,-0.17,1.066,0.081
0.72,-0.233,0.703,0.142
0.73,-0.261,1.115,-0.057
0.74,-0.33,0.863,-0.204
0.75,-0.204,1.191,0.102
0.76,-0.073,0.838,0.113
0.77,-0.203,0.901,0.045
0.78,-0.384,0.971,-0.146
0.79,-0.145,1.094,-0.123
0.8,-0.172,0.971,0.06
0.81,-0.152,0.721,0.215
0.82,-0.309,1.154,-0.155
0.83,-0.272,0.762,-0.175
0.84,-0.144,1.273,0.132
0.85,-0.043,0.711,0.097
0.86,-0.246,0.922,0.082
0.87,-0.362,1.121,-0.16
0.88,-0.079,0.959,-0.112
0.89,-0.202,1.048,0.12
0.9,-0.065,0.693,0.17
0.91,-0.411,1.165,-0.118
0.92,-0.091,0.93,0.184
0.93,-0.224,0.943,0.007
0.94,-0.362,0.928,-0.145
0.95,-0.082,1.175,-0.102
0.96,-0.216,0.926,0.095
0.97,-0.104,0.734,0.197
0.98,-0.333,1.187,-0.143
0.99,-0.314,0.743,-0.202
1.0,-0.098,1.289,0.187
1.01,-0.086,0.789,0.087
1.02,-0.253,0.925,-0.007
1.03,-0.349,1.049,-0.13
1.04,-0.126,1.04,-0.059
1.05,-0.245,0.998,0.127
1.06,-0.086,0.726,0.171
1.07,-0.463,1.156,-0.147
1.08,-0.271,0.791,-0.081
1.09,-0.008,1.279,0.051
1.1,-0.119,0.648,0.117
1.11,-0.292,0.956,0.094
1.12,-0.299,1.126,-0.276
1.13,-0.119,0.822,-0.058
1.14,-0.162,1.136,0.212
1.15,-0.06,0.662,0.045
1.16,-0.506,1.153,-0.202
1.17,-0.058,0.898,-0.036
1.18,-0.126,1.222,0.07
1.19,-0.184,0.713,0.171
1.2,-0.198,0.944,-0.008
1.21,-0.333,1.106,-0.247
1.22,-0.232,0.852,0.058
1.23,-0.056,1.207,0.119
1.24,-0.074,0.606,0.006
1.25,-0.563,1.234,-0.11
1.26,-0.057,0.984,-0.079
1.27,-0.14,1.07,0.049
1.28,-0.134,0.777,0.247
1.29,-0.274,0.946,-0.154
1.3,-0.329,1.127,-0.176
1.31,-0.198,0.878,0.144
1.32,-0.082,1.139,0.091
1.33,-0.167,0.619,0.017
1.34,-0.44,1.29,-0.16
1.35,-0.11,0.928,-0.066
1.36,-0.221,0.941,0.117
1.37,-0.035,0.922,0.175
1.38,-0.413,0.853,-0.158
1.39,-0.301,1.116,-0.154
1.4,-0.004,0.955,0.072
1.41,-0.168,1.066,0.115
1.42,-0.314,0.654,0.095
1.43,-0.231,1.257,-0.234
1.44,-0.153,1.013,-0.035
1.45,-0.264,0.892,0.179
1.46,0.035,0.937,0.115
1.47,-0.485,0.821,-0.203
1.48,-0.263,1.258,-0.033
1.49,-0.006,0.906,0.006
1.5,-0.236,0.926,0.152
1.51,-0.18,0.797,0.027
1.52,-0.344,1.237,-0.222
1.53,-0.223,0.896,-0.007
1.54,-0.062,0.911,0.181
1.55,-0.151,0.987,0.071
1.56,-0.492,0.77,-0.141
1.57,-0.071,1.308,-0.07
1.58,-0.074,0.807,0.037
1.59,-0.289,0.946,0.23
1.6,-0.163,0.845,-0.064
