t,ax,ay,az
0.0,-0.109,0.736,0.204
0.01,-0.346,1.146,-0.134
0.02,-0.296,0.78,-0.139
0.03,-0.197,1.304,0.155
0.04,-0.067,0.75,0.111
0.05,-0.241,0.93,0.042
0.06,-0.401,1.073,-0.196
0.07,-0.1,0.956,-0.07
0.08,-0.215,1.014,0.114
0.09,0.015,0.683,0.14
0.1,-0.497,1.188,-0.183
0.11,-0.178,0.774,-0.123
0.12,-0.111,1.303,0.075
0.13,-0.108,0.741,0.121
0.14,-0.233,0.836,0.015
0.15,-0.348,1.215,-0.178
0.16,-0.11,0.855,-0.033
0.17,-0.218,1.133,0.125
0.18,0.002,0.722,0.126
0.19,-0.475,1.145,-0.205
0.2,-0.261,0.851,-0.036
0.21,-0.093,1.189,0.061
0.22,-0.154,0.802,0.112
0.23,-0.248,0.789,0.022
0.24,-0.412,1.282,-0.182
0.25,-0.084,0.781,0.006
0.26,-0.191,1.199,0.168
0.27,-0.051,0.668,0.087
0.28,-0.462,1.099,-0.186
0.29,-0.125,1.032,-0.057
0.3,-0.109,0.979,0.102
0.31,-0.214,0.905,0.152
0.32,-0.232,0.767,-0.06
0.33,-0.358,1.277,-0.166
0.34,-0.163,0.875,0.059
0.35,-0.124,1.159,0.138
0.36,-0.142,0.733,0.057
0.37,-0.432,1.014,-0.142
0.38,-0.095,1.16,-0.08
0.39,-0.14,0.921,0.065
0.4,-0.198,0.924,0.203
0.41,-0.333,0.808,-0.137
0.42,-0.26,1.177,-0.152
0.43,-0.024,0.909,0.099
0.44,-0.072,1.063,0.114
0.45,-0.278,0.733,0.045
0.46,-0.372,1.144,-0.161
0.47,-0.145,1.007,-0.061
0.48,-0.146,0.828,0.182
0.49,-0.135,1.037,0.122
0.5,-0.387,0.742,-0.164
0.51,-0.313,1.243,-0.057
0.52,-0.023,0.941,0.054
0.53,-0.137,0.92,0.096
0.54,-0.214,0.841,0.02
0.55,-0.335,1.143,-0.195
0.56,-0.11,1.032,-0.094
0.57,-0.134,0.784,0.172
