t,ax,ay,az
0.0,-0.135,1.009,0.16
0.01,-0.126,0.905,0.093
0.02,-0.426,0.827,-0.189
0.03,-0.161,1.247,-0.07
0.04,-0.108,0.885,0.107
0.05,-0.237,0.988,0.166
0.06,-0.123,0.735,-0.066
0.07,-0.397,1.163,-0.241
0.08,-0.113,1.012,0.085
0.09,-0.064,0.91,0.103
0.1,-0.261,0.944,0.034
0.11,-0.321,0.892,-0.119
0.12,-0.298,1.261,-0.074
0.13,-0.172,0.699,0.155
0.14,-0.097,1.067,0.142
0.15,-0.36,0.8,-0.185
0.16,-0.338,1.001,-0.073
0.17,0.009,1.194,-0.007
0.18,-0.121,0.611,0.09
0.19,-0.19,1.097,0.067
0.2,-0.398,0.926,-0.259
0.21,-0.14,1.082,-0.058
0.22,0.018,0.827,0.167
0.23,-0.246,0.927,0.113
0.24,-0.37,0.969,-0.159
0.25,-0.156,0.998,-0.065
0.26,-0.144,1.139,0.095
0.27,-0.068,0.621,0.158
0.28,-0.299,1.147,-0.035
0.29,-0.369,0.834,-0.198
0.3,-0.061,1.141,0.029
0.31,-0.17,0.909,0.143
0.32,-0.118,0.766,0.019
0.33,-0.402,1.177,-0.212
0.34,-0.142,0.917,-0.035
0.35,-0.225,1.105,0.113
0.36,-0.333,0.786,-0.17
0.37,-0.09,1.297,0.168
0.38,-0.168,0.767,0.114
0.39,-0.292,0.943,-0.015
0.4,-0.278,1.021,-0.184
0.41,-0.155,1.037,-0.029
0.42,-0.189,0.973,0.153
0.43,-0.173,0.802,0.077
0.44,-0.454,1.07,-0.178
0.45,-0.096,0.939,-0.093
0.46,-0.102,1.179,0.034
0.47,-0.06,0.672,0.204
0.48,-0.373,1.07,-0.056
0.49,-0.273,0.863,-0.24
0.5,-0.138,1.115,0.102
0.51,-0.087,0.959,0.121
0.52,-0.201,0.716,0.069
0.53,-0.39,1.31,-0.211
0.54,-0.089,0.831,-0.063
0.55,-0.116,1.164,0.118
0.56,-0.169,0.696,0.183
0.57,-0.312,1.001,-0.117
0.58,-0.241,1.079,-0.176
0.59,-0.105,0.969,0.112
0.6,-0.174,0.99,0.135
0.61,-0.268,0.663,0.031
0.62,-0.426,1.33,-0.194
0.63,-0.091,0.818,-0.014
0.64,-0.191,1.127,0.138
0.65,-0.022,0.83,0.07
0.66,-0.386,0.925,-0.182
