t,ax,ay,az
0.0,-0.143,1.183,-0.012
0.01,-0.086,0.865,0.063
0.02,-0.239,1.009,0.176
0.03,-0.192,0.771,-0.075
0.04,-0.381,1.245,-0.164
0.05,-0.166,0.892,0.137
0.06,-0.069,1.057,0.109
0.07,-0.225,0.812,0.01
0.08,-0.07,0.961,0.079
0.09,-0.127,1.069,0.171
0.1,-0.254,0.631,0.045
0.11,-0.439,1.282,-0.188
0.12,-0.058,0.869,-0.071
0.13,-0.244,1.099,0.136
0.14,-0.146,0.79,0.176
0.15,-0.314,0.921,-0.197
0.16,-0.258,1.075,-0.155
0.17,-0.042,0.943,0.085
0.18,-0.163,1.034,0.099
0.19,-0.229,0.669,0.046
0.2,-0.418,1.33,-0.187
0.21,-0.018,0.871,-0.048
0.22,-0.278,1.044,0.172
0.23,-0.14,0.869,0.168
0.24,-0.394,0.891,-0.212
0.25,-0.233,1.127,-0.125
0.26,-0.071,0.925,0.145
0.27,-0.156,1.054,0.113
0.28,-0.258,0.654,-0.023
0.29,-0.33,1.273,-0.18
0.3,-0.094,0.913,-0.033
0.31,-0.188,0.935,0.185
0.32,-0.086,0.94,0.066
0.33,-0.386,0.853,-0.213
0.34,-0.234,1.265,-0.043
0.35,-0.122,0.893,0.118
0.36,-0.104,0.962,0.088
0.37,-0.253,0.781,-0.003
0.38,-0.359,1.21,-0.191
0.39,-0.204,0.978,0.009
0.4,-0.087,0.903,0.143
0.41,-0.189,0.991,0.04
0.42,-0.356,0.816,-0.218
0.43,-0.082,1.22,-0.1
0.44,-0.116,0.806,0.091
0.45,-0.202,1.042,0.19
0.46,-0.295,0.759,-0.124
0.47,-0.323,1.137,-0.149
0.48,-0.125,0.991,0.106
0.49,-0.079,0.977,0.151
0.5,-0.247,0.892,0.016
0.51,-0.429,0.957,-0.125
0.52,-0.191,1.229,-0.058
0.53,-0.11,0.72,0.106
0.54,-0.18,1.059,0.185
0.55,-0.265,0.815,-0.222
0.56,-0.283,1.102,-0.087
0.57,-0.115,1.043,0.135
0.58,-0.121,0.824,0.121
0.59,-0.269,0.968,-0.028
0.6,-0.292,0.963,-0.153
0.61,-0.169,1.22,-0.018
0.62,-0.224,0.717,0.19
0.63,-0.07,1.033,0.132
0.64,-0.377,0.865,-0.203
0.65,-0.338,1.026,-0.048
0.66,0.02,1.118,0.044
0.67,-0.196,0.707,0.122
0.68,-0.355,1.046,0.031
0.69,-0.199,0.944,-0.219
0.7,-0.202,1.222,-0.01
0.71,-0.184,0.704,0.225
0.72,-0.052,1.018,0.063
0.73,-0.413,0.924,-0.225
0.74,-0.224,0.987,-0.01
0.75,-0.051,1.119,0.025
0.76,-0.161,0.659,0.085
0.77,-0.343,1.119,0.003
0.78,-0.235,0.857,-0.213
0.79,-0.161,1.174,-0.008
0.8,-0.052,0.781,0.209
0.81,-0.224,0.921,0.06
0.82,-0.408,0.969,-0.253
