t,ax,ay,az
0.0,-0.225,0.764,-0.002
0.01,-0.331,1.248,-0.217
0.02,-0.056,0.939,-0.088
0.03,-0.205,0.944,0.193
0.04,-0.118,0.955,0.101
0.05,-0.306,0.759,-0.171
0.06,-0.317,1.222,-0.087
0.07,-0.062,0.884,0.099
0.08,-0.126,1.018,0.102
0.09,-0.308,0.747,0.024
0.1,-0.328,1.201,-0.186
0.11,-0.068,1.031,-0.084
0.12,-0.206,0.822,0.146
0.13,-0.06,1.031,0.13
0.14,-0.337,0.78,-0.2
0.15,-0.344,1.152,-0.056
0.16,0.005,0.918,0.102
0.17,-0.138,1.015,0.116
0.18,-0.308,0.77,-0.002
0.19,-0.319,1.123,-0.161
0.2,-0.106,1.121,-0.055
0.21,-0.202,0.746,0.168
0.22,-0.081,1.051,0.116
0.23,-0.35,0.83,-0.191
0.24,-0.274,1.179,-0.044
0.25,-0.054,0.932,0.057
0.26,-0.133,0.89,0.135
0.27,-0.318,0.917,-0.004
0.28,-0.285,1.035,-0.21
0.29,-0.139,1.109,-0.054
0.3,-0.161,0.725,0.224
0.31,-0.069,1.082,0.092
0.32,-0.374,0.817,-0.205
0.33,-0.283,1.148,-0.023
0.34,0.034,0.98,0.003
0.35,-0.157,0.828,0.183
0.36,-0.329,1.003,-0.018
0.37,-0.274,0.925,-0.209
0.38,-0.191,1.149,-0.025
0.39,-0.118,0.737,0.164
0.4,-0.116,1.066,0.072
0.41,-0.41,0.84,-0.169
0.42,-0.177,1.075,-0.046
0.43,-0.079,1.038,0.068
0.44,-0.143,0.724,0.17
0.45,-0.291,1.082,-0.035
0.46,-0.327,0.913,-0.176
0.47,-0.206,1.202,-0.0
0.48,-0.095,0.754,0.124
0.49,-0.132,1.042,0.097
0.5,-0.402,0.906,-0.173
0.51,-0.246,0.983,-0.055
0.52,-0.025,1.138,0.076
0.53,-0.162,0.681,0.135
0.54,-0.402,1.064,-0.019
0.55,-0.206,0.911,-0.193
0.56,-0.101,1.197,0.003
0.57,-0.237,0.719,0.219
0.58,-0.079,0.958,0.039
0.59,-0.375,1.023,-0.248
0.6,-0.211,0.938,0.03
0.61,-0.15,1.158,0.059
0.62,-0.118,0.667,0.126
0.63,-0.326,1.171,-0.051
0.64,-0.257,0.831,-0.172
0.65,-0.147,1.164,0.037
0.66,-0.072,0.857,0.162
0.67,-0.159,0.865,0.035
0.68,-0.419,1.106,-0.199
0.69,-0.095,0.905,-0.04
0.7,-0.22,1.139,0.093
0.71,-0.136,0.67,0.183
0.72,-0.369,1.192,-0.114
0.73,-0.286,0.822,-0.169
0.74,-0.097,1.158,0.1
0.75,-0.129,0.914,0.135
0.76,-0.202,0.754,0.025
0.77,-0.464,1.208,-0.168
0.78,-0.057,0.847,-0.084
0.79,-0.231,1.124,0.07
0.8,-0.076,0.675,0.19
0.81,-0.372,1.15,-0.162
0.82,-0.312,0.896,-0.154
0.83,-0.034,1.275,0.093
0.84,-0.2,0.781,0.139
0.85,-0.219,0.836,-0.008
0.86,-0.263,1.204,-0.183
0.87,-0.206,0.872,-0.031
0.88,-0.239,1.058,0.178
0.89,-0.012,0.728,0.108
0.9,-0.533,1.142,-0.167
0.91,-0.202,0.835,-0.061
0.92,0.031,1.262,0.087
0.93,-0.212,0.774,0.122
0.94,-0.256,0.824,0.016
0.95,-0.283,1.257,-0.22
0.96,-0.174,0.835,0.001
0.97,-0.222,1.128,0.164
0.98,0.016,0.678,0.064
0.99,-0.548,1.132,-0.137
1.0,-0.235,0.904,-0.031
1.01,0.031,1.09,0.059
1.02,-0.214,0.875,0.155
1.03,-0.254,0.77,-0.018
1.04,-0.262,1.286,-0.215
1.05,-0.176,0.834,0.004
1.06,-0.156,1.128,0.184
1.07,0.012,0.726,0.031
1.08,-0.579,1.112,-0.167
1.09,-0.167,0.95,-0.034
1.1,-0.052,1.043,0.047
1.11,-0.158,0.913,0.104
1.12,-0.259,0.751,-0.027
1.13,-0.373,1.263,-0.181
1.14,-0.125,0.778,-0.01
1.15,-0.049,1.159,0.155
1.16,-0.146,0.726,0.061
1.17,-0.494,1.072,-0.179
1.18,-0.127,1.121,-0.039
1.19,-0.157,0.833,0.091
1.2,-0.171,1.013,0.159
1.21,-0.232,0.783,-0.111
1.22,-0.341,1.209,-0.177
1.23,-0.152,0.858,0.086
1.24,-0.084,1.053,0.131
1.25,-0.213,0.778,0.035
1.26,-0.396,1.046,-0.142
1.27,-0.048,1.189,-0.093
1.28,-0.233,0.74,0.14
1.29,-0.146,1.049,0.167
1.3,-0.272,0.803,-0.176
1.31,-0.306,1.119,-0.154
1.32,-0.067,1.011,0.114
1.33,-0.073,0.975,0.153
1.34,-0.264,0.849,0.02
1.35,-0.401,1.007,-0.155
1.36,-0.048,1.234,-0.095
1.37,-0.171,0.711,0.089
1.38,-0.15,1.063,0.159
1.39,-0.3,0.823,-0.2
1.4,-0.257,1.077,-0.11
1.41,-0.083,1.042,0.105
1.42,-0.087,0.845,0.114
1.43,-0.352,0.949,0.009
1.44,-0.246,0.933,-0.179
1.45,-0.116,1.194,-0.087
1.46,-0.141,0.701,0.201
1.47,-0.097,1.081,0.122
1.48,-0.32,0.822,-0.244
1.49,-0.265,1.034,-0.081
1.5,0.045,1.14,0.043
1.51,-0.161,0.727,0.14
1.52,-0.293,1.032,0.003
1.53,-0.283,0.93,-0.204
1.54,-0.157,1.162,-0.047
1.55,-0.153,0.782,0.18
1.56,-0.082,1.006,0.067
1.57,-0.402,0.906,-0.173
1.58,-0.253,0.962,-0.047
1.59,-0.075,1.222,0.052
1.6,-0.093,0.628,0.12
