t,ax,ay,az
0.0,-0.385,0.74,-0.187
0.01,-0.275,1.198,-0.109
0.02,0.004,0.93,0.079
0.03,-0.174,0.916,0.121
0.04,-0.229,0.8,0.045
0.05,-0.369,1.167,-0.213
0.06,-0.15,1.048,-0.06
0.07,-0.098,0.772,0.179
0.08,-0.15,1.064,0.092
0.09,-0.41,0.773,-0.186
0.1,-0.217,1.21,-0.055
0.11,-0.091,0.972,0.03
0.12,-0.218,0.814,0.131
0.13,-0.19,0.977,0.011
0.14,-0.417,0.989,-0.234
0.15,-0.132,1.061,0.015
0.16,-0.03,0.817,0.18
0.17,-0.231,0.953,0.019
0.18,-0.43,0.823,-0.144
0.19,-0.08,1.276,-0.061
0.2,-0.187,0.75,0.029
0.21,-0.172,0.944,0.239
0.22,-0.344,0.958,-0.123
0.23,-0.298,0.885,-0.161
0.24,-0.005,1.257,0.121
0.25,-0.097,0.714,0.16
0.26,-0.277,1.05,0.067
0.27,-0.36,0.918,-0.153
0.28,-0.179,1.109,-0.067
0.29,-0.183,0.869,0.13
0.3,-0.095,0.935,0.156
0.31,-0.361,1.051,-0.176
0.32,-0.255,0.853,-0.072
0.33,-0.095,1.305,0.074
0.34,-0.143,0.632,0.118
0.35,-0.204,1.042,0.044
0.36,-0.344,1.035,-0.207
0.37,-0.172,1.023,-0.076
0.38,-0.115,0.884,0.098
0.39,-0.121,0.825,0.133
0.4,-0.452,1.07,-0.185
0.41,-0.186,0.836,-0.051
0.42,-0.106,1.345,0.101
0.43,-0.156,0.588,0.147
0.44,-0.265,1.025,0.033
0.45,-0.335,1.09,-0.214
0.46,-0.139,0.916,-0.041
0.47,-0.2,1.057,0.159
0.48,-0.055,0.741,0.016
0.49,-0.46,1.144,-0.175
0.5,-0.213,0.847,-0.016
0.51,-0.093,1.252,0.069
0.52,-0.164,0.682,0.143
0.53,-0.242,0.961,-0.024
0.54,-0.333,1.134,-0.224
0.55,-0.114,0.902,0.005
0.56,-0.071,1.151,0.108
0.57,-0.107,0.638,0.026
0.58,-0.513,1.229,-0.123
0.59,-0.102,0.921,-0.098
0.6,-0.116,1.049,0.021
0.61,-0.155,0.81,0.191
0.62,-0.326,0.936,-0.068
0.63,-0.318,1.098,-0.197
0.64,-0.075,0.883,0.092
0.65,-0.124,1.154,0.085
0.66,-0.135,0.631,0.019
0.67,-0.406,1.277,-0.149
0.68,-0.177,0.985,-0.068
0.69,-0.149,0.917,0.115
0.7,-0.168,0.942,0.176
0.71,-0.404,0.793,-0.122
0.72,-0.234,1.153,-0.166
0.73,-0.051,0.97,0.08
0.74,-0.186,1.066,0.14
0.75,-0.175,0.638,0.052
0.76,-0.427,1.251,-0.181
0.77,-0.08,0.987,-0.1
0.78,-0.132,0.858,0.151
0.79,-0.11,1.048,0.138
0.8,-0.328,0.768,-0.147
0.81,-0.259,1.195,-0.159
0.82,-0.03,0.919,0.082
0.83,-0.165,0.993,0.138
0.84,-0.26,0.792,0.015
0.85,-0.3,1.101,-0.166
0.86,-0.183,1.073,-0.046
0.87,-0.124,0.786,0.168
0.88,-0.082,1.086,0.103
0.89,-0.38,0.763,-0.211
0.9,-0.259,1.192,-0.046
0.91,-0.06,0.969,0.082
0.92,-0.167,0.841,0.149
0.93,-0.206,0.92,-0.038
0.94,-0.368,1.021,-0.187
0.95,-0.136,1.129,-0.057
0.96,-0.119,0.722,0.153
0.97,-0.151,1.07,0.107
0.98,-0.38,0.817,-0.173
0.99,-0.202,1.249,-0.06
1.0,-0.045,0.823,0.059
1.01,-0.178,0.943,0.157
1.02,-0.275,0.918,-0.064
1.03,-0.269,1.015,-0.199
1.04,-0.181,1.153,0.03
1.05,-0.068,0.778,0.175
1.06,-0.238,1.053,0.026
1.07,-0.39,0.795,-0.195
1.08,-0.103,1.188,-0.05
1.09,-0.166,0.813,0.076
1.1,-0.141,0.86,0.145
1.11,-0.296,1.044,-0.123
1.12,-0.281,0.865,-0.166
1.13,-0.134,1.215,0.086
1.14,0.023,0.76,0.131
1.15,-0.33,1.021,0.039
1.16,-0.41,0.89,-0.131
1.17,-0.059,1.198,-0.044
1.18,-0.138,0.867,0.034
1.19,-0.066,0.799,0.146
1.2,-0.414,1.176,-0.158
1.21,-0.243,0.821,-0.108
1.22,-0.016,1.28,0.056
1.23,-0.129,0.632,0.139
1.24,-0.395,1.011,0.039
1.25,-0.222,1.013,-0.224
1.26,-0.128,1.009,0.01
1.27,-0.263,0.954,0.156
1.28,0.021,0.723,0.073
1.29,-0.514,1.219,-0.19
1.3,-0.194,0.789,-0.004
1.31,-0.07,1.25,0.061
1.32,-0.108,0.695,0.131
1.33,-0.337,0.983,-0.016
1.34,-0.333,1.073,-0.188
1.35,-0.102,0.946,0.039
1.36,-0.159,1.126,0.158
1.37,-0.107,0.615,0.039
1.38,-0.461,1.249,-0.189
1.39,-0.092,0.903,-0.057
1.4,-0.165,1.063,0.103
1.41,-0.193,0.801,0.194
1.42,-0.261,0.931,-0.114
1.43,-0.306,1.157,-0.145
1.44,-0.12,0.883,0.114
1.45,-0.071,1.128,0.08
1.46,-0.198,0.647,0.003
1.47,-0.466,1.28,-0.146
1.48,-0.058,0.927,-0.094
1.49,-0.24,0.97,0.164
1.5,-0.116,0.924,0.177
1.51,-0.402,0.79,-0.138
1.52,-0.33,1.166,-0.099
1.53,0.046,0.941,0.074
1.54,-0.169,1.064,0.105
1.55,-0.217,0.664,-0.002
1.56,-0.346,1.204,-0.192
1.57,-0.068,1.015,-0.03
1.58,-0.228,0.881,0.199
1.59,-0.065,0.959,0.062
1.6,-0.435,0.832,-0.198
1.61,-0.262,1.222,-0.021
1.62,0.04,0.848,0.061
1.63,-0.193,0.95,0.097
1.64,-0.26,0.823,-0.007
1.65,-0.265,1.1,-0.19
1.66,-0.201,1.083,0.012
1.67,-0.092,0.814,0.205
1.68,-0.163,1.004,0.046
1.69,-0.437,0.806,-0.197
1.7,-0.134,1.25,-0.037
1.71,-0.018,0.854,0.04
1.72,-0.25,0.901,0.191
1.73,-0.225,0.964,-0.103
1.74,-0.269,0.969,-0.178
1.75,-0.17,1.168,0.095
1.76,0.007,0.747,0.118
1.77,-0.259,1.03,-0.007
1.78,-0.379,0.899,-0.138
1.79,-0.149,1.221,-0.032
1.8,-0.174,0.715,0.148
1.81,-0.084,1.004,0.138
1.82,-0.39,0.919,-0.16
1.83,-0.232,1.005,-0.093
1.84,-0.059,1.127,-0.006
1.85,-0.051,0.641,0.144
1.86,-0.329,1.119,0.023
1.87,-0.352,0.869,-0.211
1.88,-0.129,1.172,-0.015
1.89,-0.226,0.851,0.201
1.9,-0.093,0.852,0.076
1.91,-0.388,1.06,-0.184
1.92,-0.074,0.946,-0.077
1.93,-0.179,1.156,0.072
1.94,-0.114,0.635,0.168
1.95,-0.296,1.162,-0.061
1.96,-0.374,0.812,-0.174
1.97,-0.135,1.189,0.089
1.98,-0.111,0.957,0.088
1.99,-0.19,0.718,0.052
2.0,-0.357,1.209,-0.181
2.01,-0.076,0.936,-0.082
2.02,-0.168,1.097,0.064
2.03,-0.091,0.729,0.198
2.04,-0.353,1.109,-0.132
2.05,-0.32,0.844,-0.175
2.06,-0.081,1.112,0.114
2.07,-0.142,0.986,0.089
2.08,-0.223,0.672,0.074
2.09,-0.418,1.319,-0.179
2.1,-0.098,0.812,-0.044
2.11,-0.202,1.101,0.14
2.12,-0.09,0.72,0.178
2.13,-0.396,1.03,-0.171
2.14,-0.226,0.963,-0.156
2.15,-0.133,1.045,0.135
2.16,-0.182,1.056,0.116
2.17,-0.203,0.686,0.033
2.18,-0.478,1.349,-0.166
2.19,-0.125,0.797,-0.038
2.2,-0.133,1.079,0.123
2.21,-0.07,0.793,0.132
2.22,-0.469,0.975,-0.189
2.23,-0.214,1.086,-0.126
2.24,-0.071,0.952,0.092
2.25,-0.162,1.028,0.138
2.26,-0.255,0.695,-0.001
2.27,-0.345,1.325,-0.2
2.28,-0.115,0.849,0.021
2.29,-0.171,1.042,0.18
2.3,-0.108,0.855,0.066
2.31,-0.457,0.888,-0.184
2.32,-0.169,1.238,0.008
2.33,-0.153,0.839,0.091
2.34,-0.201,0.999,0.177
2.35,-0.228,0.777,-0.058
2.36,-0.397,1.201,-0.191
2.37,-0.147,0.95,0.051
2.38,-0.047,0.979,0.146
2.39,-0.252,0.876,0.022
2.4,-0.419,0.833,-0.156
2.41,-0.05,1.312,-0.079
2.42,-0.161,0.716,0.075
2.43,-0.191,1.02,0.177
2.44,-0.2,0.861,-0.169
2.45,-0.347,1.012,-0.156
2.46,-0.064,1.126,0.148
2.47,-0.102,0.843,0.097
2.48,-0.372,0.958,0.0
2.49,-0.271,0.91,-0.154
2.5,-0.123,1.281,-0.048
2.51,-0.22,0.709,0.151
2.52,-0.064,0.995,0.135
2.53,-0.338,0.938,-0.212
2.54,-0.258,0.955,-0.048
2.55,-0.009,1.232,0.067
2.56,-0.138,0.619,0.138
2.57,-0.376,1.121,0.041
