t,ax,ay,az
0.0,-0.195,0.835,0.195
0.01,-0.033,1.011,0.094
0.02,-0.42,0.707,-0.272
0.03,-0.119,1.317,-0.053
0.04,-0.025,0.893,0.1
0.05,-0.325,0.963,0.195
0.06,-0.114,0.784,-0.074
0.07,-0.44,1.156,-0.218
0.08,0.0,1.141,0.122
0.09,-0.134,0.779,0.115
0.1,-0.366,1.009,0.058
0.11,-0.24,0.87,-0.238
0.12,-0.215,1.24,-0.066
0.13,0.008,0.742,0.118
0.14,-0.087,0.984,0.018
0.15,-0.479,0.936,-0.145
0.16,-0.158,1.037,-0.085
0.17,-0.158,1.059,0.148
0.18,-0.146,0.707,0.169
0.19,-0.347,1.107,-0.159
0.2,-0.241,0.871,-0.161
0.21,0.023,1.347,0.12
0.22,-0.187,0.664,0.11
0.23,-0.161,0.956,-0.009
0.24,-0.412,1.199,-0.234
0.25,-0.204,0.893,0.102
0.26,-0.04,1.145,0.158
0.27,-0.299,0.581,-0.012
0.28,-0.393,1.274,-0.144
0.29,-0.123,0.939,-0.099
0.3,-0.161,0.987,0.186
0.31,-0.116,0.859,0.124
0.32,-0.451,0.803,-0.21
0.33,-0.178,1.228,-0.031
0.34,-0.099,0.91,0.158
0.35,-0.231,0.996,0.138
0.36,-0.112,0.713,-0.092
0.37,-0.416,1.289,-0.208
0.38,-0.026,0.975,0.139
0.39,-0.186,0.931,0.155
0.4,-0.302,0.875,0.034
0.41,-0.3,0.986,-0.236
0.42,-0.143,1.051,-0.012
0.43,-0.035,0.831,0.208
0.44,-0.284,0.99,0.065
0.45,-0.419,0.743,-0.143
0.46,-0.178,1.353,-0.098
0.47,-0.094,0.716,0.135
0.48,-0.134,1.007,0.13
0.49,-0.378,0.827,-0.151
0.5,-0.217,1.092,-0.116
0.51,-0.017,1.225,0.075
0.52,-0.191,0.562,0.1
0.53,-0.18,1.089,-0.029
0.54,-0.352,0.92,-0.284
0.55,-0.033,1.186,0.062
0.56,-0.032,0.834,0.146
0.57,-0.352,0.82,0.029
0.58,-0.37,1.099,-0.16
0.59,-0.119,0.981,-0.073
0.6,-0.204,1.047,0.185
0.61,-0.059,0.662,0.127
0.62,-0.53,1.12,-0.175
0.63,-0.137,0.947,-0.007
0.64,-0.128,1.148,0.1
0.65,-0.178,0.786,0.141
0.66,-0.208,0.87,-0.085
0.67,-0.396,1.27,-0.214
0.68,0.041,0.922,0.107
0.69,-0.222,1.069,0.113
0.7,-0.231,0.619,-0.008
0.71,-0.331,1.359,-0.227
0.72,-0.119,0.887,0.007
0.73,-0.063,0.916,0.218
0.74,-0.18,0.933,0.016
0.75,-0.493,0.828,-0.159
0.76,-0.11,1.344,-0.069
0.77,-0.183,0.7,0.146
0.78,-0.133,1.085,0.14
0.79,-0.298,0.731,-0.164
0.8,-0.322,1.197,-0.068
0.81,-0.051,1.057,0.161
0.82,-0.188,0.718,0.104
0.83,-0.21,1.008,-0.074
0.84,-0.257,0.924,-0.233
0.85,-0.112,1.32,0.096
0.86,-0.139,0.632,0.188
0.87,-0.294,0.994,0.053
0.88,-0.371,0.977,-0.245
0.89,-0.108,1.046,-0.024
0.9,-0.148,0.974,0.199
0.91,-0.132,0.711,0.087
0.92,-0.476,1.151,-0.191
0.93,-0.107,0.937,-0.074
0.94,-0.16,1.164,0.158
0.95,-0.084,0.696,0.175
0.96,-0.437,0.977,-0.109
0.97,-0.287,0.98,-0.236
0.98,0.041,1.108,0.124
0.99,-0.237,0.964,0.129
1.0,-0.145,0.706,0.023
1.01,-0.433,1.409,-0.257
1.02,-0.094,0.817,0.02
1.03,-0.076,1.109,0.169
1.04,-0.178,0.677,0.029
1.05,-0.466,1.04,-0.136
1.06,-0.104,1.22,-0.131
1.07,-0.083,0.719,0.103
1.08,-0.108,1.055,0.106
1.09,-0.367,0.702,-0.156
1.1,-0.284,1.321,-0.084
1.11,-0.023,0.855,0.132
1.12,-0.26,0.939,0.168
1.13,-0.151,0.867,-0.078
1.14,-0.384,1.048,-0.198
1.15,-0.038,1.209,0.149
1.16,-0.082,0.708,0.16
1.17,-0.446,1.03,0.039
1.18,-0.239,0.872,-0.222
1.19,-0.172,1.255,-0.099
1.2,-0.376,0.88,-0.206
1.21,-0.15,1.252,-0.099
1.22,-0.083,0.788,0.065
1.23,-0.097,0.883,0.108
1.24,-0.35,1.004,-0.18
1.25,-0.294,0.945,-0.125
1.26,0.009,1.247,0.091
1.27,-0.185,0.575,0.126
1.28,-0.259,1.074,-0.007
1.29,-0.343,0.932,-0.309
1.3,-0.024,1.135,0.103
1.31,-0.203,0.914,0.154
1.32,-0.24,0.707,0.034
1.33,-0.386,1.279,-0.151
1.34,-0.116,0.888,-0.032
1.35,-0.156,1.098,0.182
1.36,-0.104,0.709,0.095
1.37,-0.468,1.053,-0.205
1.38,-0.213,1.0,-0.047
1.39,-0.055,1.039,0.123
1.4,-0.236,0.928,0.16
1.41,-0.28,0.726,-0.114
1.42,-0.338,1.306,-0.222
1.43,0.08,0.91,0.034
1.44,-0.1,1.007,0.104
1.45,-0.226,0.738,0.025
1.46,-0.379,1.203,-0.188
1.47,-0.112,1.056,0.002
1.48,-0.084,0.856,0.215
1.49,-0.174,0.977,0.035
1.5,-0.414,0.788,-0.178
1.51,-0.102,1.296,-0.051
1.52,-0.171,0.709,0.21
1.53,-0.193,1.006,0.143
1.54,-0.292,0.85,-0.204
1.55,-0.27,1.089,-0.1
1.56,-0.06,1.125,0.132
1.57,-0.235,0.63,0.111
1.58,-0.214,1.114,-0.051
1.59,-0.266,0.88,-0.255
1.6,-0.162,1.229,0.113
1.61,-0.071,0.75,0.171
1.62,-0.31,0.898,-0.019
1.63,-0.339,1.057,-0.159
1.64,-0.067,1.005,-0.048
1.65,-0.241,1.057,0.184
1.66,-0.002,0.675,0.125
1.67,-0.57,1.17,-0.203
1.68,-0.115,0.896,-0.059
1.69,-0.022,1.206,0.102
1.7,-0.243,0.717,0.208
1.71,-0.208,0.896,-0.109
1.72,-0.324,1.227,-0.238
1.73,-0.08,0.888,0.13
1.74,-0.076,1.038,0.107
1.75,-0.285,0.632,0.011
1.76,-0.367,1.325,-0.17
1.77,-0.057,0.922,-0.039
1.78,-0.242,0.932,0.219
1.79,-0.097,0.893,0.109
1.8,-0.522,0.889,-0.228
1.81,-0.096,1.192,-0.082
1.82,-0.021,0.801,0.13
1.83,-0.244,1.064,0.114
1.84,-0.258,0.724,-0.144
1.85,-0.316,1.343,-0.089
1.86,-0.085,0.936,0.146
1.87,-0.107,0.799,0.134
1.88,-0.32,0.957,-0.012
1.89,-0.414,0.915,-0.159
1.9,-0.061,1.276,0.099
1.91,-0.228,0.661,0.186
1.92,-0.178,1.048,0.026
1.93,-0.359,0.961,-0.222
1.94,-0.151,1.082,-0.05
1.95,-0.093,0.908,0.157
1.96,-0.175,0.715,0.087
1.97,-0.382,1.101,-0.155
1.98,-0.198,0.988,-0.093
1.99,-0.112,1.045,0.123
2.0,-0.073,0.669,0.116
2.01,-0.382,1.09,-0.103
2.02,-0.242,0.937,-0.111
2.03,-0.068,1.266,0.159
2.04,-0.146,0.741,0.116
2.05,-0.255,0.854,-0.024
2.06,-0.356,1.236,-0.21
2.07,-0.081,0.901,0.01
2.08,-0.144,1.102,0.157
2.09,-0.142,0.621,0.006
2.1,-0.505,1.265,-0.16
2.11,-0.094,0.963,-0.081
2.12,-0.077,0.945,0.107
2.13,-0.055,0.911,0.106
2.14,-0.378,0.791,-0.26
2.15,-0.12,1.255,-0.075
2.16,-0.098,0.907,0.19
2.17,-0.315,1.02,0.211
2.18,-0.186,0.664,-0.1
2.19,-0.358,1.284,-0.184
2.2,-0.092,1.016,0.161
2.21,-0.259,0.771,0.185
2.22,-0.226,0.953,-0.029
2.23,-0.354,0.999,-0.211
2.24,-0.172,1.183,-0.009
2.25,-0.081,0.74,0.233
2.26,-0.257,1.02,0.042
2.27,-0.389,0.79,-0.204
2.28,-0.12,1.181,-0.135
2.29,-0.081,0.897,0.115
2.3,-0.165,0.787,0.187
2.31,-0.385,1.068,-0.131
2.32,-0.286,0.943,-0.093
2.33,-0.012,1.292,0.117
2.34,-0.106,0.588,0.132
2.35,-0.292,1.05,-0.014
2.36,-0.365,1.033,-0.227
2.37,-0.206,1.035,0.139
2.38,-0.062,0.974,0.134
2.39,-0.177,0.689,-0.039
2.4,-0.463,1.333,-0.123
2.41,-0.059,0.838,-0.012
2.42,-0.244,1.091,0.198
2.43,-0.049,0.74,0.121
2.44,-0.461,1.023,-0.219
2.45,-0.271,1.125,0.0
2.46,-0.009,0.958,0.135
2.47,-0.222,0.967,0.1
2.48,-0.244,0.656,-0.06
2.49,-0.283,1.407,-0.152
2.5,-0.138,0.885,0.187
2.51,-0.129,0.93,0.149
2.52,-0.286,0.766,-0.065
2.53,-0.315,1.123,-0.221
2.54,-0.067,1.156,-0.027
2.55,-0.203,0.706,0.174
2.56,-0.153,1.033,0.043
2.57,-0.4,0.806,-0.245
2.58,-0.224,1.275,-0.019
2.59,-0.066,0.734,0.147
2.6,-0.126,0.921,0.06
2.61,-0.324,0.922,-0.161
2.62,-0.252,1.013,-0.113
2.63,-0.047,1.201,0.12
2.64,-0.052,0.662,0.14
2.65,-0.364,1.056,-0.043
2.66,-0.312,0.891,-0.165
2.67,-0.084,1.229,0.039
2.68,-0.071,0.811,0.096
2.69,-0.225,0.797,-0.022
2.7,-0.392,1.235,-0.173
2.71,-0.198,0.931,0.049
2.72,-0.178,1.099,0.18
2.73,-0.035,0.659,0.054
2.74,-0.487,1.16,-0.225
2.75,-0.13,0.995,-0.01
2.76,-0.184,1.013,0.184
2.77,-0.198,0.888,0.175
2.78,-0.293,0.789,-0.145
2.79,-0.312,1.285,-0.206
2.8,0.103,0.972,0.081
2.81,-0.255,0.999,0.094
2.82,-0.161,0.668,-0.031
2.83,-0.431,1.379,-0.15
2.84,-0.102,0.887,0.12
2.85,-0.079,0.999,0.123
2.86,-0.278,0.77,-0.018
2.87,-0.264,1.062,-0.17
2.88,-0.16,1.177,-0.039
2.89,-0.117,0.712,0.192
2.9,-0.081,1.053,0.027
2.91,-0.477,0.753,-0.19
2.92,-0.138,1.296,-0.036
2.93,-0.112,0.793,0.151
2.94,-0.27,0.916,0.196
2.95,-0.329,0.911,-0.144
2.96,-0.292,0.99,-0.167
2.97,0.059,1.302,0.093
2.98,-0.152,0.585,0.076
2.99,-0.349,1.086,0.05
3.0,-0.27,0.917,-0.23
3.01,-0.241,1.15,0.054
3.02,0.009,0.813,0.135
3.03,-0.166,0.838,-0.042
3.04,-0.503,1.133,-0.092
3.05,-0.03,0.943,-0.046
3.06,-0.211,1.079,0.134
3.07,-0.072,0.673,0.084
3.08,-0.44,1.112,-0.195
3.09,-0.24,1.024,-0.093
3.1,-0.061,1.04,0.096
3.11,-0.291,0.862,0.187
3.12,-0.274,0.769,-0.092
3.13,-0.33,1.3,-0.191
3.14,-0.078,0.875,0.168
3.15,-0.107,1.034,0.172
3.16,-0.288,0.679,-0.021
