t,ax,ay,az
0.0,-0.11,1.142,0.133
0.01,-0.182,0.649,0.017
0.02,-0.402,1.187,-0.184
0.03,-0.091,1.037,-0.062
0.04,-0.195,0.875,0.117
0.05,-0.157,0.922,0.19
0.06,-0.305,0.869,-0.147
0.07,-0.345,1.143,-0.128
0.08,-0.087,0.838,0.056
0.09,-0.105,1.152,0.138
0.1,-0.189,0.661,0.034
0.11,-0.396,1.102,-0.183
0.12,-0.081,1.119,-0.072
0.13,-0.198,0.84,0.106
0.14,-0.135,0.969,0.199
0.15,-0.292,0.821,-0.133
0.16,-0.363,1.175,-0.076
0.17,-0.196,0.875,0.088
0.18,-0.082,1.12,0.146
0.19,-0.203,0.77,0.013
0.2,-0.414,1.048,-0.155
0.21,-0.157,1.137,-0.022
0.22,-0.199,0.793,0.099
0.23,-0.125,1.016,0.157
0.24,-0.306,0.782,-0.106
0.25,-0.366,1.152,-0.119
0.26,-0.071,0.93,0.033
0.27,-0.112,1.021,0.166
0.28,-0.146,0.823,0.046
0.29,-0.392,0.975,-0.149
0.3,-0.11,1.19,-0.077
0.31,-0.11,0.761,0.081
0.32,-0.179,1.031,0.151
0.33,-0.276,0.809,-0.097
0.34,-0.273,1.156,-0.202
0.35,-0.099,0.966,-0.004
0.36,-0.132,0.942,0.182
0.37,-0.189,0.932,0.035
0.38,-0.393,0.871,-0.182
0.39,-0.184,1.242,-0.021
0.4,-0.086,0.805,0.065
0.41,-0.109,0.983,0.154
0.42,-0.309,0.856,-0.075
0.43,-0.269,1.098,-0.177
0.44,-0.131,1.032,-0.016
0.45,-0.094,0.856,0.195
0.46,-0.144,1.049,0.051
0.47,-0.372,0.834,-0.242
0.48,-0.223,1.193,-0.013
0.49,-0.147,0.825,0.109
0.5,-0.127,0.964,0.135
0.51,-0.34,0.936,-0.066
0.52,-0.29,0.962,-0.191
0.53,-0.126,1.068,-0.012
0.54,-0.063,0.872,0.193
0.55,-0.2,1.016,0.074
0.56,-0.384,0.827,-0.197
0.57,-0.13,1.218,-0.066
0.58,-0.155,0.836,0.038
0.59,-0.118,0.866,0.175
0.6,-0.258,1.005,-0.065
0.61,-0.354,0.909,-0.174
0.62,-0.141,1.16,0.038
0.63,-0.129,0.809,0.165
0.64,-0.116,1.031,0.083
0.65,-0.356,0.826,-0.185
0.66,-0.176,1.199,-0.071
