t,ax,ay,az
0.0,-0.198,0.88,0.167
0.01,-0.109,0.837,0.102
0.02,-0.328,1.029,-0.187
0.03,-0.241,0.897,0.006
0.04,-0.096,1.314,0.076
0.05,-0.117,0.56,0.128
0.06,-0.279,1.103,0.027
0.07,-0.33,0.99,-0.245
0.08,-0.129,1.016,-0.057
0.09,-0.129,0.968,0.175
0.1,-0.121,0.74,0.103
0.11,-0.458,1.159,-0.181
0.12,-0.068,0.913,-0.065
0.13,-0.173,1.206,0.08
0.14,-0.122,0.628,0.185
0.15,-0.274,1.1,-0.073
0.16,-0.33,0.909,-0.215
0.17,-0.139,1.026,0.121
0.18,-0.168,1.062,0.109
0.19,-0.124,0.667,0.007
0.2,-0.44,1.274,-0.143
0.21,-0.109,0.866,-0.051
0.22,-0.233,1.161,0.11
0.23,-0.022,0.762,0.181
0.24,-0.402,1.0,-0.148
0.25,-0.309,0.952,-0.15
0.26,0.024,1.08,0.065
0.27,-0.168,0.996,0.083
0.28,-0.214,0.675,0.046
0.29,-0.399,1.339,-0.185
0.3,-0.105,0.831,-0.029
0.31,-0.264,1.158,0.18
0.32,-0.073,0.763,0.146
0.33,-0.453,0.925,-0.173
0.34,-0.24,1.067,-0.111
0.35,0.016,1.096,0.039
0.36,-0.18,0.855,0.114
0.37,-0.218,0.782,0.019
0.38,-0.394,1.281,-0.224
0.39,-0.131,0.84,0.011
0.4,-0.141,1.229,0.18
0.41,-0.089,0.62,0.009
0.42,-0.476,1.126,-0.162
0.43,-0.04,1.083,-0.075
0.44,-0.114,0.954,0.014
0.45,-0.15,0.895,0.206
0.46,-0.254,0.832,-0.081
0.47,-0.448,1.197,-0.176
0.48,-0.172,0.812,0.13
0.49,-0.066,1.194,0.115
0.5,-0.207,0.663,0.008
0.51,-0.447,1.083,-0.138
0.52,-0.051,1.105,-0.117
0.53,-0.141,0.852,0.085
0.54,-0.143,0.974,0.185
0.55,-0.287,0.795,-0.175
0.56,-0.375,1.229,-0.145
0.57,-0.004,0.932,0.084
0.58,-0.123,0.989,0.112
0.59,-0.266,0.779,0.039
0.6,-0.304,1.111,-0.228
0.61,-0.167,1.076,-0.056
0.62,-0.237,0.812,0.217
0.63,-0.079,1.024,0.103
0.64,-0.359,0.76,-0.24
0.65,-0.211,1.27,-0.001
0.66,-0.073,0.949,0.033
0.67,-0.172,0.865,0.09
0.68,-0.221,0.917,0.061
0.69,-0.356,1.011,-0.245
0.7,-0.164,1.08,0.031
0.71,-0.127,0.829,0.195
0.72,-0.249,1.045,0.088
0.73,-0.376,0.761,-0.189
0.74,-0.084,1.266,-0.074
0.75,-0.114,0.896,0.117
0.76,-0.268,0.819,0.178
0.77,-0.184,0.996,-0.087
0.78,-0.291,0.922,-0.204
0.79,-0.169,1.189,0.063
0.8,-0.032,0.771,0.1
0.81,-0.118,1.017,-0.023
0.82,-0.396,0.905,-0.156
0.83,-0.123,1.151,-0.091
0.84,-0.061,0.892,0.062
0.85,-0.178,0.841,0.204
0.86,-0.344,1.083,-0.139
0.87,-0.291,0.807,-0.12
0.88,-0.137,1.283,0.099
0.89,-0.105,0.741,0.118
0.9,-0.194,1.002,0.008
0.91,-0.38,0.954,-0.15
0.92,-0.145,1.119,-0.076
0.93,-0.095,0.858,0.084
0.94,-0.165,0.779,0.168
0.95,-0.411,1.174,-0.171
0.96,-0.155,1.02,0.122
0.97,-0.216,0.923,0.123
0.98,-0.148,0.76,-0.066
0.99,-0.391,1.303,-0.195
1.0,-0.167,0.825,0.131
1.01,-0.028,1.112,0.103
1.02,-0.242,0.699,0.042
1.03,-0.452,1.088,-0.161
1.04,-0.02,1.086,-0.109
1.05,-0.185,0.807,0.101
1.06,-0.156,1.041,0.178
1.07,-0.234,0.773,-0.179
1.08,-0.335,1.193,-0.112
1.09,-0.015,0.929,0.094
1.1,-0.129,0.974,0.097
1.11,-0.178,0.68,-0.012
1.12,-0.338,1.285,-0.173
1.13,-0.132,0.917,-0.019
1.14,-0.189,0.876,0.177
1.15,-0.081,0.964,0.079
1.16,-0.423,0.807,-0.212
1.17,-0.169,1.256,-0.069
1.18,-0.018,0.862,0.08
1.19,-0.16,0.95,0.111
1.2,-0.266,0.83,0.0
1.21,-0.32,1.178,-0.223
1.22,-0.088,0.97,-0.013
1.23,-0.125,0.922,0.181
1.24,-0.183,0.981,0.043
1.25,-0.385,0.788,-0.172
1.26,-0.096,1.292,-0.074
1.27,-0.113,0.74,0.089
1.28,-0.193,0.974,0.171
1.29,-0.26,0.904,-0.119
1.3,-0.316,0.975,-0.179
1.31,-0.058,1.173,0.127
1.32,-0.116,0.796,0.105
1.33,-0.218,0.99,-0.014
1.34,-0.398,0.92,-0.112
1.35,-0.199,1.236,-0.001
1.36,-0.111,0.767,0.101
1.37,-0.164,0.985,0.173
1.38,-0.307,0.964,-0.197
1.39,-0.291,0.991,-0.083
1.4,-0.024,1.21,0.043
1.41,-0.104,0.623,0.121
1.42,-0.334,1.1,0.047
1.43,-0.3,0.886,-0.263
1.44,-0.145,1.137,-0.049
1.45,-0.066,0.854,0.198
1.46,-0.151,0.863,0.074
1.47,-0.45,1.015,-0.174
1.48,-0.117,0.968,-0.071
1.49,-0.065,1.153,0.035
1.5,-0.204,0.656,0.211
1.51,-0.25,1.132,-0.09
1.52,-0.291,0.794,-0.229
1.53,-0.155,1.181,0.095
1.54,-0.037,0.94,0.095
1.55,-0.201,0.773,0.041
1.56,-0.355,1.197,-0.153
1.57,-0.097,0.953,-0.095
1.58,-0.239,1.116,0.076
1.59,-0.111,0.68,0.196
1.6,-0.374,1.143,-0.162
1.61,-0.282,0.84,-0.119
1.62,-0.047,1.191,0.111
1.63,-0.113,0.882,0.081
1.64,-0.213,0.751,0.029
1.65,-0.412,1.281,-0.147
1.66,-0.114,0.833,-0.072
1.67,-0.194,1.134,0.133
1.68,-0.059,0.72,0.162
1.69,-0.471,1.073,-0.165
1.7,-0.253,0.926,-0.109
1.71,0.035,1.156,0.07
1.72,-0.138,0.873,0.092
1.73,-0.261,0.77,0.063
1.74,-0.377,1.306,-0.207
1.75,-0.14,0.772,-0.004
1.76,-0.218,1.18,0.226
1.77,-0.04,0.701,0.069
1.78,-0.532,1.038,-0.22
1.79,-0.06,1.042,-0.059
1.8,-0.106,1.028,0.044
1.81,-0.2,0.933,0.141
1.82,-0.187,0.759,-0.012
1.83,-0.381,1.256,-0.214
1.84,-0.2,0.823,0.071
1.85,-0.102,1.151,0.136
1.86,-0.107,0.698,0.027
1.87,-0.485,1.072,-0.141
1.88,-0.05,1.127,-0.109
1.89,-0.098,0.855,0.042
1.9,-0.209,1.012,0.148
1.91,-0.143,0.738,-0.134
1.92,-0.303,1.206,-0.161
1.93,-0.077,0.862,0.136
1.94,-0.076,1.089,0.119
1.95,-0.25,0.712,-0.021
1.96,-0.354,1.206,-0.166
1.97,-0.086,0.967,-0.048
1.98,-0.225,0.972,0.193
1.99,-0.046,0.97,0.115
2.0,-0.37,0.811,-0.177
2.01,-0.353,1.225,-0.058
2.02,0.073,0.893,0.055
2.03,-0.171,1.006,0.136
2.04,-0.261,0.769,0.027
2.05,-0.289,1.15,-0.249
2.06,-0.143,1.001,-0.036
2.07,-0.139,0.872,0.202
2.08,-0.071,0.985,0.067
2.09,-0.395,0.798,-0.142
2.1,-0.312,1.289,0.001
2.11,-0.037,0.781,0.08
2.12,-0.306,0.981,0.182
2.13,-0.194,0.899,-0.077
2.14,-0.336,1.035,-0.197
2.15,-0.229,1.063,0.09
2.16,-0.045,0.832,0.117
2.17,-0.159,0.998,0.053
2.18,-0.492,0.85,-0.119
2.19,-0.096,1.254,-0.085
2.2,-0.137,0.795,0.067
2.21,-0.19,0.953,0.215
2.22,-0.271,0.967,-0.138
2.23,-0.255,0.896,-0.191
