t,ax,ay,az
0.0,-0.301,0.912,-0.211
0.01,-0.264,1.194,0.088
0.02,-0.008,0.73,0.123
0.03,-0.226,1.025,-0.041
0.04,-0.411,0.874,-0.146
0.05,-0.104,1.163,-0.077
0.06,-0.165,0.903,0.122
0.07,-0.143,0.78,0.201
0.08,-0.367,1.087,-0.164
0.09,-0.276,0.795,-0.141
0.1,-0.039,1.364,0.087
0.11,-0.163,0.601,0.133
0.12,-0.225,1.019,0.011
0.13,-0.335,1.053,-0.173
0.14,-0.2,0.953,-0.011
0.15,-0.171,0.976,0.178
0.16,-0.109,0.761,0.049
0.17,-0.427,1.152,-0.199
0.18,-0.205,0.867,-0.026
0.19,-0.096,1.244,0.053
0.2,-0.119,0.675,0.149
0.21,-0.273,1.021,-0.026
0.22,-0.371,1.007,-0.215
0.23,-0.146,0.954,0.038
0.24,-0.048,1.072,0.13
0.25,-0.182,0.647,-0.004
0.26,-0.448,1.237,-0.148
0.27,-0.077,0.944,-0.073
0.28,-0.215,1.093,0.115
0.29,-0.133,0.75,0.189
0.3,-0.313,0.989,-0.172
0.31,-0.319,1.029,-0.182
0.32,0.005,1.006,0.09
0.33,-0.137,1.014,0.101
0.34,-0.239,0.642,0.014
0.35,-0.357,1.314,-0.207
0.36,-0.094,0.787,-0.029
0.37,-0.123,1.158,0.197
0.38,-0.111,0.675,0.099
0.39,-0.518,1.122,-0.168
0.4,-0.115,1.049,-0.096
0.41,-0.079,0.994,0.054
0.42,-0.171,0.922,0.235
0.43,-0.224,0.801,-0.086
0.44,-0.431,1.218,-0.178
0.45,-0.104,0.852,0.116
0.46,-0.111,1.139,0.094
0.47,-0.15,0.69,-0.012
0.48,-0.483,1.2,-0.164
0.49,-0.094,1.003,-0.069
0.5,-0.16,0.886,0.131
0.51,-0.143,1.018,0.178
0.52,-0.327,0.761,-0.165
0.53,-0.326,1.229,-0.13
0.54,0.039,0.912,0.045
0.55,-0.141,0.989,0.082
0.56,-0.25,0.781,0.022
0.57,-0.318,1.124,-0.212
0.58,-0.137,1.05,-0.028
0.59,-0.125,0.836,0.227
0.6,-0.145,1.019,0.048
0.61,-0.412,0.743,-0.195
0.62,-0.139,1.331,-0.055
0.63,-0.062,0.822,0.073
0.64,-0.23,0.912,0.168
0.65,-0.187,0.937,-0.111
0.66,-0.32,1.011,-0.194
0.67,-0.188,1.156,0.149
0.68,-0.017,0.776,0.143
0.69,-0.313,1.024,0.004
0.7,-0.38,0.861,-0.1
0.71,-0.213,1.262,-0.056
0.72,-0.26,1.089,-0.002
0.73,-0.354,0.927,-0.259
0.74,-0.148,1.109,-0.011
