t,ax,ay,az
0.0,-0.284,0.783,-0.097
0.01,-0.394,1.163,-0.141
0.02,-0.094,0.892,0.101
0.03,-0.145,1.175,0.097
0.04,-0.158,0.671,0.027
0.05,-0.374,1.139,-0.179
0.06,-0.132,1.086,-0.1
0.07,-0.157,0.839,0.108
0.08,-0.161,1.032,0.184
0.09,-0.243,0.77,-0.17
0.1,-0.403,1.149,-0.114
0.11,-0.038,0.905,0.1
0.12,-0.176,1.092,0.125
0.13,-0.198,0.718,0.017
0.14,-0.364,1.108,-0.182
0.15,-0.168,1.155,-0.044
0.16,-0.129,0.766,0.146
0.17,-0.102,1.072,0.134
0.18,-0.354,0.739,-0.158
0.19,-0.307,1.18,-0.087
0.2,-0.011,0.968,0.029
0.21,-0.171,0.894,0.14
0.22,-0.192,0.864,0.02
0.23,-0.383,1.048,-0.198
0.24,-0.11,1.085,-0.03
0.25,-0.134,0.82,0.198
0.26,-0.202,0.987,0.104
0.27,-0.33,0.761,-0.191
0.28,-0.202,1.295,-0.053
0.29,-0.149,0.882,0.081
0.3,-0.155,0.938,0.179
0.31,-0.232,0.816,-0.02
0.32,-0.317,1.159,-0.236
0.33,-0.094,1.032,-0.021
0.34,-0.209,0.826,0.182
0.35,-0.136,1.031,0.062
0.36,-0.349,0.798,-0.189
0.37,-0.239,1.222,-0.059
0.38,-0.091,0.845,0.054
0.39,-0.085,0.908,0.111
0.4,-0.307,0.926,-0.042
0.41,-0.376,0.988,-0.167
0.42,-0.104,1.1,0.02
0.43,-0.08,0.819,0.162
0.44,-0.187,1.019,0.056
0.45,-0.295,0.821,-0.193
0.46,-0.132,1.267,-0.027
0.47,-0.116,0.828,0.115
0.48,-0.174,0.88,0.17
0.49,-0.271,1.062,-0.102
0.5,-0.319,0.909,-0.169
0.51,-0.17,1.159,0.116
0.52,0.013,0.756,0.147
0.53,-0.271,1.04,0.033
0.54,-0.391,0.863,-0.141
0.55,-0.127,1.174,-0.057
0.56,-0.186,0.821,0.148
0.57,-0.054,0.849,0.158
0.58,-0.421,1.089,-0.176
0.59,-0.287,0.879,-0.073
